tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
12672,note_on,,128,0,6,,,,,,,5,,,45,60
12672,note_on,,0,0,1,,,,,,,0,,,65,108
12672,note_on,,24,0,1,,,,,,,0,,,67,0
12672,note_on,,128,0,5,,,,,,,4,,,57,75
12744,note_on,,0,0,1,,,,,,,0,,,64,108
12744,note_on,,72,0,1,,,,,,,0,,,65,0
12766,note_on,,94,0,6,,,,,,,5,,,45,0
12766,note_on,,94,0,10,,,,,,,12,,,57,0
12766,note_on,,94,0,5,,,,,,,4,,,57,0
12768,note_on,,2,0,10,,,,,,,12,,,59,75
12768,note_on,,2,0,6,,,,,,,5,,,47,60
12768,note_on,,2,0,5,,,,,,,4,,,59,75
12768,note_on,,0,0,1,,,,,,,0,,,62,108
12768,note_on,,24,0,1,,,,,,,0,,,64,0
12840,note_on,,0,0,1,,,,,,,0,,,60,108
12840,note_on,,72,0,1,,,,,,,0,,,62,0
12864,note_on,,24,0,1,,,,,,,0,,,60,0
12864,note_on,,0,0,1,,,,,,,0,,,59,108
12928,note_on,,160,0,10,,,,,,,12,,,59,0
12928,note_on,,160,0,6,,,,,,,5,,,47,0
12928,note_on,,160,0,5,,,,,,,4,,,59,0
12936,note_on,,0,0,1,,,,,,,0,,,60,108
12936,note_on,,72,0,1,,,,,,,0,,,59,0
12960,note_on,,0,0,1,,,,,,,0,,,62,108
12960,note_on,,24,0,1,,,,,,,0,,,60,0
13032,note_on,,0,0,1,,,,,,,0,,,65,108
13032,note_on,,72,0,1,,,,,,,0,,,62,0
13056,note_on,,128,0,10,,,,,,,12,,,56,75
13056,note_on,,128,0,6,,,,,,,5,,,44,60
13056,note_on,,128,0,5,,,,,,,4,,,56,75
13056,note_on,,24,0,1,,,,,,,0,,,65,0
13056,note_on,,0,0,1,,,,,,,0,,,64,108
13128,note_on,,72,0,1,,,,,,,0,,,64,0
13128,note_on,,0,0,1,,,,,,,0,,,62,108
13150,note_on,,94,0,5,,,,,,,4,,,56,0
13150,note_on,,94,0,6,,,,,,,5,,,44,0
13150,note_on,,94,0,10,,,,,,,12,,,56,0
13152,note_on,,2,0,5,,,,,,,4,,,57,75
13152,note_on,,2,0,6,,,,,,,5,,,45,60
13152,note_on,,2,0,10,,,,,,,12,,,57,75
13152,note_on,,0,0,1,,,,,,,0,,,60,108
13152,note_on,,24,0,1,,,,,,,0,,,62,0
13224,note_on,,72,0,1,,,,,,,0,,,60,0
13224,note_on,,0,0,1,,,,,,,0,,,57,108
13246,note_on,,94,0,6,,,,,,,5,,,45,0
13246,note_on,,94,0,5,,,,,,,4,,,57,0
13246,note_on,,94,0,10,,,,,,,12,,,57,0
13248,note_on,,24,0,1,,,,,,,0,,,57,0
13248,note_on,,0,0,1,,,,,,,0,,,65,108
13248,note_on,,2,0,10,,,,,,,12,,,45,75
13248,note_on,,2,0,5,,,,,,,4,,,45,75
13248,note_on,,2,0,6,,,,,,,5,,,33,60
13320,note_on,,0,0,1,,,,,,,0,,,64,108
13320,note_on,,72,0,1,,,,,,,0,,,65,0
13342,note_on,,94,0,5,,,,,,,4,,,45,0
13342,note_on,,94,0,6,,,,,,,5,,,33,0
13342,note_on,,94,0,10,,,,,,,12,,,45,0
13344,note_on,,2,0,5,,,,,,,4,,,50,75
13344,note_on,,2,0,6,,,,,,,5,,,38,60
13344,note_on,,0,0,1,,,,,,,0,,,62,108
13344,note_on,,2,0,10,,,,,,,12,,,50,75
13344,note_on,,24,0,1,,,,,,,0,,,64,0
13416,note_on,,0,0,1,,,,,,,0,,,60,108
13416,note_on,,72,0,1,,,,,,,0,,,62,0
13438,note_on,,94,0,10,,,,,,,12,,,50,0
13438,note_on,,94,0,5,,,,,,,4,,,50,0
13438,note_on,,94,0,6,,,,,,,5,,,38,0
13440,note_on,,24,0,1,,,,,,,0,,,60,0
13440,note_on,,0,0,1,,,,,,,0,,,59,108
13440,note_on,,2,0,5,,,,,,,4,,,53,75
13440,note_on,,2,0,6,,,,,,,5,,,41,60
13440,note_on,,2,0,10,,,,,,,12,,,53,75
13512,note_on,,72,0,1,,,,,,,0,,,59,0
13512,note_on,,0,0,1,,,,,,,0,,,57,108
13534,note_on,,94,0,5,,,,,,,4,,,53,0
13534,note_on,,94,0,6,,,,,,,5,,,41,0
13534,note_on,,94,0,10,,,,,,,12,,,53,0
13536,note_on,,2,0,6,,,,,,,5,,,40,60
13536,note_on,,2,0,10,,,,,,,12,,,52,75
13536,note_on,,2,0,5,,,,,,,4,,,52,75
13536,note_on,,0,0,1,,,,,,,0,,,56,108
13536,note_on,,24,0,1,,,,,,,0,,,57,0
13696,note_on,,160,0,10,,,,,,,12,,,52,0
13696,note_on,,160,0,6,,,,,,,5,,,40,0
13696,note_on,,160,0,1,,,,,,,0,,,56,0
13696,note_on,,160,0,5,,,,,,,4,,,52,0
13824,note_on,,128,0,1,,,,,,,0,,,52,108
13918,note_on,,94,0,1,,,,,,,0,,,52,0
13920,note_on,,2,0,1,,,,,,,0,,,64,108
14014,note_on,,94,0,1,,,,,,,0,,,64,0
14016,note_on,,2,0,1,,,,,,,0,,,60,108
14110,note_on,,94,0,1,,,,,,,0,,,60,0
14112,note_on,,2,0,1,,,,,,,0,,,60,108
14206,note_on,,94,0,1,,,,,,,0,,,60,0
14208,note_on,,1664,0,7,,,,,,,6,,,76,108
14208,note_on,,2,0,1,,,,,,,0,,,57,108
14208,note_on,,512,0,10,,,,,,,12,,,57,75
14208,note_on,,512,0,5,,,,,,,4,,,57,75
14208,note_on,,512,0,6,,,,,,,5,,,45,60
14302,note_on,,94,0,10,,,,,,,12,,,57,0
14302,note_on,,94,0,7,,,,,,,6,,,76,0
14302,note_on,,94,0,6,,,,,,,5,,,45,0
14302,note_on,,94,0,5,,,,,,,4,,,57,0
14302,note_on,,94,0,1,,,,,,,0,,,57,0
14304,note_on,,2,0,6,,,,,,,5,,,48,60
14304,note_on,,2,0,7,,,,,,,6,,,81,108
14304,note_on,,2,0,5,,,,,,,4,,,60,75
14304,note_on,,2,0,10,,,,,,,12,,,60,75
14304,note_on,,2,0,1,,,,,,,0,,,57,108
14398,note_on,,94,0,6,,,,,,,5,,,48,0
14398,note_on,,94,0,7,,,,,,,6,,,81,0
14398,note_on,,94,0,10,,,,,,,12,,,60,0
14398,note_on,,94,0,5,,,,,,,4,,,60,0
14400,note_on,,2,0,5,,,,,,,4,,,57,75
14400,note_on,,2,0,6,,,,,,,5,,,45,60
14400,note_on,,2,0,7,,,,,,,6,,,76,108
14400,note_on,,2,0,10,,,,,,,12,,,57,75
14446,note_on,,142,0,1,,,,,,,0,,,57,0
14448,note_on,,2,0,1,,,,,,,0,,,56,108
14494,note_on,,94,0,10,,,,,,,12,,,57,0
14494,note_on,,94,0,7,,,,,,,6,,,76,0
14494,note_on,,94,0,6,,,,,,,5,,,45,0
14494,note_on,,94,0,5,,,,,,,4,,,57,0
14494,note_on,,46,0,1,,,,,,,0,,,56,0
14496,note_on,,2,0,1,,,,,,,0,,,57,108
14496,note_on,,2,0,10,,,,,,,12,,,57,75
14496,note_on,,2,0,7,,,,,,,6,,,76,108
14496,note_on,,2,0,6,,,,,,,5,,,45,60
14496,note_on,,2,0,5,,,,,,,4,,,57,75
14590,note_on,,94,0,1,,,,,,,0,,,57,0
14590,note_on,,94,0,7,,,,,,,6,,,76,0
14590,note_on,,94,0,10,,,,,,,12,,,57,0
14590,note_on,,94,0,6,,,,,,,5,,,45,0
14590,note_on,,94,0,5,,,,,,,4,,,57,0
14592,note_on,,2,0,1,,,,,,,0,,,64,108
14592,note_on,,2,0,7,,,,,,,6,,,72,108
14592,note_on,,2,0,10,,,,,,,12,,,52,75
14592,note_on,,2,0,5,,,,,,,4,,,52,75
14592,note_on,,2,0,6,,,,,,,5,,,40,60
14686,note_on,,94,0,10,,,,,,,12,,,52,0
14686,note_on,,94,0,1,,,,,,,0,,,64,0
14686,note_on,,94,0,7,,,,,,,6,,,72,0
14686,note_on,,94,0,6,,,,,,,5,,,40,0
14686,note_on,,94,0,5,,,,,,,4,,,52,0
14688,note_on,,2,0,5,,,,,,,4,,,52,75
14688,note_on,,2,0,10,,,,,,,12,,,52,75
14688,note_on,,2,0,6,,,,,,,5,,,40,60
14688,note_on,,2,0,7,,,,,,,6,,,72,108
14688,note_on,,2,0,1,,,,,,,0,,,67,108
14782,note_on,,94,0,1,,,,,,,0,,,67,0
14784,note_on,,2,0,1,,,,,,,0,,,64,108
14848,note_on,,160,0,5,,,,,,,4,,,52,0
14848,note_on,,160,0,10,,,,,,,12,,,52,0
14848,note_on,,160,0,6,,,,,,,5,,,40,0
14848,note_on,,160,0,7,,,,,,,6,,,72,0
14878,note_on,,94,0,1,,,,,,,0,,,64,0
14880,note_on,,2,0,1,,,,,,,0,,,64,108
14974,note_on,,94,0,1,,,,,,,0,,,64,0
14976,note_on,,128,0,10,,,,,,,12,,,60,75
14976,note_on,,128,0,7,,,,,,,6,,,76,108
14976,note_on,,128,0,6,,,,,,,5,,,48,60
14976,note_on,,128,0,5,,,,,,,4,,,60,75
14976,note_on,,2,0,1,,,,,,,0,,,60,108
15070,note_on,,94,0,10,,,,,,,12,,,60,0
15070,note_on,,94,0,5,,,,,,,4,,,60,0
15070,note_on,,94,0,1,,,,,,,0,,,60,0
15070,note_on,,94,0,6,,,,,,,5,,,48,0
15070,note_on,,94,0,7,,,,,,,6,,,76,0
15072,note_on,,2,0,5,,,,,,,4,,,64,75
15072,note_on,,2,0,6,,,,,,,5,,,52,60
15072,note_on,,2,0,1,,,,,,,0,,,60,108
15072,note_on,,2,0,10,,,,,,,12,,,64,75
15072,note_on,,2,0,7,,,,,,,6,,,79,108
15166,note_on,,94,0,10,,,,,,,12,,,64,0
15166,note_on,,94,0,7,,,,,,,6,,,79,0
15166,note_on,,94,0,6,,,,,,,5,,,52,0
15166,note_on,,94,0,5,,,,,,,4,,,64,0
15168,note_on,,2,0,10,,,,,,,12,,,60,75
15168,note_on,,2,0,7,,,,,,,6,,,76,108
15168,note_on,,2,0,6,,,,,,,5,,,48,60
15168,note_on,,2,0,5,,,,,,,4,,,60,75
15214,note_on,,142,0,1,,,,,,,0,,,60,0
15216,note_on,,2,0,1,,,,,,,0,,,59,108
15262,note_on,,94,0,7,,,,,,,6,,,76,0
15262,note_on,,46,0,1,,,,,,,0,,,59,0
15262,note_on,,94,0,6,,,,,,,5,,,48,0
15262,note_on,,94,0,10,,,,,,,12,,,60,0
15262,note_on,,94,0,5,,,,,,,4,,,60,0
15264,note_on,,2,0,7,,,,,,,6,,,76,108
15264,note_on,,2,0,10,,,,,,,12,,,60,75
15264,note_on,,2,0,5,,,,,,,4,,,60,75
15264,note_on,,2,0,6,,,,,,,5,,,48,60
15264,note_on,,2,0,1,,,,,,,0,,,60,108
15358,note_on,,94,0,5,,,,,,,4,,,60,0
15358,note_on,,94,0,10,,,,,,,12,,,60,0
15358,note_on,,94,0,6,,,,,,,5,,,48,0
15358,note_on,,94,0,7,,,,,,,6,,,76,0
15358,note_on,,94,0,1,,,,,,,0,,,60,0
15360,note_on,,2,0,7,,,,,,,6,,,72,108
15360,note_on,,2,0,6,,,,,,,5,,,36,60
15360,note_on,,2,0,10,,,,,,,12,,,48,75
15360,note_on,,2,0,1,,,,,,,0,,,64,108
15360,note_on,,2,0,5,,,,,,,4,,,48,75
15454,note_on,,94,0,5,,,,,,,4,,,48,0
15454,note_on,,94,0,1,,,,,,,0,,,64,0
15454,note_on,,94,0,10,,,,,,,12,,,48,0
15454,note_on,,94,0,7,,,,,,,6,,,72,0
15454,note_on,,94,0,6,,,,,,,5,,,36,0
15456,note_on,,2,0,7,,,,,,,6,,,72,108
15456,note_on,,2,0,5,,,,,,,4,,,48,75
15456,note_on,,2,0,1,,,,,,,0,,,69,108
15456,note_on,,2,0,10,,,,,,,12,,,48,75
15456,note_on,,2,0,6,,,,,,,5,,,36,60
15550,note_on,,94,0,1,,,,,,,0,,,69,0
15552,note_on,,2,0,1,,,,,,,0,,,64,108
15646,note_on,,94,0,1,,,,,,,0,,,64,0
15648,note_on,,2,0,1,,,,,,,0,,,60,108
15712,note_on,,256,0,5,,,,,,,4,,,48,0
15712,note_on,,256,0,6,,,,,,,5,,,36,0
15712,note_on,,256,0,7,,,,,,,6,,,72,0
15712,note_on,,256,0,10,,,,,,,12,,,48,0
15742,note_on,,94,0,1,,,,,,,0,,,60,0
15744,note_on,,32,0,6,,,,,,,5,,,41,60
15744,note_on,,32,0,7,,,,,,,6,,,74,108
15744,note_on,,32,0,10,,,,,,,12,,,53,75
15744,note_on,,2,0,1,,,,,,,0,,,57,108
15744,note_on,,32,0,5,,,,,,,4,,,53,75
15838,note_on,,94,0,7,,,,,,,6,,,74,0
15838,note_on,,94,0,5,,,,,,,4,,,53,0
15838,note_on,,94,0,6,,,,,,,5,,,41,0
15838,note_on,,94,0,1,,,,,,,0,,,57,0
15838,note_on,,94,0,10,,,,,,,12,,,53,0
15840,note_on,,2,0,5,,,,,,,4,,,52,75
15840,note_on,,2,0,10,,,,,,,12,,,52,75
15840,note_on,,2,0,6,,,,,,,5,,,40,60
15840,note_on,,2,0,7,,,,,,,6,,,76,108
15840,note_on,,2,0,1,,,,,,,0,,,64,108
15982,note_on,,142,0,1,,,,,,,0,,,64,0
15984,note_on,,2,0,1,,,,,,,0,,,52,108
16030,note_on,,46,0,1,,,,,,,0,,,52,0
16032,note_on,,2,0,1,,,,,,,0,,,52,108
16096,note_on,,256,0,10,,,,,,,12,,,52,0
16096,note_on,,256,0,5,,,,,,,4,,,52,0
16096,note_on,,256,0,6,,,,,,,5,,,40,0
16102,note_on,,262,0,7,,,,,,,6,,,76,0
16104,note_on,,2,0,7,,,,,,,6,,,74,108
16126,note_on,,22,0,7,,,,,,,6,,,74,0
16128,note_on,,2,0,7,,,,,,,6,,,72,108
16128,note_on,,32,0,6,,,,,,,5,,,45,60
16128,note_on,,32,0,10,,,,,,,12,,,57,75
16128,note_on,,32,0,5,,,,,,,4,,,57,75
16192,note_on,,160,0,1,,,,,,,0,,,52,0
16198,note_on,,70,0,7,,,,,,,6,,,72,0
16200,note_on,,2,0,7,,,,,,,6,,,74,108
16222,note_on,,94,0,6,,,,,,,5,,,45,0
16222,note_on,,94,0,10,,,,,,,12,,,57,0
16222,note_on,,94,0,5,,,,,,,4,,,57,0
16222,note_on,,22,0,7,,,,,,,6,,,74,0
16224,note_on,,2,0,10,,,,,,,12,,,56,75
16224,note_on,,2,0,7,,,,,,,6,,,76,108
16224,note_on,,2,0,6,,,,,,,5,,,44,60
16224,note_on,,2,0,5,,,,,,,4,,,56,75
16294,note_on,,70,0,7,,,,,,,6,,,76,0
16296,note_on,,2,0,7,,,,,,,6,,,74,108
16318,note_on,,22,0,7,,,,,,,6,,,74,0
16318,note_on,,94,0,5,,,,,,,4,,,56,0
16318,note_on,,94,0,6,,,,,,,5,,,44,0
16318,note_on,,94,0,10,,,,,,,12,,,56,0
16320,note_on,,2,0,5,,,,,,,4,,,57,75
16320,note_on,,2,0,6,,,,,,,5,,,45,60
16320,note_on,,2,0,7,,,,,,,6,,,72,108
16320,note_on,,2,0,10,,,,,,,12,,,57,75
16390,note_on,,70,0,7,,,,,,,6,,,72,0
16392,note_on,,2,0,7,,,,,,,6,,,74,108
16414,note_on,,94,0,6,,,,,,,5,,,45,0
16414,note_on,,22,0,7,,,,,,,6,,,74,0
16414,note_on,,94,0,10,,,,,,,12,,,57,0
16414,note_on,,94,0,5,,,,,,,4,,,57,0
16416,note_on,,2,0,10,,,,,,,12,,,56,75
16416,note_on,,2,0,5,,,,,,,4,,,56,75
16416,note_on,,2,0,6,,,,,,,5,,,44,60
16416,note_on,,2,0,7,,,,,,,6,,,76,108
16486,note_on,,70,0,7,,,,,,,6,,,76,0
16488,note_on,,2,0,7,,,,,,,6,,,74,108
16510,note_on,,22,0,7,,,,,,,6,,,74,0
16510,note_on,,94,0,10,,,,,,,12,,,56,0
16510,note_on,,94,0,5,,,,,,,4,,,56,0
16510,note_on,,94,0,6,,,,,,,5,,,44,0
16512,note_on,,2,0,7,,,,,,,6,,,72,108
16512,note_on,,2,0,10,,,,,,,12,,,57,75
16512,note_on,,2,0,5,,,,,,,4,,,57,75
16512,note_on,,2,0,6,,,,,,,5,,,45,60
16582,note_on,,70,0,7,,,,,,,6,,,72,0
16584,note_on,,2,0,7,,,,,,,6,,,74,108
16606,note_on,,94,0,6,,,,,,,5,,,45,0
16606,note_on,,94,0,10,,,,,,,12,,,57,0
16606,note_on,,94,0,5,,,,,,,4,,,57,0
16606,note_on,,22,0,7,,,,,,,6,,,74,0
16608,note_on,,2,0,10,,,,,,,12,,,52,75
16608,note_on,,2,0,5,,,,,,,4,,,52,75
16608,note_on,,2,0,7,,,,,,,6,,,76,108
16608,note_on,,2,0,6,,,,,,,5,,,40,60
16702,note_on,,94,0,10,,,,,,,12,,,52,0
16702,note_on,,94,0,6,,,,,,,5,,,40,0
16702,note_on,,94,0,5,,,,,,,4,,,52,0
16704,note_on,,7424,0,4,,,,,,,3,,,59,75
16704,note_on,,7424,0,9,,,,,,,11,,,68,75
16704,note_on,,2,0,5,,,,,,,4,,,52,75
16704,note_on,,7424,0,3,,,,,,,2,,,68,92
16704,note_on,,7424,0,2,,,,,,,1,,,76,92
16704,note_on,,7424,0,8,,,,,,,10,,,76,75
16704,note_on,,2,0,10,,,,,,,12,,,52,75
16704,note_on,,2,0,6,,,,,,,5,,,40,60
16774,note_on,,70,0,6,,,,,,,5,,,40,0
16774,note_on,,70,0,9,,,,,,,11,,,68,0
16774,note_on,,70,0,5,,,,,,,4,,,52,0
16774,note_on,,70,0,3,,,,,,,2,,,68,0
16774,note_on,,70,0,2,,,,,,,1,,,76,0
16774,note_on,,70,0,10,,,,,,,12,,,52,0
16774,note_on,,70,0,8,,,,,,,10,,,76,0
16774,note_on,,70,0,4,,,,,,,3,,,59,0
16776,note_on,,2,0,8,,,,,,,10,,,76,75
16776,note_on,,2,0,4,,,,,,,3,,,59,75
16776,note_on,,2,0,5,,,,,,,4,,,52,75
16776,note_on,,2,0,6,,,,,,,5,,,40,60
16776,note_on,,2,0,10,,,,,,,12,,,52,75
16776,note_on,,2,0,3,,,,,,,2,,,68,92
16776,note_on,,2,0,9,,,,,,,11,,,68,75
16776,note_on,,2,0,2,,,,,,,1,,,76,92
16798,note_on,,22,0,6,,,,,,,5,,,40,0
16798,note_on,,22,0,3,,,,,,,2,,,68,0
16798,note_on,,22,0,8,,,,,,,10,,,76,0
16798,note_on,,22,0,9,,,,,,,11,,,68,0
16798,note_on,,22,0,10,,,,,,,12,,,52,0
16798,note_on,,22,0,5,,,,,,,4,,,52,0
16798,note_on,,22,0,4,,,,,,,3,,,59,0
16798,note_on,,22,0,2,,,,,,,1,,,76,0
16800,note_on,,2,0,5,,,,,,,4,,,52,75
16800,note_on,,2,0,9,,,,,,,11,,,68,75
16800,note_on,,2,0,6,,,,,,,5,,,40,60
16800,note_on,,2,0,8,,,,,,,10,,,76,75
16800,note_on,,2,0,3,,,,,,,2,,,68,92
16800,note_on,,2,0,10,,,,,,,12,,,52,75
16800,note_on,,2,0,4,,,,,,,3,,,59,75
16800,note_on,,2,0,2,,,,,,,1,,,76,92
16864,note_on,,256,0,7,,,,,,,6,,,76,0
16894,note_on,,94,0,9,,,,,,,11,,,68,0
16894,note_on,,94,0,6,,,,,,,5,,,40,0
16894,note_on,,94,0,3,,,,,,,2,,,68,0
16894,note_on,,94,0,10,,,,,,,12,,,52,0
16894,note_on,,94,0,5,,,,,,,4,,,52,0
16894,note_on,,94,0,4,,,,,,,3,,,59,0
16894,note_on,,94,0,8,,,,,,,10,,,76,0
16894,note_on,,94,0,2,,,,,,,1,,,76,0
16896,note_on,,2,0,9,,,,,,,11,,,71,75
16896,note_on,,32,0,7,,,,,,,6,,,76,108
16896,note_on,,2,0,10,,,,,,,12,,,62,75
16896,note_on,,2,0,5,,,,,,,4,,,62,75
16896,note_on,,2,0,6,,,,,,,5,,,50,60
16896,note_on,,2,0,3,,,,,,,2,,,71,92
16896,note_on,,2,0,4,,,,,,,3,,,68,75
16920,note_on,,26,0,8,,,,,,,10,,,76,75
16920,note_on,,26,0,2,,,,,,,1,,,76,92
16942,note_on,,22,0,8,,,,,,,10,,,76,0
16942,note_on,,22,0,2,,,,,,,1,,,76,0
16944,note_on,,2,0,8,,,,,,,10,,,78,75
16944,note_on,,2,0,2,,,,,,,1,,,78,92
16966,note_on,,22,0,8,,,,,,,10,,,78,0
16966,note_on,,22,0,2,,,,,,,1,,,78,0
16968,note_on,,2,0,2,,,,,,,1,,,80,92
16968,note_on,,2,0,8,,,,,,,10,,,80,75
16990,note_on,,22,0,8,,,,,,,10,,,80,0
16990,note_on,,94,0,6,,,,,,,5,,,50,0
16990,note_on,,94,0,9,,,,,,,11,,,71,0
16990,note_on,,22,0,2,,,,,,,1,,,80,0
16990,note_on,,94,0,4,,,,,,,3,,,68,0
16990,note_on,,94,0,5,,,,,,,4,,,62,0
16990,note_on,,94,0,3,,,,,,,2,,,71,0
16990,note_on,,94,0,10,,,,,,,12,,,62,0
16990,note_on,,94,0,7,,,,,,,6,,,76,0
16992,note_on,,2,0,7,,,,,,,6,,,81,108
16992,note_on,,2,0,2,,,,,,,1,,,81,92
16992,note_on,,2,0,8,,,,,,,10,,,81,75
16992,note_on,,2,0,3,,,,,,,2,,,76,92
16992,note_on,,2,0,10,,,,,,,12,,,60,75
16992,note_on,,2,0,6,,,,,,,5,,,48,60
16992,note_on,,2,0,5,,,,,,,4,,,60,75
16992,note_on,,2,0,4,,,,,,,3,,,64,75
16992,note_on,,2,0,9,,,,,,,11,,,76,75
17086,note_on,,94,0,7,,,,,,,6,,,81,0
17086,note_on,,94,0,3,,,,,,,2,,,76,0
17086,note_on,,94,0,10,,,,,,,12,,,60,0
17086,note_on,,94,0,4,,,,,,,3,,,64,0
17086,note_on,,94,0,5,,,,,,,4,,,60,0
17086,note_on,,94,0,6,,,,,,,5,,,48,0
17086,note_on,,94,0,8,,,,,,,10,,,81,0
17086,note_on,,94,0,2,,,,,,,1,,,81,0
17086,note_on,,94,0,9,,,,,,,11,,,76,0
17088,note_on,,2,0,10,,,,,,,12,,,57,75
17088,note_on,,2,0,2,,,,,,,1,,,76,92
17088,note_on,,2,0,6,,,,,,,5,,,45,60
17088,note_on,,2,0,4,,,,,,,3,,,69,75
17088,note_on,,2,0,7,,,,,,,6,,,76,108
17088,note_on,,2,0,9,,,,,,,11,,,72,75
17088,note_on,,2,0,8,,,,,,,10,,,76,75
17088,note_on,,2,0,5,,,,,,,4,,,57,75
17088,note_on,,2,0,3,,,,,,,2,,,72,92
17182,note_on,,94,0,8,,,,,,,10,,,76,0
17182,note_on,,94,0,7,,,,,,,6,,,76,0
17182,note_on,,94,0,4,,,,,,,3,,,69,0
17182,note_on,,94,0,2,,,,,,,1,,,76,0
17182,note_on,,94,0,5,,,,,,,4,,,57,0
17182,note_on,,94,0,6,,,,,,,5,,,45,0
17182,note_on,,94,0,3,,,,,,,2,,,72,0
17182,note_on,,94,0,10,,,,,,,12,,,57,0
17182,note_on,,94,0,9,,,,,,,11,,,72,0
17184,note_on,,2,0,6,,,,,,,5,,,45,60
17184,note_on,,2,0,2,,,,,,,1,,,72,92
17184,note_on,,2,0,10,,,,,,,12,,,57,75
17184,note_on,,2,0,5,,,,,,,4,,,57,75
17184,note_on,,2,0,4,,,,,,,3,,,69,75
17184,note_on,,2,0,9,,,,,,,11,,,64,75
17184,note_on,,2,0,3,,,,,,,2,,,64,92
17184,note_on,,2,0,7,,,,,,,6,,,72,108
17184,note_on,,2,0,8,,,,,,,10,,,72,75
17278,note_on,,94,0,8,,,,,,,10,,,72,0
17278,note_on,,94,0,7,,,,,,,6,,,72,0
17278,note_on,,94,0,6,,,,,,,5,,,45,0
17278,note_on,,94,0,2,,,,,,,1,,,72,0
17278,note_on,,94,0,5,,,,,,,4,,,57,0
17278,note_on,,94,0,4,,,,,,,3,,,69,0
17278,note_on,,94,0,9,,,,,,,11,,,64,0
17278,note_on,,94,0,10,,,,,,,12,,,57,0
17278,note_on,,94,0,3,,,,,,,2,,,64,0
17280,note_on,,2,0,3,,,,,,,2,,,69,92
17280,note_on,,2,0,5,,,,,,,4,,,53,75
17280,note_on,,2,0,9,,,,,,,11,,,69,75
17280,note_on,,2,0,7,,,,,,,6,,,69,108
17280,note_on,,2,0,6,,,,,,,5,,,41,60
17280,note_on,,2,0,8,,,,,,,10,,,69,75
17280,note_on,,2,0,10,,,,,,,12,,,53,75
17280,note_on,,2,0,2,,,,,,,1,,,69,92
17280,note_on,,2,0,4,,,,,,,3,,,62,75
17374,note_on,,94,0,9,,,,,,,11,,,69,0
17374,note_on,,94,0,8,,,,,,,10,,,69,0
17374,note_on,,94,0,5,,,,,,,4,,,53,0
17374,note_on,,94,0,6,,,,,,,5,,,41,0
17374,note_on,,94,0,7,,,,,,,6,,,69,0
17374,note_on,,94,0,4,,,,,,,3,,,62,0
17374,note_on,,94,0,2,,,,,,,1,,,69,0
17374,note_on,,94,0,3,,,,,,,2,,,69,0
17374,note_on,,94,0,10,,,,,,,12,,,53,0
17376,note_on,,2,0,6,,,,,,,5,,,40,60
17376,note_on,,2,0,8,,,,,,,10,,,76,75
17376,note_on,,2,0,2,,,,,,,1,,,76,92
17376,note_on,,2,0,7,,,,,,,6,,,76,108
17376,note_on,,2,0,3,,,,,,,2,,,68,92
17376,note_on,,2,0,10,,,,,,,12,,,52,75
17376,note_on,,2,0,5,,,,,,,4,,,52,75
17376,note_on,,2,0,9,,,,,,,11,,,68,75
17376,note_on,,2,0,4,,,,,,,3,,,71,75
17470,note_on,,94,0,2,,,,,,,1,,,76,0
17470,note_on,,94,0,3,,,,,,,2,,,68,0
17470,note_on,,94,0,4,,,,,,,3,,,71,0
17470,note_on,,94,0,8,,,,,,,10,,,76,0
17470,note_on,,94,0,9,,,,,,,11,,,68,0
17472,note_on,,2,0,4,,,,,,,3,,,64,75
17472,note_on,,2,0,8,,,,,,,10,,,71,75
17472,note_on,,2,0,2,,,,,,,1,,,71,92
17472,note_on,,2,0,9,,,,,,,11,,,68,75
17472,note_on,,2,0,3,,,,,,,2,,,68,92
17536,note_on,,160,0,6,,,,,,,5,,,40,0
17536,note_on,,160,0,5,,,,,,,4,,,52,0
17536,note_on,,160,0,10,,,,,,,12,,,52,0
17536,note_on,,160,0,7,,,,,,,6,,,76,0
17542,note_on,,70,0,9,,,,,,,11,,,68,0
17542,note_on,,70,0,3,,,,,,,2,,,68,0
17542,note_on,,70,0,8,,,,,,,10,,,71,0
17542,note_on,,70,0,4,,,,,,,3,,,64,0
17542,note_on,,70,0,2,,,,,,,1,,,71,0
17544,note_on,,2,0,2,,,,,,,1,,,71,92
17544,note_on,,2,0,4,,,,,,,3,,,64,75
17544,note_on,,2,0,3,,,,,,,2,,,68,92
17544,note_on,,2,0,9,,,,,,,11,,,68,75
17544,note_on,,2,0,8,,,,,,,10,,,71,75
17566,note_on,,22,0,4,,,,,,,3,,,64,0
17566,note_on,,22,0,2,,,,,,,1,,,71,0
17566,note_on,,22,0,8,,,,,,,10,,,71,0
17566,note_on,,22,0,9,,,,,,,11,,,68,0
17566,note_on,,22,0,3,,,,,,,2,,,68,0
17568,note_on,,2,0,8,,,,,,,10,,,71,75
17568,note_on,,2,0,2,,,,,,,1,,,71,92
17568,note_on,,2,0,3,,,,,,,2,,,68,92
17568,note_on,,2,0,4,,,,,,,3,,,64,75
17568,note_on,,2,0,9,,,,,,,11,,,68,75
17664,note_on,,128,0,6,,,,,,,5,,,44,60
17664,note_on,,128,0,10,,,,,,,12,,,56,75
