tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity,frame_rate,hours,minutes,seconds,frames,sub_frames
52320,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
52320,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
52320,note_on,24,0,9,,,,,,,,,,,7,,65,100,,,,,,
52320,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
52536,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
52536,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
52536,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
52536,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
52536,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
52536,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
52536,note_on,216,0,1,,,,,,,,,,,0,,65,0,,,,,,
52536,note_on,0,0,10,,,,,,,,,,,8,,62,0,,,,,,
52536,note_on,216,0,2,,,,,,,,,,,1,,65,0,,,,,,
52536,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
52536,note_on,216,0,9,,,,,,,,,,,7,,65,0,,,,,,
52536,note_on,216,0,10,,,,,,,,,,,8,,50,0,,,,,,
52560,note_on,24,0,6,,,,,,,,,,,4,,39,100,,,,,,
52560,note_on,24,0,8,,,,,,,,,,,6,,51,100,,,,,,
52560,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
52560,note_on,24,0,7,,,,,,,,,,,5,,67,100,,,,,,
52560,note_on,24,0,5,,,,,,,,,,,4,,51,100,,,,,,
52560,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
52560,note_on,24,0,2,,,,,,,,,,,1,,79,100,,,,,,
52560,note_on,24,0,1,,,,,,,,,,,0,,79,100,,,,,,
52560,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
52776,note_on,216,0,2,,,,,,,,,,,1,,79,0,,,,,,
52776,note_on,216,0,8,,,,,,,,,,,6,,51,0,,,,,,
52776,note_on,216,0,5,,,,,,,,,,,4,,51,0,,,,,,
52776,note_on,216,0,6,,,,,,,,,,,4,,39,0,,,,,,
52776,note_on,216,0,1,,,,,,,,,,,0,,79,0,,,,,,
52800,note_on,24,0,5,,,,,,,,,,,4,,63,100,,,,,,
52800,note_on,24,0,8,,,,,,,,,,,6,,63,100,,,,,,
52800,note_on,24,0,6,,,,,,,,,,,4,,51,100,,,,,,
52800,note_on,24,0,2,,,,,,,,,,,1,,77,100,,,,,,
52800,note_on,24,0,1,,,,,,,,,,,0,,77,100,,,,,,
52908,note_on,108,0,2,,,,,,,,,,,1,,77,0,,,,,,
52908,note_on,108,0,1,,,,,,,,,,,0,,77,0,,,,,,
52920,note_on,12,0,1,,,,,,,,,,,0,,75,100,,,,,,
52920,note_on,12,0,2,,,,,,,,,,,1,,75,100,,,,,,
52992,note_on,432,0,4,,,,,,,,,,,3,,58,0,,,,,,
52992,note_on,432,0,3,,,,,,,,,,,2,,70,0,,,,,,
52992,note_on,432,0,7,,,,,,,,,,,5,,67,0,,,,,,
52992,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
53016,note_on,216,0,5,,,,,,,,,,,4,,63,0,,,,,,
53016,note_on,216,0,6,,,,,,,,,,,4,,51,0,,,,,,
53016,note_on,216,0,8,,,,,,,,,,,6,,63,0,,,,,,
53028,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
53028,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
53040,note_on,24,0,6,,,,,,,,,,,4,,50,100,,,,,,
53040,note_on,24,0,8,,,,,,,,,,,6,,62,100,,,,,,
53040,note_on,12,0,1,,,,,,,,,,,0,,77,100,,,,,,
53040,note_on,48,0,7,,,,,,,,,,,5,,65,100,,,,,,
53040,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
53040,note_on,24,0,5,,,,,,,,,,,4,,62,100,,,,,,
53040,note_on,12,0,2,,,,,,,,,,,1,,77,100,,,,,,
53256,note_on,216,0,6,,,,,,,,,,,4,,50,0,,,,,,
53256,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
53256,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
53256,note_on,216,0,8,,,,,,,,,,,6,,62,0,,,,,,
53256,note_on,216,0,2,,,,,,,,,,,1,,77,0,,,,,,
53256,note_on,216,0,5,,,,,,,,,,,4,,62,0,,,,,,
53256,note_on,216,0,1,,,,,,,,,,,0,,77,0,,,,,,
53280,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
53280,note_on,288,0,4,,,,,,,,,,,3,,58,100,,,,,,
53280,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
53280,note_on,744,0,10,,,,,,,,,,,8,,50,100,,,,,,
53280,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
53280,note_on,24,0,1,,,,,,,,,,,0,,65,100,,,,,,
53280,note_on,744,0,9,,,,,,,,,,,7,,65,100,,,,,,
53280,note_on,0,0,10,,,,,,,,,,,8,,62,100,,,,,,
53280,note_on,288,0,3,,,,,,,,,,,2,,70,100,,,,,,
53280,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
53280,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
53280,note_on,24,0,2,,,,,,,,,,,1,,65,100,,,,,,
53496,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
53496,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
53496,note_on,216,0,2,,,,,,,,,,,1,,65,0,,,,,,
53496,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
53496,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
53496,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
53496,note_on,216,0,9,,,,,,,,,,,7,,65,0,,,,,,
53496,note_on,216,0,10,,,,,,,,,,,8,,50,0,,,,,,
53496,note_on,0,0,10,,,,,,,,,,,8,,62,0,,,,,,
53496,note_on,216,0,1,,,,,,,,,,,0,,65,0,,,,,,
53496,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
53496,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
53520,note_on,24,0,2,,,,,,,,,,,1,,67,100,,,,,,
53520,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
53520,note_on,24,0,9,,,,,,,,,,,7,,67,100,,,,,,
53520,note_on,24,0,7,,,,,,,,,,,5,,67,100,,,,,,
53520,note_on,24,0,8,,,,,,,,,,,6,,51,100,,,,,,
53520,note_on,24,0,6,,,,,,,,,,,4,,39,100,,,,,,
53520,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
53520,note_on,0,0,10,,,,,,,,,,,8,,63,100,,,,,,
53520,note_on,24,0,1,,,,,,,,,,,0,,67,100,,,,,,
53520,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
53520,note_on,24,0,10,,,,,,,,,,,8,,51,100,,,,,,
53520,note_on,24,0,5,,,,,,,,,,,4,,51,100,,,,,,
53736,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
53736,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
53736,note_on,216,0,2,,,,,,,,,,,1,,67,0,,,,,,
53736,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
53736,note_on,216,0,6,,,,,,,,,,,4,,39,0,,,,,,
53736,note_on,216,0,9,,,,,,,,,,,7,,67,0,,,,,,
53736,note_on,216,0,1,,,,,,,,,,,0,,67,0,,,,,,
53736,note_on,0,0,10,,,,,,,,,,,8,,63,0,,,,,,
53736,note_on,216,0,10,,,,,,,,,,,8,,51,0,,,,,,
53736,note_on,216,0,7,,,,,,,,,,,5,,67,0,,,,,,
53736,note_on,216,0,8,,,,,,,,,,,6,,51,0,,,,,,
53736,note_on,216,0,5,,,,,,,,,,,4,,51,0,,,,,,
53760,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
53760,note_on,24,0,2,,,,,,,,,,,1,,65,100,,,,,,
53760,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
53760,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
53760,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
53760,note_on,24,0,1,,,,,,,,,,,0,,65,100,,,,,,
53760,note_on,0,0,10,,,,,,,,,,,8,,62,100,,,,,,
53760,note_on,24,0,9,,,,,,,,,,,7,,65,100,,,,,,
53760,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
53760,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
53760,note_on,24,0,4,,,,,,,,,,,3,,58,100,,,,,,
53760,note_on,24,0,10,,,,,,,,,,,8,,50,100,,,,,,
53976,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
53976,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
53976,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
53976,note_on,216,0,1,,,,,,,,,,,0,,65,0,,,,,,
53976,note_on,216,0,2,,,,,,,,,,,1,,65,0,,,,,,
53976,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
53976,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
53976,note_on,0,0,10,,,,,,,,,,,8,,62,0,,,,,,
53976,note_on,216,0,4,,,,,,,,,,,3,,58,0,,,,,,
53976,note_on,216,0,9,,,,,,,,,,,7,,65,0,,,,,,
53976,note_on,216,0,10,,,,,,,,,,,8,,50,0,,,,,,
53976,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
54000,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
54000,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
54000,note_on,24,0,1,,,,,,,,,,,0,,75,100,,,,,,
54000,note_on,24,0,8,,,,,,,,,,,6,,48,100,,,,,,
54000,note_on,24,0,6,,,,,,,,,,,4,,36,100,,,,,,
54000,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
54000,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
54000,note_on,24,0,5,,,,,,,,,,,4,,48,100,,,,,,
54000,note_on,24,0,2,,,,,,,,,,,1,,75,100,,,,,,
54216,note_on,216,0,2,,,,,,,,,,,1,,75,0,,,,,,
54216,note_on,216,0,6,,,,,,,,,,,4,,36,0,,,,,,
54216,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
54216,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
54216,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
54216,note_on,216,0,5,,,,,,,,,,,4,,48,0,,,,,,
54216,note_on,216,0,8,,,,,,,,,,,6,,48,0,,,,,,
54216,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
54216,note_on,216,0,1,,,,,,,,,,,0,,75,0,,,,,,
54240,note_on,24,0,5,,,,,,,,,,,4,,60,100,,,,,,
54240,note_on,24,0,7,,,,,,,,,,,5,,63,100,,,,,,
54240,note_on,24,0,2,,,,,,,,,,,1,,74,100,,,,,,
54240,note_on,24,0,1,,,,,,,,,,,0,,74,100,,,,,,
54240,note_on,24,0,8,,,,,,,,,,,6,,60,100,,,,,,
54240,note_on,24,0,4,,,,,,,,,,,3,,60,100,,,,,,
54240,note_on,24,0,6,,,,,,,,,,,4,,48,100,,,,,,
54240,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
54240,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
54348,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
54348,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
54360,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
54360,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
54456,note_on,216,0,6,,,,,,,,,,,4,,48,0,,,,,,
54456,note_on,216,0,3,,,,,,,,,,,2,,69,0,,,,,,
54456,note_on,216,0,8,,,,,,,,,,,6,,60,0,,,,,,
54456,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
54456,note_on,216,0,5,,,,,,,,,,,4,,60,0,,,,,,
54456,note_on,0,0,7,,,,,,,,,,,5,,69,0,,,,,,
54456,note_on,216,0,7,,,,,,,,,,,5,,63,0,,,,,,
54468,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
54468,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
54480,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
54480,note_on,24,0,7,,,,,,,,,,,5,,62,100,,,,,,
54480,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
54480,note_on,24,0,5,,,,,,,,,,,4,,58,100,,,,,,
54480,note_on,24,0,6,,,,,,,,,,,4,,46,100,,,,,,
54480,note_on,24,0,8,,,,,,,,,,,6,,58,100,,,,,,
54480,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
54480,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
54480,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
54696,note_on,216,0,1,,,,,,,,,,,0,,74,0,,,,,,
54696,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
54696,note_on,216,0,8,,,,,,,,,,,6,,58,0,,,,,,
54696,note_on,216,0,7,,,,,,,,,,,5,,62,0,,,,,,
54696,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
54696,note_on,216,0,2,,,,,,,,,,,1,,74,0,,,,,,
54696,note_on,216,0,5,,,,,,,,,,,4,,58,0,,,,,,
54696,note_on,216,0,6,,,,,,,,,,,4,,46,0,,,,,,
54696,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
54720,note_on,0,0,10,,,,,,,,,,,8,,50,100,,,,,,
54720,note_on,744,0,10,,,,,,,,,,,8,,38,100,,,,,,
54720,note_on,24,0,7,,,,,,,,,,,5,,65,100,,,,,,
54720,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
54720,note_on,24,0,8,,,,,,,,,,,6,,50,100,,,,,,
54720,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
54720,note_on,0,0,9,,,,,,,,,,,7,,70,100,,,,,,
54720,note_on,24,0,1,,,,,,,,,,,0,,77,100,,,,,,
54720,note_on,24,0,3,,,,,,,,,,,2,,74,100,,,,,,
54720,note_on,24,0,6,,,,,,,,,,,4,,38,100,,,,,,
54720,note_on,24,0,5,,,,,,,,,,,4,,50,100,,,,,,
54720,note_on,24,0,2,,,,,,,,,,,1,,77,100,,,,,,
54720,note_on,744,0,9,,,,,,,,,,,7,,65,100,,,,,,
54720,note_on,0,0,9,,,,,,,,,,,7,,77,100,,,,,,
54828,note_on,108,0,1,,,,,,,,,,,0,,77,0,,,,,,
54840,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
54894,note_on,54,0,1,,,,,,,,,,,0,,79,0,,,,,,
54900,note_on,6,0,1,,,,,,,,,,,0,,77,100,,,,,,
54936,note_on,216,0,9,,,,,,,,,,,7,,65,0,,,,,,
54936,note_on,216,0,8,,,,,,,,,,,6,,50,0,,,,,,
54936,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
54936,note_on,216,0,7,,,,,,,,,,,5,,65,0,,,,,,
54936,note_on,216,0,6,,,,,,,,,,,4,,38,0,,,,,,
54936,note_on,0,0,10,,,,,,,,,,,8,,50,0,,,,,,
54936,note_on,216,0,3,,,,,,,,,,,2,,74,0,,,,,,
54936,note_on,216,0,10,,,,,,,,,,,8,,38,0,,,,,,
54936,note_on,216,0,4,,,,,,,,,,,3,,65,0,,,,,,
54936,note_on,216,0,2,,,,,,,,,,,1,,77,0,,,,,,
54936,note_on,0,0,9,,,,,,,,,,,7,,77,0,,,,,,
54936,note_on,0,0,9,,,,,,,,,,,7,,70,0,,,,,,
54936,note_on,216,0,5,,,,,,,,,,,4,,50,0,,,,,,
54954,note_on,54,0,1,,,,,,,,,,,0,,77,0,,,,,,
54960,note_on,24,0,2,,,,,,,,,,,1,,75,100,,,,,,
54960,note_on,24,0,10,,,,,,,,,,,8,,39,100,,,,,,
54960,note_on,0,0,10,,,,,,,,,,,8,,51,100,,,,,,
54960,note_on,0,0,7,,,,,,,,,,,5,,70,100,,,,,,
54960,note_on,24,0,3,,,,,,,,,,,2,,70,100,,,,,,
54960,note_on,24,0,7,,,,,,,,,,,5,,60,100,,,,,,
54960,note_on,0,0,7,,,,,,,,,,,5,,67,100,,,,,,
54960,note_on,0,0,9,,,,,,,,,,,7,,70,100,,,,,,
54960,note_on,24,0,9,,,,,,,,,,,7,,67,100,,,,,,
54960,note_on,24,0,8,,,,,,,,,,,6,,51,100,,,,,,
54960,note_on,0,0,9,,,,,,,,,,,7,,75,100,,,,,,
54960,note_on,24,0,4,,,,,,,,,,,3,,67,100,,,,,,
54960,note_on,6,0,1,,,,,,,,,,,0,,75,100,,,,,,
54960,note_on,24,0,5,,,,,,,,,,,4,,51,100,,,,,,
54960,note_on,24,0,6,,,,,,,,,,,4,,39,100,,,,,,
55068,note_on,108,0,2,,,,,,,,,,,1,,75,0,,,,,,
55068,note_on,108,0,4,,,,,,,,,,,3,,67,0,,,,,,
55068,note_on,108,0,1,,,,,,,,,,,0,,75,0,,,,,,
55080,note_on,12,0,2,,,,,,,,,,,1,,74,100,,,,,,
55080,note_on,12,0,4,,,,,,,,,,,3,,65,100,,,,,,
55080,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
55176,note_on,216,0,3,,,,,,,,,,,2,,70,0,,,,,,
55188,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
55188,note_on,108,0,4,,,,,,,,,,,3,,65,0,,,,,,
55188,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
55200,note_on,12,0,2,,,,,,,,,,,1,,72,100,,,,,,
55200,note_on,12,0,4,,,,,,,,,,,3,,63,100,,,,,,
55200,note_on,24,0,3,,,,,,,,,,,2,,67,100,,,,,,
55200,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
55308,note_on,108,0,2,,,,,,,,,,,1,,72,0,,,,,,
55308,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
55308,note_on,108,0,4,,,,,,,,,,,3,,63,0,,,,,,
55320,note_on,12,0,2,,,,,,,,,,,1,,70,100,,,,,,
55320,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
55320,note_on,12,0,4,,,,,,,,,,,3,,62,100,,,,,,
55392,note_on,432,0,9,,,,,,,,,,,7,,67,0,,,,,,
55392,note_on,0,0,9,,,,,,,,,,,7,,70,0,,,,,,
55392,note_on,0,0,9,,,,,,,,,,,7,,75,0,,,,,,
55392,note_on,432,0,10,,,,,,,,,,,8,,39,0,,,,,,
55392,note_on,432,0,5,,,,,,,,,,,4,,51,0,,,,,,
55392,note_on,0,0,7,,,,,,,,,,,5,,70,0,,,,,,
55392,note_on,0,0,7,,,,,,,,,,,5,,67,0,,,,,,
55392,note_on,432,0,7,,,,,,,,,,,5,,60,0,,,,,,
55392,note_on,432,0,6,,,,,,,,,,,4,,39,0,,,,,,
55392,note_on,0,0,10,,,,,,,,,,,8,,51,0,,,,,,
55392,note_on,432,0,8,,,,,,,,,,,6,,51,0,,,,,,
55416,note_on,216,0,3,,,,,,,,,,,2,,67,0,,,,,,
55428,note_on,108,0,4,,,,,,,,,,,3,,62,0,,,,,,
55428,note_on,108,0,1,,,,,,,,,,,0,,70,0,,,,,,
55428,note_on,108,0,2,,,,,,,,,,,1,,70,0,,,,,,
55440,note_on,48,0,5,,,,,,,,,,,4,,53,100,,,,,,
55440,note_on,12,0,4,,,,,,,,,,,3,,60,100,,,,,,
55440,note_on,48,0,9,,,,,,,,,,,7,,65,100,,,,,,
55440,note_on,24,0,3,,,,,,,,,,,2,,65,100,,,,,,
55440,note_on,12,0,1,,,,,,,,,,,0,,69,100,,,,,,
55440,note_on,0,0,10,,,,,,,,,,,8,,53,100,,,,,,
55440,note_on,48,0,10,,,,,,,,,,,8,,41,100,,,,,,
55440,note_on,48,0,7,,,,,,,,,,,5,,60,100,,,,,,
55440,note_on,0,0,7,,,,,,,,,,,5,,65,100,,,,,,
55440,note_on,48,0,6,,,,,,,,,,,4,,41,100,,,,,,
55440,note_on,12,0,2,,,,,,,,,,,1,,69,100,,,,,,
55440,note_on,0,0,9,,,,,,,,,,,7,,72,100,,,,,,
55440,note_on,0,0,9,,,,,,,,,,,7,,69,100,,,,,,
55440,note_on,0,0,7,,,,,,,,,,,5,,69,100,,,,,,
55440,note_on,48,0,8,,,,,,,,,,,6,,53,100,,,,,,
55548,note_on,108,0,1,,,,,,,,,,,0,,69,0,,,,,,
55560,note_on,12,0,1,,,,,,,,,,,0,,70,100,,,,,,
55614,note_on,54,0,1,,,,,,,,,,,0,,70,0,,,,,,
55620,note_on,6,0,1,,,,,,,,,,,0,,69,100,,,,,,
55656,note_on,216,0,2,,,,,,,,,,,1,,69,0,,,,,,
55656,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
55656,note_on,216,0,3,,,,,,,,,,,2,,65,0,,,,,,
55674,note_on,54,0,1,,,,,,,,,,,0,,69,0,,,,,,
55680,note_on,24,0,4,,,,,,,,,,,3,,65,100,,,,,,
55680,note_on,6,0,1,,,,,,,,,,,0,,67,100,,,,,,
55680,note_on,24,0,2,,,,,,,,,,,1,,65,100,,,,,,
55680,note_on,24,0,3,,,,,,,,,,,2,,69,100,,,,,,
55788,note_on,108,0,1,,,,,,,,,,,0,,67,0,,,,,,
55800,note_on,12,0,1,,,,,,,,,,,0,,65,100,,,,,,
55872,note_on,0,0,7,,,,,,,,,,,5,,65,0,,,,,,
55872,note_on,432,0,8,,,,,,,,,,,6,,53,0,,,,,,
