tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,control,value,channel,program,note,velocity
34318,note_on,46,0,1,,,,,,,,,,0,,69,0
34318,note_on,0,0,1,,,,,,,,,,0,,76,0
34320,note_on,2,0,1,,,,,,,,,,0,,69,110
34320,note_on,0,0,1,,,,,,,,,,0,,77,110
34336,note_on,160,0,2,,,,,,,,,,1,,81,0
34366,note_on,94,0,4,,,,,,,,,,5,,60,0
34366,note_on,0,0,1,,,,,,,,,,0,,77,0
34366,note_on,94,0,3,,,,,,,,,,2,,60,0
34366,note_on,46,0,1,,,,,,,,,,0,,69,0
34368,note_on,2,0,4,,,,,,,,,,5,,62,92
34368,note_on,0,0,1,,,,,,,,,,0,,77,110
34368,note_on,2,0,3,,,,,,,,,,2,,62,92
34368,note_on,2,0,1,,,,,,,,,,0,,69,110
34462,note_on,94,0,3,,,,,,,,,,2,,62,0
34462,note_on,0,0,1,,,,,,,,,,0,,77,0
34462,note_on,94,0,1,,,,,,,,,,0,,69,0
34462,note_on,94,0,4,,,,,,,,,,5,,62,0
34464,note_on,2,0,3,,,,,,,,,,2,,60,92
34464,note_on,0,0,1,,,,,,,,,,0,,76,110
34464,note_on,2,0,1,,,,,,,,,,0,,69,110
34464,note_on,2,0,4,,,,,,,,,,5,,60,92
34510,note_on,0,0,1,,,,,,,,,,0,,76,0
34510,note_on,46,0,1,,,,,,,,,,0,,69,0
34512,note_on,0,0,1,,,,,,,,,,0,,77,110
34512,note_on,2,0,1,,,,,,,,,,0,,69,110
34558,note_on,0,0,1,,,,,,,,,,0,,77,0
34558,note_on,46,0,1,,,,,,,,,,0,,69,0
34558,note_on,94,0,4,,,,,,,,,,5,,60,0
34558,note_on,94,0,3,,,,,,,,,,2,,60,0
34560,note_on,2,0,1,,,,,,,,,,0,,69,110
34560,note_on,0,0,1,,,,,,,,,,0,,76,110
34606,note_on,46,0,1,,,,,,,,,,0,,69,0
34606,note_on,0,0,1,,,,,,,,,,0,,76,0
34608,note_on,2,0,1,,,,,,,,,,0,,69,110
34608,note_on,0,0,1,,,,,,,,,,0,,76,110
34654,note_on,0,0,1,,,,,,,,,,0,,76,0
34654,note_on,46,0,1,,,,,,,,,,0,,69,0
34656,note_on,98,0,3,,,,,,,,,,2,,60,92
34656,note_on,0,0,1,,,,,,,,,,0,,76,110
34656,note_on,2,0,1,,,,,,,,,,0,,69,110
34656,note_on,98,0,4,,,,,,,,,,5,,60,92
34702,note_on,0,0,1,,,,,,,,,,0,,76,0
34702,note_on,46,0,1,,,,,,,,,,0,,69,0
34704,note_on,2,0,1,,,,,,,,,,0,,69,110
34704,note_on,0,0,1,,,,,,,,,,0,,77,110
34750,note_on,0,0,1,,,,,,,,,,0,,77,0
34750,note_on,94,0,4,,,,,,,,,,5,,60,0
34750,note_on,46,0,1,,,,,,,,,,0,,69,0
34750,note_on,94,0,3,,,,,,,,,,2,,60,0
34752,note_on,2,0,1,,,,,,,,,,0,,69,110
34752,note_on,0,0,1,,,,,,,,,,0,,77,110
34752,note_on,2,0,4,,,,,,,,,,5,,62,92
34752,note_on,2,0,3,,,,,,,,,,2,,62,92
34846,note_on,94,0,4,,,,,,,,,,5,,62,0
34846,note_on,94,0,3,,,,,,,,,,2,,62,0
34846,note_on,94,0,1,,,,,,,,,,0,,69,0
34846,note_on,0,0,1,,,,,,,,,,0,,77,0
34848,note_on,0,0,1,,,,,,,,,,0,,76,110
34848,note_on,2,0,1,,,,,,,,,,0,,69,110
34848,note_on,2,0,4,,,,,,,,,,5,,60,92
34848,note_on,2,0,3,,,,,,,,,,2,,60,92
34894,note_on,46,0,1,,,,,,,,,,0,,69,0
34894,note_on,0,0,1,,,,,,,,,,0,,76,0
34896,note_on,2,0,1,,,,,,,,,,0,,69,110
34896,note_on,0,0,1,,,,,,,,,,0,,77,110
34942,note_on,94,0,3,,,,,,,,,,2,,60,0
34942,note_on,46,0,1,,,,,,,,,,0,,69,0
34942,note_on,0,0,1,,,,,,,,,,0,,77,0
34942,note_on,94,0,4,,,,,,,,,,5,,60,0
34944,note_on,0,0,1,,,,,,,,,,0,,76,110
34944,note_on,2,0,3,,,,,,,,,,2,,57,92
34944,note_on,2,0,1,,,,,,,,,,0,,69,110
34944,note_on,2,0,4,,,,,,,,,,5,,57,92
34974,note_on,0,0,1,,,,,,,,,,0,,76,0
34974,note_on,30,0,1,,,,,,,,,,0,,69,0
34976,note_on,2,0,1,,,,,,,,,,0,,72,110
35006,note_on,30,0,1,,,,,,,,,,0,,72,0
35008,note_on,2,0,1,,,,,,,,,,0,,74,110
35038,note_on,30,0,1,,,,,,,,,,0,,74,0
35040,note_on,2,0,1,,,,,,,,,,0,,76,110
35070,note_on,30,0,1,,,,,,,,,,0,,76,0
35072,note_on,2,0,1,,,,,,,,,,0,,78,110
35102,note_on,30,0,1,,,,,,,,,,0,,78,0
35104,note_on,160,0,4,,,,,,,,,,5,,57,0
35104,note_on,2,0,1,,,,,,,,,,0,,80,110
35104,note_on,160,0,3,,,,,,,,,,2,,57,0
35134,note_on,30,0,1,,,,,,,,,,0,,80,0
35136,note_on,2,0,1,,,,,,,,,,0,,81,110
35136,control_change,32,0,4,,,,,,,,10,127,5,,,
35136,note_on,0,0,4,,,,,,,,,,5,,57,92
35136,control_change,32,0,3,,,,,,,,10,127,2,,,
35136,note_on,0,0,3,,,,,,,,,,2,,57,92
35136,note_on,800,0,2,,,,,,,,,,1,,69,110
35166,note_on,30,0,2,,,,,,,,,,1,,69,0
35168,note_on,2,0,2,,,,,,,,,,1,,72,110
35198,note_on,30,0,2,,,,,,,,,,1,,72,0
35200,note_on,2,0,2,,,,,,,,,,1,,74,110
35230,note_on,30,0,2,,,,,,,,,,1,,74,0
35232,note_on,2,0,2,,,,,,,,,,1,,76,110
35262,note_on,30,0,2,,,,,,,,,,1,,76,0
35264,note_on,2,0,2,,,,,,,,,,1,,78,110
35294,note_on,30,0,2,,,,,,,,,,1,,78,0
35296,note_on,160,0,4,,,,,,,,,,5,,57,0
35296,note_on,160,0,1,,,,,,,,,,0,,81,0
35296,note_on,2,0,2,,,,,,,,,,1,,80,110
35296,note_on,160,0,3,,,,,,,,,,2,,57,0
35326,note_on,30,0,2,,,,,,,,,,1,,80,0
35328,note_on,0,0,3,,,,,,,,,,2,,57,92
35328,note_on,0,0,1,,,,,,,,,,0,,76,110
35328,control_change,32,0,3,,,,,,,,10,0,2,,,
35328,note_on,0,0,4,,,,,,,,,,5,,57,92
35328,control_change,32,0,4,,,,,,,,10,0,5,,,
35328,note_on,2,0,2,,,,,,,,,,1,,81,110
35328,note_on,32,0,1,,,,,,,,,,0,,69,110
35358,note_on,30,0,1,,,,,,,,,,0,,69,0
35358,note_on,0,0,1,,,,,,,,,,0,,76,0
35360,note_on,2,0,1,,,,,,,,,,0,,72,110
35390,note_on,30,0,1,,,,,,,,,,0,,72,0
35392,note_on,2,0,1,,,,,,,,,,0,,74,110
35422,note_on,30,0,1,,,,,,,,,,0,,74,0
35424,note_on,2,0,1,,,,,,,,,,0,,76,110
35454,note_on,30,0,1,,,,,,,,,,0,,76,0
35456,note_on,2,0,1,,,,,,,,,,0,,78,110
35486,note_on,30,0,1,,,,,,,,,,0,,78,0
35488,note_on,2,0,1,,,,,,,,,,0,,80,110
35488,note_on,160,0,3,,,,,,,,,,2,,57,0
35488,note_on,160,0,4,,,,,,,,,,5,,57,0
35488,note_on,160,0,2,,,,,,,,,,1,,81,0
35518,note_on,30,0,1,,,,,,,,,,0,,80,0
35520,note_on,2,0,1,,,,,,,,,,0,,81,110
35520,control_change,32,0,3,,,,,,,,10,127,2,,,
35520,note_on,0,0,3,,,,,,,,,,2,,57,92
35520,note_on,0,0,4,,,,,,,,,,5,,57,92
35520,control_change,32,0,4,,,,,,,,10,127,5,,,
35520,note_on,32,0,2,,,,,,,,,,1,,69,110
35550,note_on,30,0,2,,,,,,,,,,1,,69,0
35552,note_on,2,0,2,,,,,,,,,,1,,72,110
35582,note_on,30,0,2,,,,,,,,,,1,,72,0
35584,note_on,2,0,2,,,,,,,,,,1,,74,110
35614,note_on,30,0,2,,,,,,,,,,1,,74,0
35616,note_on,2,0,2,,,,,,,,,,1,,76,110
35646,note_on,30,0,2,,,,,,,,,,1,,76,0
35648,note_on,2,0,2,,,,,,,,,,1,,78,110
35678,note_on,30,0,2,,,,,,,,,,1,,78,0
35680,note_on,2,0,2,,,,,,,,,,1,,80,110
35680,note_on,160,0,3,,,,,,,,,,2,,57,0
35680,note_on,160,0,4,,,,,,,,,,5,,57,0
35680,note_on,160,0,1,,,,,,,,,,0,,81,0
35710,note_on,30,0,2,,,,,,,,,,1,,80,0
35712,note_on,0,0,3,,,,,,,,,,2,,57,92
35712,control_change,32,0,3,,,,,,,,10,0,2,,,
35712,control_change,32,0,4,,,,,,,,10,0,5,,,
35712,note_on,2,0,2,,,,,,,,,,1,,81,110
35712,note_on,0,0,4,,,,,,,,,,5,,57,92
35760,note_on,80,0,1,,,,,,,,,,0,,81,110
35806,note_on,94,0,4,,,,,,,,,,5,,57,0
35806,note_on,94,0,3,,,,,,,,,,2,,57,0
35806,note_on,46,0,1,,,,,,,,,,0,,81,0
35808,note_on,2,0,3,,,,,,,,,,2,,69,92
35808,note_on,2,0,4,,,,,,,,,,5,,69,92
35808,note_on,2,0,1,,,,,,,,,,0,,72,110
35854,note_on,46,0,1,,,,,,,,,,0,,72,0
35856,note_on,2,0,1,,,,,,,,,,0,,81,110
35872,note_on,160,0,2,,,,,,,,,,1,,81,0
35902,note_on,94,0,3,,,,,,,,,,2,,69,0
35902,note_on,94,0,4,,,,,,,,,,5,,69,0
35902,note_on,46,0,1,,,,,,,,,,0,,81,0
35904,note_on,2,0,3,,,,,,,,,,2,,71,92
35904,note_on,2,0,4,,,,,,,,,,5,,71,92
35904,note_on,2,0,1,,,,,,,,,,0,,74,110
35950,note_on,46,0,1,,,,,,,,,,0,,74,0
35952,note_on,2,0,1,,,,,,,,,,0,,81,110
35998,note_on,94,0,4,,,,,,,,,,5,,71,0
35998,note_on,46,0,1,,,,,,,,,,0,,81,0
35998,note_on,94,0,3,,,,,,,,,,2,,71,0
36000,note_on,2,0,1,,,,,,,,,,0,,76,110
36000,note_on,2,0,3,,,,,,,,,,2,,64,92
36000,note_on,2,0,4,,,,,,,,,,5,,64,92
36046,note_on,46,0,1,,,,,,,,,,0,,76,0
36048,note_on,2,0,1,,,,,,,,,,0,,80,110
36094,note_on,46,0,1,,,,,,,,,,0,,80,0
36094,note_on,94,0,3,,,,,,,,,,2,,64,0
36094,note_on,94,0,4,,,,,,,,,,5,,64,0
36096,control_change,2,0,3,,,,,,,,10,127,2,,,
36096,note_on,2,0,1,,,,,,,,,,0,,81,110
36096,note_on,0,0,3,,,,,,,,,,2,,57,92
36096,note_on,0,0,4,,,,,,,,,,5,,57,92
36096,control_change,2,0,4,,,,,,,,10,127,5,,,
36144,note_on,272,0,2,,,,,,,,,,1,,81,110
36190,note_on,94,0,4,,,,,,,,,,5,,57,0
36190,note_on,94,0,3,,,,,,,,,,2,,57,0
36190,note_on,46,0,2,,,,,,,,,,1,,81,0
36192,note_on,2,0,4,,,,,,,,,,5,,69,92
36192,note_on,2,0,3,,,,,,,,,,2,,69,92
36192,note_on,2,0,2,,,,,,,,,,1,,72,110
36238,note_on,46,0,2,,,,,,,,,,1,,72,0
36240,note_on,2,0,2,,,,,,,,,,1,,81,110
36256,note_on,160,0,1,,,,,,,,,,0,,81,0
36286,note_on,46,0,2,,,,,,,,,,1,,81,0
36286,note_on,94,0,4,,,,,,,,,,5,,69,0
36286,note_on,94,0,3,,,,,,,,,,2,,69,0
36288,note_on,2,0,2,,,,,,,,,,1,,74,110
36288,note_on,2,0,4,,,,,,,,,,5,,71,92
36288,note_on,2,0,3,,,,,,,,,,2,,71,92
36334,note_on,46,0,2,,,,,,,,,,1,,74,0
36336,note_on,2,0,2,,,,,,,,,,1,,81,110
36382,note_on,94,0,4,,,,,,,,,,5,,71,0
36382,note_on,94,0,3,,,,,,,,,,2,,71,0
36382,note_on,46,0,2,,,,,,,,,,1,,81,0
36384,note_on,2,0,3,,,,,,,,,,2,,64,92
36384,note_on,2,0,2,,,,,,,,,,1,,76,110
36384,note_on,2,0,4,,,,,,,,,,5,,64,92
36430,note_on,46,0,2,,,,,,,,,,1,,76,0
36432,note_on,2,0,2,,,,,,,,,,1,,80,110
36478,note_on,94,0,3,,,,,,,,,,2,,64,0
36478,note_on,46,0,2,,,,,,,,,,1,,80,0
36478,note_on,94,0,4,,,,,,,,,,5,,64,0
36480,note_on,9440,0,7,,,,,,,,,,7,,45,75
36480,note_on,2,0,2,,,,,,,,,,1,,81,110
36480,note_on,0,0,4,,,,,,,,,,5,,81,127
36480,control_change,2,0,4,,,,,,,,10,0,5,,,
36480,note_on,9440,0,6,,,,,,,,,,6,,45,75
36480,note_on,2,0,3,,,,,,,,,,2,,81,127
36550,note_on,70,0,3,,,,,,,,,,2,,81,0
36550,note_on,70,0,4,,,,,,,,,,5,,81,0
36552,note_on,2,0,4,,,,,,,,,,5,,82,127
36552,note_on,2,0,3,,,,,,,,,,2,,82,127
36574,note_on,94,0,7,,,,,,,,,,7,,45,0
36574,note_on,22,0,3,,,,,,,,,,2,,82,0
36574,note_on,94,0,6,,,,,,,,,,6,,45,0
36574,note_on,22,0,4,,,,,,,,,,5,,82,0
36576,note_on,2,0,3,,,,,,,,,,2,,81,127
36576,note_on,2,0,7,,,,,,,,,,7,,49,75
36576,note_on,2,0,6,,,,,,,,,,6,,49,75
36576,note_on,9536,0,5,,,,,,,,,,4,,64,60
36576,note_on,2,0,4,,,,,,,,,,5,,81,127
36640,note_on,160,0,2,,,,,,,,,,1,,81,0
36646,note_on,70,0,3,,,,,,,,,,2,,81,0
36646,note_on,70,0,4,,,,,,,,,,5,,81,0
36648,note_on,2,0,3,,,,,,,,,,2,,79,127
36648,note_on,2,0,4,,,,,,,,,,5,,79,127
36670,note_on,94,0,6,,,,,,,,,,6,,49,0
36670,note_on,94,0,7,,,,,,,,,,7,,49,0
36670,note_on,22,0,4,,,,,,,,,,5,,79,0
36670,note_on,94,0,5,,,,,,,,,,4,,64,0
36670,note_on,22,0,3,,,,,,,,,,2,,79,0
36672,note_on,2,0,7,,,,,,,,,,7,,52,75
36672,note_on,2,0,6,,,,,,,,,,6,,52,75
36672,note_on,2,0,5,,,,,,,,,,4,,64,60
36672,note_on,2,0,3,,,,,,,,,,2,,77,127
36672,note_on,2,0,4,,,,,,,,,,5,,77,127
36742,note_on,70,0,3,,,,,,,,,,2,,77,0
36742,note_on,70,0,4,,,,,,,,,,5,,77,0
36744,note_on,2,0,3,,,,,,,,,,2,,76,127
36744,note_on,2,0,4,,,,,,,,,,5,,76,127
36766,note_on,22,0,4,,,,,,,,,,5,,76,0
36766,note_on,22,0,3,,,,,,,,,,2,,76,0
36766,note_on,94,0,5,,,,,,,,,,4,,64,0
36766,note_on,94,0,7,,,,,,,,,,7,,52,0
36766,note_on,94,0,6,,,,,,,,,,6,,52,0
36768,note_on,2,0,5,,,,,,,,,,4,,64,60
36768,note_on,2,0,6,,,,,,,,,,6,,57,75
36768,note_on,2,0,7,,,,,,,,,,7,,57,75
36768,note_on,2,0,3,,,,,,,,,,2,,74,127
36768,note_on,2,0,4,,,,,,,,,,5,,74,127
36838,note_on,70,0,4,,,,,,,,,,5,,74,0
36838,note_on,70,0,3,,,,,,,,,,2,,74,0
36840,note_on,2,0,4,,,,,,,,,,5,,73,127
36840,note_on,2,0,3,,,,,,,,,,2,,73,127
36862,note_on,22,0,4,,,,,,,,,,5,,73,0
36862,note_on,22,0,3,,,,,,,,,,2,,73,0
36862,note_on,94,0,5,,,,,,,,,,4,,64,0
36862,note_on,94,0,7,,,,,,,,,,7,,57,0
36862,note_on,94,0,6,,,,,,,,,,6,,57,0
36864,note_on,2,0,6,,,,,,,,,,6,,50,75
36864,note_on,2,0,5,,,,,,,,,,4,,65,60
36864,note_on,2,0,7,,,,,,,,,,7,,50,75
36864,note_on,2,0,3,,,,,,,,,,2,,74,127
36864,note_on,2,0,4,,,,,,,,,,5,,74,127
36958,note_on,94,0,7,,,,,,,,,,7,,50,0
36958,note_on,94,0,6,,,,,,,,,,6,,50,0
36958,note_on,94,0,5,,,,,,,,,,4,,65,0
36958,note_on,94,0,4,,,,,,,,,,5,,74,0
36958,note_on,94,0,3,,,,,,,,,,2,,74,0
36960,note_on,2,0,6,,,,,,,,,,6,,53,75
36960,note_on,2,0,7,,,,,,,,,,7,,53,75
36960,note_on,2,0,4,,,,,,,,,,5,,69,127
36960,note_on,2,0,3,,,,,,,,,,2,,69,127
36960,note_on,2,0,5,,,,,,,,,,4,,69,60
37054,note_on,94,0,3,,,,,,,,,,2,,69,0
37054,note_on,94,0,7,,,,,,,,,,7,,53,0
37054,note_on,94,0,5,,,,,,,,,,4,,69,0
37054,note_on,94,0,4,,,,,,,,,,5,,69,0
37054,note_on,94,0,6,,,,,,,,,,6,,53,0
37056,note_on,2,0,3,,,,,,,,,,2,,74,127
37056,note_on,2,0,5,,,,,,,,,,4,,67,60
37056,note_on,2,0,7,,,,,,,,,,7,,52,75
37056,note_on,2,0,6,,,,,,,,,,6,,52,75
37056,note_on,2,0,4,,,,,,,,,,5,,74,127
37126,note_on,70,0,3,,,,,,,,,,2,,74,0
37126,note_on,70,0,4,,,,,,,,,,5,,74,0
37128,note_on,2,0,3,,,,,,,,,,2,,76,127
37128,note_on,2,0,4,,,,,,,,,,5,,76,127
37150,note_on,94,0,6,,,,,,,,,,6,,52,0
37150,note_on,94,0,5,,,,,,,,,,4,,67,0
37150,note_on,22,0,3,,,,,,,,,,2,,76,0
37150,note_on,94,0,7,,,,,,,,,,7,,52,0
37150,note_on,22,0,4,,,,,,,,,,5,,76,0
37152,note_on,2,0,6,,,,,,,,,,6,,50,75
37152,note_on,2,0,7,,,,,,,,,,7,,50,75
37152,note_on,2,0,5,,,,,,,,,,4,,65,60
37152,note_on,2,0,3,,,,,,,,,,2,,77,127
37152,note_on,2,0,4,,,,,,,,,,5,,77,127
37222,note_on,70,0,3,,,,,,,,,,2,,77,0
37222,note_on,70,0,4,,,,,,,,,,5,,77,0
37224,note_on,2,0,4,,,,,,,,,,5,,79,127
37224,note_on,2,0,3,,,,,,,,,,2,,79,127
37246,note_on,94,0,5,,,,,,,,,,4,,65,0
37246,note_on,94,0,6,,,,,,,,,,6,,50,0
37246,note_on,22,0,4,,,,,,,,,,5,,79,0
37246,note_on,94,0,7,,,,,,,,,,7,,50,0
37246,note_on,22,0,3,,,,,,,,,,2,,79,0
37248,note_on,2,0,3,,,,,,,,,,2,,81,127
37248,note_on,2,0,4,,,,,,,,,,5,,81,127
37342,note_on,94,0,4,,,,,,,,,,5,,81,0
37342,note_on,94,0,3,,,,,,,,,,2,,81,0
37344,note_on,98,0,5,,,,,,,,,,4,,61,60
37344,note_on,98,0,7,,,,,,,,,,7,,57,75
37344,note_on,2,0,3,,,,,,,,,,2,,69,127
37344,note_on,98,0,6,,,,,,,,,,6,,57,75
37344,note_on,2,0,4,,,,,,,,,,5,,69,127
37438,note_on,94,0,3,,,,,,,,,,2,,69,0
37438,note_on,94,0,7,,,,,,,,,,7,,57,0
37438,note_on,94,0,6,,,,,,,,,,6,,57,0
37438,note_on,94,0,5,,,,,,,,,,4,,61,0
37438,note_on,94,0,4,,,,,,,,,,5,,69,0
37440,note_on,2,0,5,,,,,,,,,,4,,62,60
37440,note_on,2,0,7,,,,,,,,,,7,,53,75
37440,note_on,2,0,4,,,,,,,,,,5,,81,127
37440,note_on,2,0,6,,,,,,,,,,6,,53,75
37440,note_on,2,0,3,,,,,,,,,,2,,81,127
37534,note_on,94,0,7,,,,,,,,,,7,,53,0
37534,note_on,94,0,4,,,,,,,,,,5,,81,0
37534,note_on,94,0,6,,,,,,,,,,6,,53,0
37534,note_on,94,0,5,,,,,,,,,,4,,62,0
37534,note_on,94,0,3,,,,,,,,,,2,,81,0
37536,note_on,2,0,7,,,,,,,,,,7,,50,75
37536,note_on,2,0,6,,,,,,,,,,6,,50,75
37536,note_on,2,0,3,,,,,,,,,,2,,82,127
37536,note_on,2,0,5,,,,,,,,,,4,,65,60
37536,note_on,2,0,4,,,,,,,,,,5,,82,127
37630,note_on,94,0,3,,,,,,,,,,2,,82,0
37630,note_on,94,0,5,,,,,,,,,,4,,65,0
37630,note_on,94,0,7,,,,,,,,,,7,,50,0
37630,note_on,94,0,6,,,,,,,,,,6,,50,0
37630,note_on,94,0,4,,,,,,,,,,5,,82,0
37632,note_on,2,0,3,,,,,,,,,,2,,79,127
37632,note_on,2,0,4,,,,,,,,,,5,,79,127
37726,note_on,94,0,4,,,,,,,,,,5,,79,0
37726,note_on,94,0,3,,,,,,,,,,2,,79,0
37728,note_on,98,0,6,,,,,,,,,,6,,49,75
37728,note_on,98,0,7,,,,,,,,,,7,,49,75
37728,note_on,2,0,3,,,,,,,,,,2,,69,127
37728,note_on,98,0,5,,,,,,,,,,4,,64,60
37728,note_on,2,0,4,,,,,,,,,,5,,69,127
37822,note_on,94,0,6,,,,,,,,,,6,,49,0
37822,note_on,94,0,3,,,,,,,,,,2,,69,0
37822,note_on,94,0,7,,,,,,,,,,7,,49,0
37822,note_on,94,0,5,,,,,,,,,,4,,64,0
37822,note_on,94,0,4,,,,,,,,,,5,,69,0
37824,note_on,2,0,7,,,,,,,,,,7,,47,75
37824,note_on,2,0,3,,,,,,,,,,2,,64,127
37824,note_on,2,0,6,,,,,,,,,,6,,47,75
37824,note_on,2,0,5,,,,,,,,,,4,,62,60
37824,note_on,2,0,4,,,,,,,,,,5,,64,127
37894,note_on,70,0,3,,,,,,,,,,2,,64,0
37894,note_on,70,0,4,,,,,,,,,,5,,64,0
37896,note_on,2,0,4,,,,,,,,,,5,,65,127
37896,note_on,2,0,3,,,,,,,,,,2,,65,127
37918,note_on,22,0,4,,,,,,,,,,5,,65,0
37918,note_on,94,0,5,,,,,,,,,,4,,62,0
37918,note_on,22,0,3,,,,,,,,,,2,,65,0
37918,note_on,94,0,7,,,,,,,,,,7,,47,0
37918,note_on,94,0,6,,,,,,,,,,6,,47,0
37920,note_on,2,0,4,,,,,,,,,,5,,67,127
37920,note_on,2,0,5,,,,,,,,,,4,,61,60
37920,note_on,2,0,3,,,,,,,,,,2,,67,127
37920,note_on,2,0,7,,,,,,,,,,7,,45,75
37920,note_on,2,0,6,,,,,,,,,,6,,45,75
37990,note_on,70,0,3,,,,,,,,,,2,,67,0
37990,note_on,70,0,4,,,,,,,,,,5,,67,0
37992,note_on,2,0,3,,,,,,,,,,2,,69,127
37992,note_on,2,0,4,,,,,,,,,,5,,69,127
38014,note_on,22,0,4,,,,,,,,,,5,,69,0
38014,note_on,94,0,5,,,,,,,,,,4,,61,0
38014,note_on,94,0,7,,,,,,,,,,7,,45,0
38014,note_on,22,0,3,,,,,,,,,,2,,69,0
38014,note_on,94,0,6,,,,,,,,,,6,,45,0
38016,note_on,2,0,3,,,,,,,,,,2,,65,127
38016,note_on,2,0,4,,,,,,,,,,5,,65,127
38110,note_on,94,0,3,,,,,,,,,,2,,65,0
38110,note_on,94,0,4,,,,,,,,,,5,,65,0
38112,note_on,2,0,4,,,,,,,,,,5,,62,127
38112,note_on,98,0,7,,,,,,,,,,7,,53,75
38112,note_on,98,0,6,,,,,,,,,,6,,53,75
38112,note_on,98,0,5,,,,,,,,,,4,,69,60
38112,note_on,2,0,3,,,,,,,,,,2,,62,127
38206,note_on,94,0,5,,,,,,,,,,4,,69,0
38206,note_on,94,0,3,,,,,,,,,,2,,62,0
38206,note_on,94,0,4,,,,,,,,,,5,,62,0
38206,note_on,94,0,6,,,,,,,,,,6,,53,0
38206,note_on,94,0,7,,,,,,,,,,7,,53,0
38208,note_on,2,0,6,,,,,,,,,,6,,52,75
38208,note_on,2,0,5,,,,,,,,,,4,,67,60
38208,note_on,2,0,7,,,,,,,,,,7,,52,75
38302,note_on,94,0,5,,,,,,,,,,4,,67,0
38302,note_on,94,0,6,,,,,,,,,,6,,52,0
38302,note_on,94,0,7,,,,,,,,,,7,,52,0
38304,note_on,98,0,3,,,,,,,,,,2,,74,127
38304,note_on,2,0,5,,,,,,,,,,4,,65,60
38304,note_on,98,0,4,,,,,,,,,,5,,74,127
38304,note_on,2,0,6,,,,,,,,,,6,,50,75
38304,note_on,2,0,7,,,,,,,,,,7,,50,75
38398,note_on,94,0,5,,,,,,,,,,4,,65,0
38398,note_on,94,0,4,,,,,,,,,,5,,74,0
38398,note_on,94,0,7,,,,,,,,,,7,,50,0
38398,note_on,94,0,3,,,,,,,,,,2,,74,0
38398,note_on,94,0,6,,,,,,,,,,6,,50,0
38400,note_on,2,0,3,,,,,,,,,,2,,57,127
38400,note_on,2,0,5,,,,,,,,,,4,,57,60
38400,note_on,2,0,6,,,,,,,,,,6,,45,75
38400,note_on,2,0,7,,,,,,,,,,7,,45,75
38400,note_on,2,0,4,,,,,,,,,,5,,57,127
38494,note_on,94,0,3,,,,,,,,,,2,,57,0
38494,note_on,94,0,4,,,,,,,,,,5,,57,0
38496,note_on,2,0,4,,,,,,,,,,5,,74,127
38496,note_on,2,0,3,,,,,,,,,,2,,74,127
38560,note_on,160,0,6,,,,,,,,,,6,,45,0
38560,note_on,160,0,5,,,,,,,,,,4,,57,0
38560,note_on,160,0,7,,,,,,,,,,7,,45,0
38590,note_on,94,0,4,,,,,,,,,,5,,74,0
38590,note_on,94,0,3,,,,,,,,,,2,,74,0
38592,note_on,2,0,4,,,,,,,,,,5,,73,127
38592,note_on,2,0,3,,,,,,,,,,2,,73,127
38686,note_on,94,0,4,,,,,,,,,,5,,73,0
38686,note_on,94,0,3,,,,,,,,,,2,,73,0
38688,note_on,128,0,6,,,,,,,,,,6,,45,75
38688,note_on,128,0,7,,,,,,,,,,7,,45,75
38688,note_on,2,0,4,,,,,,,,,,5,,57,127
38688,note_on,2,0,3,,,,,,,,,,2,,57,127
38688,note_on,128,0,5,,,,,,,,,,4,,57,60
38782,note_on,94,0,7,,,,,,,,,,7,,45,0
38782,note_on,94,0,4,,,,,,,,,,5,,57,0
38782,note_on,94,0,5,,,,,,,,,,4,,57,0
38782,note_on,94,0,6,,,,,,,,,,6,,45,0
38782,note_on,94,0,3,,,,,,,,,,2,,57,0
38784,note_on,2,0,7,,,,,,,,,,7,,46,75
38784,note_on,2,0,5,,,,,,,,,,4,,58,60
38784,note_on,2,0,3,,,,,,,,,,2,,58,127
38784,note_on,2,0,6,,,,,,,,,,6,,46,75
38784,note_on,2,0,4,,,,,,,,,,5,,58,127
38878,note_on,94,0,4,,,,,,,,,,5,,58,0
38878,note_on,94,0,3,,,,,,,,,,2,,58,0
38880,note_on,2,0,4,,,,,,,,,,5,,82,127
38880,note_on,2,0,3,,,,,,,,,,2,,82,127
38944,note_on,160,0,5,,,,,,,,,,4,,58,0
38944,note_on,160,0,7,,,,,,,,,,7,,46,0
38944,note_on,160,0,6,,,,,,,,,,6,,46,0
38974,note_on,94,0,3,,,,,,,,,,2,,82,0
38974,note_on,94,0,4,,,,,,,,,,5,,82,0
38976,note_on,2,0,3,,,,,,,,,,2,,79,127
38976,note_on,2,0,4,,,,,,,,,,5,,79,127
39070,note_on,94,0,3,,,,,,,,,,2,,79,0
39070,note_on,94,0,4,,,,,,,,,,5,,79,0
39072,note_on,128,0,5,,,,,,,,,,4,,67,60
39072,note_on,128,0,7,,,,,,,,,,7,,55,75
39072,note_on,128,0,6,,,,,,,,,,6,,55,75
39072,note_on,2,0,3,,,,,,,,,,2,,73,127
39072,note_on,2,0,4,,,,,,,,,,5,,73,127
39166,note_on,94,0,6,,,,,,,,,,6,,55,0
