tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity,pitch
7740,note_on,,,,,2,0,9,,,,,8,,,53,127,
7740,note_on,,,,,2,0,15,,,,,15,,,53,127,
7740,note_on,,,,,2,0,12,,,,,12,,,53,127,
7740,note_on,,,,,2,0,13,,,,,13,,,53,127,
7743,control_change,,,,,10,0,2,,,,,1,7,100,,,
7744,control_change,,,,,1,0,2,,,,,1,7,65,,,
7746,control_change,,,,,2,0,2,,,,,1,7,101,,,
7747,control_change,,,,,1,0,2,,,,,1,7,67,,,
7750,control_change,,,,,3,0,2,,,,,1,7,70,,,
7753,control_change,,,,,3,0,2,,,,,1,7,102,,,
7754,control_change,,,,,1,0,2,,,,,1,7,73,,,
7756,control_change,,,,,2,0,2,,,,,1,7,103,,,
7757,control_change,,,,,1,0,2,,,,,1,7,76,,,
7760,control_change,,,,,3,0,2,,,,,1,7,79,,,
7764,control_change,,,,,4,0,2,,,,,1,7,82,,,
7764,lyrics,,,,,0,1,1,,,,,,,,,,
7764,note_on,,,,,0,0,3,,,,,2,,,53,100,
7764,note_on,,,,,30,0,3,,,,,2,,,53,0,
7764,note_on,,,,,30,0,1,,,,,0,,,69,0,
7764,note_on,,,,,0,0,1,,,,,0,,,69,100,
7764,lyrics,,,,,0,1,3,,,,,,,,,,
7767,control_change,,,,,3,0,3,,,,,2,7,95,,,
7767,control_change,,,,,3,0,2,,,,,1,7,85,,,
7770,control_change,,,,,0,0,2,,,,,1,7,104,,,
7770,control_change,,,,,3,0,2,,,,,1,7,87,,,
7773,control_change,,,,,3,0,2,,,,,1,7,106,,,
7774,control_change,,,,,1,0,2,,,,,1,7,90,,,
7774,control_change,,,,,7,0,3,,,,,2,11,86,,,
7777,control_change,,,,,3,0,2,,,,,1,7,93,,,
7780,control_change,,,,,3,0,2,,,,,1,7,96,,,
7783,control_change,,,,,3,0,2,,,,,1,7,107,,,
7784,control_change,,,,,1,0,2,,,,,1,7,99,,,
7787,control_change,,,,,3,0,2,,,,,1,7,102,,,
7790,control_change,,,,,3,0,2,,,,,1,7,105,,,
7794,note_on,,,,,20,0,3,,,,,2,,,53,0,
7794,note_on,,,,,30,0,1,,,,,0,,,69,0,
7794,lyrics,,,,,0,1,1,,,,,,,,,,
7794,lyrics,,,,,0,1,3,,,,,,,,,,
7794,note_on,,,,,0,0,3,,,,,2,,,53,100,
7794,note_on,,,,,0,0,1,,,,,0,,,69,100,
7796,control_change,,,,,6,0,2,,,,,1,7,109,,,
7798,note_on,,,,,58,0,9,,,,,8,,,53,0,
7798,note_on,,,,,58,0,15,,,,,15,,,53,0,
7798,note_on,,,,,58,0,13,,,,,13,,,53,0,
7798,note_on,,,,,58,0,12,,,,,12,,,53,0,
7800,note_on,,,,,2,0,9,,,,,8,,,53,127,
7800,control_change,,,,,6,0,3,,,,,2,65,61,,,
7800,note_on,,,,,2,0,13,,,,,13,,,53,127,
7800,note_on,,,,,2,0,12,,,,,12,,,53,127,
7800,note_on,,,,,2,0,15,,,,,15,,,53,127,
7804,control_change,,,,,4,0,3,,,,,2,65,62,,,
7807,control_change,,,,,3,0,3,,,,,2,65,63,,,
7810,control_change,,,,,3,0,3,,,,,2,65,65,,,
7814,control_change,,,,,4,0,3,,,,,2,65,66,,,
7814,control_change,,,,,0,0,3,,,,,2,11,88,,,
7817,control_change,,,,,3,0,3,,,,,2,65,68,,,
7820,control_change,,,,,3,0,3,,,,,2,65,69,,,
7824,control_change,,,,,0,0,3,,,,,2,7,93,,,
7824,control_change,,,,,4,0,3,,,,,2,65,70,,,
7827,control_change,,,,,3,0,3,,,,,2,65,72,,,
7830,control_change,,,,,3,0,3,,,,,2,65,73,,,
7834,control_change,,,,,4,0,3,,,,,2,65,75,,,
7837,control_change,,,,,3,0,3,,,,,2,65,76,,,
7837,control_change,,,,,0,0,3,,,,,2,7,89,,,
7840,control_change,,,,,3,0,3,,,,,2,65,77,,,
7840,control_change,,,,,0,0,3,,,,,2,11,89,,,
7843,control_change,,,,,3,0,3,,,,,2,7,90,,,
7844,control_change,,,,,1,0,3,,,,,2,11,90,,,
7844,control_change,,,,,0,0,3,,,,,2,65,79,,,
7847,control_change,,,,,0,0,3,,,,,2,65,80,,,
7847,control_change,,,,,3,0,3,,,,,2,7,84,,,
7850,control_change,,,,,0,0,3,,,,,2,7,83,,,
7850,control_change,,,,,3,0,3,,,,,2,65,82,,,
7853,note_on,,,,,59,0,1,,,,,0,,,69,0,
7853,note_on,,,,,3,0,3,,,,,2,,,53,0,
7854,control_change,,,,,0,0,3,,,,,2,7,81,,,
7854,note_on,,,,,0,0,3,,,,,2,,,55,100,
7854,lyrics,,,,,0,1,3,,,,,,,,,,
7854,lyrics,,,,,1,1,1,,,,,,,,,,
7854,note_on,,,,,0,0,1,,,,,0,,,70,100,
7854,control_change,,,,,1,0,3,,,,,2,65,83,,,
7856,control_change,,,,,2,0,3,,,,,2,7,88,,,
7857,control_change,,,,,1,0,3,,,,,2,65,85,,,
7858,note_on,,,,,58,0,12,,,,,12,,,53,0,
7858,note_on,,,,,58,0,9,,,,,8,,,53,0,
7858,note_on,,,,,58,0,15,,,,,15,,,53,0,
7858,note_on,,,,,58,0,13,,,,,13,,,53,0,
7860,control_change,,,,,3,0,3,,,,,2,65,86,,,
7860,control_change,,,,,0,0,3,,,,,2,7,80,,,
7860,note_on,,,,,2,0,15,,,,,15,,,55,127,
7860,note_on,,,,,2,0,13,,,,,13,,,55,127,
7860,note_on,,,,,2,0,12,,,,,12,,,55,127,
7860,note_on,,,,,2,0,9,,,,,8,,,55,127,
7864,control_change,,,,,4,0,3,,,,,2,11,91,,,
7864,control_change,,,,,0,0,3,,,,,2,65,87,,,
7866,control_change,,,,,2,0,3,,,,,2,7,87,,,
7867,control_change,,,,,1,0,3,,,,,2,11,92,,,
7867,control_change,,,,,0,0,3,,,,,2,7,77,,,
7867,control_change,,,,,0,0,3,,,,,2,65,89,,,
7870,control_change,,,,,3,0,3,,,,,2,65,90,,,
7874,control_change,,,,,4,0,3,,,,,2,7,73,,,
7874,control_change,,,,,0,0,3,,,,,2,65,92,,,
7877,control_change,,,,,3,0,3,,,,,2,65,93,,,
7880,control_change,,,,,3,0,3,,,,,2,65,94,,,
7880,control_change,,,,,0,0,3,,,,,2,92,63,,,
7880,control_change,,,,,0,0,3,,,,,2,7,71,,,
7884,note_on,,,,,0,0,1,,,,,0,,,72,100,
7884,lyrics,,,,,0,1,1,,,,,,,,,,
7884,note_on,,,,,30,0,1,,,,,0,,,70,0,
7884,control_change,,,,,0,0,3,,,,,2,65,96,,,
7884,note_on,,,,,4,0,3,,,,,2,,,55,0,
7884,control_change,,,,,0,0,3,,,,,2,7,69,,,
7884,lyrics,,,,,0,1,3,,,,,,,,,,
7884,note_on,,,,,0,0,3,,,,,2,,,57,100,
7887,control_change,,,,,0,0,3,,,,,2,65,97,,,
7887,control_change,,,,,3,0,3,,,,,2,7,68,,,
7889,note_on,,,,,29,0,12,,,,,12,,,55,0,
7889,note_on,,,,,29,0,9,,,,,8,,,55,0,
7889,note_on,,,,,29,0,13,,,,,13,,,55,0,
7889,note_on,,,,,29,0,15,,,,,15,,,55,0,
7890,note_on,,,,,1,0,12,,,,,12,,,57,127,
7890,control_change,,,,,0,0,3,,,,,2,7,65,,,
7890,control_change,,,,,3,0,3,,,,,2,65,99,,,
7890,note_on,,,,,1,0,13,,,,,13,,,57,127,
7890,note_on,,,,,1,0,9,,,,,8,,,57,127,
7890,note_on,,,,,1,0,15,,,,,15,,,57,127,
7894,control_change,,,,,4,0,3,,,,,2,65,100,,,
7894,control_change,,,,,0,0,3,,,,,2,92,66,,,
7896,control_change,,,,,12,0,1,,,,,0,7,107,,,
7897,control_change,,,,,0,0,3,,,,,2,7,64,,,
7897,control_change,,,,,3,0,3,,,,,2,92,67,,,
7897,control_change,,,,,0,0,3,,,,,2,11,96,,,
7897,control_change,,,,,0,0,3,,,,,2,65,101,,,
7900,control_change,,,,,0,0,3,,,,,2,65,103,,,
7900,control_change,,,,,0,0,3,,,,,2,7,62,,,
7900,control_change,,,,,3,0,3,,,,,2,92,69,,,
7904,control_change,,,,,4,0,3,,,,,2,65,104,,,
7904,control_change,,,,,0,0,3,,,,,2,92,70,,,
7907,control_change,,,,,3,0,3,,,,,2,92,71,,,
7907,control_change,,,,,0,0,3,,,,,2,65,106,,,
7907,control_change,,,,,0,0,3,,,,,2,11,97,,,
7910,control_change,,,,,3,0,3,,,,,2,65,107,,,
7914,control_change,,,,,0,0,3,,,,,2,92,73,,,
7914,control_change,,,,,0,0,3,,,,,2,65,109,,,
7914,note_on,,,,,0,0,1,,,,,0,,,74,100,
7914,note_on,,,,,18,0,1,,,,,0,,,72,0,
7914,lyrics,,,,,0,1,3,,,,,,,,,,
7914,note_on,,,,,0,0,3,,,,,2,,,58,100,
7914,note_on,,,,,4,0,3,,,,,2,,,57,0,
7914,lyrics,,,,,0,1,1,,,,,,,,,,
7917,note_on,,,,,237,0,11,,,,,11,,,65,0,
7917,note_on,,,,,0,0,11,,,,,11,,,69,0,
7917,control_change,,,,,3,0,3,,,,,2,65,110,,,
7917,control_change,,,,,0,0,3,,,,,2,11,100,,,
7917,control_change,,,,,0,0,3,,,,,2,92,74,,,
7919,note_on,,,,,29,0,15,,,,,15,,,57,0,
7919,note_on,,,,,29,0,9,,,,,8,,,57,0,
7919,note_on,,,,,29,0,13,,,,,13,,,57,0,
7919,note_on,,,,,29,0,12,,,,,12,,,57,0,
7919,note_on,,,,,2,0,11,,,,,11,,,72,0,
7920,control_change,,,,,0,0,3,,,,,2,2,125,,,
7920,control_change,,,,,3,0,3,,,,,2,92,75,,,
7920,note_on,,,,,1,0,15,,,,,15,,,58,127,
7920,note_on,,,,,1,0,13,,,,,13,,,58,127,
7920,note_on,,,,,1,0,12,,,,,12,,,58,127,
7920,note_on,,,,,1,0,9,,,,,8,,,58,127,
7920,note_on,,,,,1,0,11,,,,,11,,,70,127,
7920,note_on,,,,,0,0,11,,,,,11,,,65,127,
7920,note_on,,,,,0,0,11,,,,,11,,,62,127,
7920,control_change,,,,,0,0,3,,,,,2,65,111,,,
7924,control_change,,,,,0,0,3,,,,,2,11,102,,,
7924,control_change,,,,,4,0,3,,,,,2,65,113,,,
7926,control_change,,,,,2,0,3,,,,,2,7,86,,,
7927,control_change,,,,,0,0,3,,,,,2,11,104,,,
7927,control_change,,,,,0,0,3,,,,,2,65,114,,,
7927,control_change,,,,,1,0,3,,,,,2,92,77,,,
7930,control_change,,,,,0,0,3,,,,,2,92,78,,,
7930,control_change,,,,,3,0,3,,,,,2,65,116,,,
7930,control_change,,,,,0,0,3,,,,,2,2,124,,,
7933,control_change,,,,,3,0,3,,,,,2,7,85,,,
7934,control_change,,,,,0,0,3,,,,,2,92,79,,,
7934,control_change,,,,,1,0,3,,,,,2,65,117,,,
7937,control_change,,,,,0,0,3,,,,,2,11,112,,,
7937,control_change,,,,,3,0,3,,,,,2,65,118,,,
7940,control_change,,,,,0,0,3,,,,,2,11,113,,,
7940,control_change,,,,,0,0,3,,,,,2,92,81,,,
7940,control_change,,,,,3,0,3,,,,,2,65,120,,,
7944,control_change,,,,,0,0,3,,,,,2,2,123,,,
7944,control_change,,,,,0,0,3,,,,,2,92,83,,,
7944,control_change,,,,,4,0,3,,,,,2,65,121,,,
7946,control_change,,,,,2,0,3,,,,,2,7,83,,,
7946,control_change,,,,,32,0,1,,,,,0,7,109,,,
7947,control_change,,,,,0,0,3,,,,,2,11,115,,,
7947,control_change,,,,,0,0,3,,,,,2,92,86,,,
7947,control_change,,,,,1,0,3,,,,,2,65,123,,,
7950,control_change,,,,,0,0,3,,,,,2,92,88,,,
7950,control_change,,,,,0,0,3,,,,,2,11,116,,,
7950,control_change,,,,,3,0,3,,,,,2,65,124,,,
7954,control_change,,,,,0,0,3,,,,,2,2,119,,,
7954,control_change,,,,,4,0,3,,,,,2,92,93,,,
7954,control_change,,,,,0,0,3,,,,,2,65,126,,,
7956,control_change,,,,,10,0,1,,,,,0,7,112,,,
7957,control_change,,,,,0,0,3,,,,,2,92,95,,,
7957,control_change,,,,,3,0,3,,,,,2,11,118,,,
7960,control_change,,,,,0,0,3,,,,,2,7,65,,,
7960,control_change,,,,,3,0,3,,,,,2,92,98,,,
7963,control_change,,,,,7,0,1,,,,,0,7,113,,,
7964,control_change,,,,,0,0,3,,,,,2,11,120,,,
7964,control_change,,,,,0,0,3,,,,,2,92,99,,,
7964,control_change,,,,,4,0,3,,,,,2,7,67,,,
7967,control_change,,,,,0,0,3,,,,,2,7,70,,,
7967,control_change,,,,,0,0,3,,,,,2,2,116,,,
7967,control_change,,,,,3,0,3,,,,,2,92,101,,,
7970,control_change,,,,,3,0,3,,,,,2,92,102,,,
7970,control_change,,,,,0,0,3,,,,,2,7,72,,,
7970,control_change,,,,,7,0,1,,,,,0,7,114,,,
7971,note_on,,,,,175,0,2,,,,,1,,,65,0,
7974,control_change,,,,,4,0,3,,,,,2,92,104,,,
7974,control_change,,,,,0,0,3,,,,,2,7,75,,,
7974,note_on,,,,,3,0,2,,,,,1,,,67,100,
7977,control_change,,,,,3,0,3,,,,,2,7,78,,,
7977,control_change,,,,,0,0,3,,,,,2,11,122,,,
7977,control_change,,,,,0,0,3,,,,,2,92,105,,,
7977,control_change,,,,,0,0,3,,,,,2,2,112,,,
7978,note_on,,,,,58,0,15,,,,,15,,,58,0,
7978,note_on,,,,,58,0,9,,,,,8,,,58,0,
7978,note_on,,,,,58,0,13,,,,,13,,,58,0,
7978,note_on,,,,,58,0,12,,,,,12,,,58,0,
7980,note_on,,,,,2,0,12,,,,,12,,,46,127,
7980,control_change,,,,,10,0,1,,,,,0,7,115,,,
7980,note_on,,,,,2,0,15,,,,,15,,,46,127,
7980,note_on,,,,,2,0,9,,,,,8,,,46,127,
7980,note_on,,,,,2,0,13,,,,,13,,,46,127,
7980,control_change,,,,,0,0,3,,,,,2,2,111,,,
7980,control_change,,,,,3,0,3,,,,,2,92,106,,,
7980,control_change,,,,,0,0,3,,,,,2,7,80,,,
7984,control_change,,,,,0,0,3,,,,,2,11,123,,,
7984,control_change,,,,,4,0,3,,,,,2,7,83,,,
7984,control_change,,,,,0,0,3,,,,,2,92,107,,,
7986,control_change,,,,,6,0,1,,,,,0,7,116,,,
7987,control_change,,,,,0,0,3,,,,,2,92,110,,,
7987,control_change,,,,,3,0,3,,,,,2,7,86,,,
7987,control_change,,,,,0,0,3,,,,,2,2,108,,,
7990,control_change,,,,,0,0,3,,,,,2,7,88,,,
7990,control_change,,,,,3,0,3,,,,,2,11,124,,,
7993,control_change,,,,,7,0,1,,,,,0,7,117,,,
7994,control_change,,,,,4,0,3,,,,,2,7,91,,,
7994,control_change,,,,,0,0,3,,,,,2,2,106,,,
7994,control_change,,,,,0,0,3,,,,,2,92,111,,,
7997,control_change,,,,,3,0,3,,,,,2,92,113,,,
7997,control_change,,,,,0,0,3,,,,,2,2,104,,,
7997,control_change,,,,,0,0,3,,,,,2,7,93,,,
7997,control_change,,,,,23,0,2,,,,,1,7,100,,,
8000,control_change,,,,,3,0,3,,,,,2,92,115,,,
8000,control_change,,,,,0,0,3,,,,,2,7,96,,,
8000,control_change,,,,,0,0,3,,,,,2,11,126,,,
8000,control_change,,,,,3,0,2,,,,,1,7,115,,,
8004,control_change,,,,,0,0,3,,,,,2,7,99,,,
8004,note_on,,,,,0,0,2,,,,,1,,,65,100,
8004,control_change,,,,,0,0,2,,,,,1,7,99,,,
8004,note_on,,,,,4,0,2,,,,,1,,,67,0,
8004,control_change,,,,,0,0,3,,,,,2,2,100,,,
8004,control_change,,,,,0,0,3,,,,,2,11,127,,,
8004,control_change,,,,,4,0,3,,,,,2,92,118,,,
8006,control_change,,,,,13,0,1,,,,,0,7,119,,,
8007,control_change,,,,,3,0,2,,,,,1,7,98,,,
8007,control_change,,,,,0,0,3,,,,,2,7,101,,,
8007,control_change,,,,,3,0,3,,,,,2,92,120,,,
8010,control_change,,,,,0,0,3,,,,,2,92,123,,,
8010,control_change,,,,,0,0,3,,,,,2,2,98,,,
8010,control_change,,,,,3,0,3,,,,,2,7,104,,,
8010,control_change,,,,,3,0,2,,,,,1,7,97,,,
8014,control_change,,,,,0,0,3,,,,,2,7,107,,,
8014,control_change,,,,,4,0,3,,,,,2,92,127,,,
8016,control_change,,,,,6,0,2,,,,,1,7,113,,,
8017,control_change,,,,,3,0,3,,,,,2,7,80,,,
8017,control_change,,,,,1,0,2,,,,,1,7,93,,,
8020,control_change,,,,,14,0,1,,,,,0,7,120,,,
8023,control_change,,,,,3,0,1,,,,,0,7,121,,,
8024,control_change,,,,,7,0,3,,,,,2,7,82,,,
8024,control_change,,,,,0,0,3,,,,,2,2,86,,,
8024,control_change,,,,,7,0,2,,,,,1,7,92,,,
8026,control_change,,,,,2,0,2,,,,,1,7,112,,,
8027,control_change,,,,,1,0,2,,,,,1,7,91,,,
8027,control_change,,,,,3,0,3,,,,,2,7,111,,,
8034,note_on,,,,,7,0,2,,,,,1,,,65,0,
8034,control_change,,,,,0,0,2,,,,,1,7,90,,,
8034,note_on,,,,,0,0,2,,,,,1,,,64,100,
8034,control_change,,,,,7,0,3,,,,,2,2,82,,,
8036,control_change,,,,,2,0,2,,,,,1,7,109,,,
8037,control_change,,,,,3,0,3,,,,,2,7,112,,,
8037,control_change,,,,,1,0,2,,,,,1,7,89,,,
8038,note_on,,,,,58,0,15,,,,,15,,,46,0,
8038,note_on,,,,,58,0,12,,,,,12,,,46,0,
8038,note_on,,,,,58,0,13,,,,,13,,,46,0,
8038,note_on,,,,,58,0,9,,,,,8,,,46,0,
8040,note_on,,,,,2,0,15,,,,,15,,,58,127,
8040,note_on,,,,,2,0,9,,,,,8,,,58,127,
8040,note_on,,,,,2,0,12,,,,,12,,,58,127,
8040,note_on,,,,,2,0,13,,,,,13,,,58,127,
8043,control_change,,,,,6,0,2,,,,,1,7,108,,,
8044,control_change,,,,,7,0,3,,,,,2,2,80,,,
8044,control_change,,,,,0,0,3,,,,,2,7,113,,,
8044,control_change,,,,,1,0,2,,,,,1,7,88,,,
8047,control_change,,,,,3,0,2,,,,,1,7,87,,,
8047,control_change,,,,,3,0,3,,,,,2,2,78,,,
8050,control_change,,,,,3,0,3,,,,,2,2,76,,,
8050,control_change,,,,,3,0,2,,,,,1,7,86,,,
8050,control_change,,,,,0,0,2,,,,,1,7,106,,,
8054,control_change,,,,,4,0,3,,,,,2,7,114,,,
8056,control_change,,,,,6,0,2,,,,,1,7,105,,,
8057,control_change,,,,,1,0,2,,,,,1,7,85,,,
8060,control_change,,,,,3,0,2,,,,,1,7,84,,,
8060,control_change,,,,,0,0,3,,,,,2,7,115,,,
8060,control_change,,,,,6,0,3,,,,,2,2,74,,,
8064,control_change,,,,,4,0,3,,,,,2,2,70,,,
8067,control_change,,,,,7,0,2,,,,,1,7,83,,,
8070,control_change,,,,,6,0,3,,,,,2,7,116,,,
8070,control_change,,,,,3,0,2,,,,,1,7,82,,,
8074,control_change,,,,,4,0,3,,,,,2,2,68,,,
8076,control_change,,,,,6,0,2,,,,,1,7,103,,,
8077,control_change,,,,,1,0,2,,,,,1,7,81,,,
8077,control_change,,,,,0,0,3,,,,,2,7,117,,,
8077,control_change,,,,,3,0,3,,,,,2,2,66,,,
8080,control_change,,,,,3,0,2,,,,,1,7,80,,,
8083,control_change,,,,,3,0,2,,,,,1,7,101,,,
8084,control_change,,,,,1,0,2,,,,,1,7,79,,,
8084,control_change,,,,,0,0,3,,,,,2,7,118,,,
8084,control_change,,,,,7,0,3,,,,,2,2,62,,,
8086,control_change,,,,,2,0,3,,,,,2,7,120,,,
8087,control_change,,,,,1,0,3,,,,,2,2,61,,,
8090,control_change,,,,,6,0,2,,,,,1,7,78,,,
8093,note_on,,,,,3,0,2,,,,,1,,,64,0,
8094,control_change,,,,,7,0,3,,,,,2,7,119,,,
8094,note_on,,,,,0,0,2,,,,,1,,,62,100,
8094,control_change,,,,,0,0,3,,,,,2,2,60,,,
8094,control_change,,,,,1,0,2,,,,,1,7,77,,,
8096,control_change,,,,,2,0,2,,,,,1,7,100,,,
8100,control_change,,,,,6,0,3,,,,,2,7,120,,,
8100,control_change,,,,,4,0,2,,,,,1,7,76,,,
8103,control_change,,,,,3,0,2,,,,,1,7,99,,,
8104,control_change,,,,,4,0,3,,,,,2,2,58,,,
8104,control_change,,,,,1,0,2,,,,,1,7,75,,,
8110,control_change,,,,,6,0,3,,,,,2,7,121,,,
8110,control_change,,,,,0,0,2,,,,,1,7,74,,,
8110,control_change,,,,,6,0,2,,,,,1,7,98,,,
8113,control_change,,,,,3,0,2,,,,,1,7,97,,,
8114,control_change,,,,,1,0,2,,,,,1,7,73,,,
8117,control_change,,,,,3,0,2,,,,,1,7,72,,,
8117,control_change,,,,,7,0,3,,,,,2,7,122,,,
8124,control_change,,,,,7,0,3,,,,,2,7,123,,,
8124,control_change,,,,,7,0,2,,,,,1,7,71,,,
8126,control_change,,,,,2,0,2,,,,,1,7,96,,,
8127,control_change,,,,,1,0,2,,,,,1,7,70,,,
8130,control_change,,,,,0,0,3,,,,,2,65,126,,,
8130,control_change,,,,,6,0,3,,,,,2,7,124,,,
8130,control_change,,,,,3,0,2,,,,,1,7,95,,,
8133,control_change,,,,,3,0,2,,,,,1,7,93,,,
8134,control_change,,,,,1,0,2,,,,,1,7,69,,,
8134,control_change,,,,,4,0,3,,,,,2,65,125,,,
8137,control_change,,,,,3,0,2,,,,,1,7,68,,,
8137,control_change,,,,,3,0,3,,,,,2,2,54,,,
8137,control_change,,,,,0,0,3,,,,,2,65,124,,,
8140,control_change,,,,,3,0,3,,,,,2,65,122,,,
8140,control_change,,,,,3,0,2,,,,,1,7,67,,,
8144,control_change,,,,,4,0,3,,,,,2,65,121,,,
8146,control_change,,,,,6,0,2,,,,,1,7,92,,,
8147,control_change,,,,,0,0,3,,,,,2,92,125,,,
8147,control_change,,,,,3,0,3,,,,,2,65,119,,,
8150,control_change,,,,,3,0,3,,,,,2,65,118,,,
8150,control_change,,,,,4,0,2,,,,,1,7,91,,,
8153,note_on,,,,,3,0,2,,,,,1,,,62,0,
8154,control_change,,,,,0,0,3,,,,,2,92,123,,,
8154,control_change,,,,,4,0,3,,,,,2,65,116,,,
8154,note_on,,,,,1,0,2,,,,,1,,,67,100,
8157,note_on,,,,,0,0,11,,,,,11,,,70,0,
8157,note_on,,,,,0,0,11,,,,,11,,,65,0,
8157,note_on,,,,,237,0,11,,,,,11,,,62,0,
8157,control_change,,,,,3,0,3,,,,,2,65,115,,,
8160,note_on,,,,,0,0,11,,,,,11,,,67,127,
8160,note_on,,,,,0,0,11,,,,,11,,,62,127,
8160,note_on,,,,,3,0,11,,,,,11,,,74,127,
8160,control_change,,,,,3,0,3,,,,,2,92,120,,,
8160,control_change,,,,,0,0,3,,,,,2,65,114,,,
8164,control_change,,,,,4,0,3,,,,,2,65,112,,,
8167,control_change,,,,,3,0,3,,,,,2,65,111,,,
8167,control_change,,,,,0,0,3,,,,,2,92,116,,,
8170,control_change,,,,,3,0,3,,,,,2,65,109,,,
8174,control_change,,,,,4,0,3,,,,,2,92,114,,,
8174,control_change,,,,,0,0,3,,,,,2,65,108,,,
8177,control_change,,,,,3,0,3,,,,,2,65,106,,,
8177,control_change,,,,,0,0,3,,,,,2,92,112,,,
8177,control_change,,,,,0,0,3,,,,,2,7,125,,,
8180,control_change,,,,,3,0,3,,,,,2,65,105,,,
8180,control_change,,,,,0,0,3,,,,,2,7,118,,,
8184,control_change,,,,,4,0,3,,,,,2,7,117,,,
8184,control_change,,,,,161,0,1,,,,,0,7,104,,,
8184,control_change,,,,,0,0,3,,,,,2,65,104,,,
8187,control_change,,,,,3,0,3,,,,,2,65,102,,,
8187,control_change,,,,,0,0,3,,,,,2,92,109,,,
8187,control_change,,,,,0,0,3,,,,,2,7,116,,,
8187,control_change,,,,,3,0,1,,,,,0,7,103,,,
8190,control_change,,,,,3,0,3,,,,,2,7,115,,,
8190,control_change,,,,,0,0,3,,,,,2,65,101,,,
8190,control_change,,,,,3,0,1,,,,,0,7,102,,,
8194,control_change,,,,,0,0,3,,,,,2,7,114,,,
8194,control_change,,,,,4,0,3,,,,,2,65,99,,,
8194,control_change,,,,,0,0,3,,,,,2,92,108,,,
8194,control_change,,,,,4,0,1,,,,,0,7,101,,,
8197,control_change,,,,,3,0,1,,,,,0,7,100,,,
8197,control_change,,,,,0,0,3,,,,,2,65,98,,,
8197,control_change,,,,,3,0,3,,,,,2,7,113,,,
8200,control_change,,,,,3,0,1,,,,,0,7,99,,,
8200,control_change,,,,,3,0,3,,,,,2,65,96,,,
8200,control_change,,,,,0,0,3,,,,,2,7,112,,,
8200,control_change,,,,,0,0,3,,,,,2,92,105,,,
8203,control_change,,,,,3,0,3,,,,,2,7,111,,,
8204,control_change,,,,,4,0,1,,,,,0,7,98,,,
8204,control_change,,,,,0,0,3,,,,,2,7,111,,,
8204,control_change,,,,,1,0,3,,,,,2,65,95,,,
8207,control_change,,,,,3,0,1,,,,,0,7,97,,,
8207,control_change,,,,,0,0,3,,,,,2,65,94,,,
8207,control_change,,,,,0,0,3,,,,,2,7,110,,,
8207,control_change,,,,,3,0,3,,,,,2,92,104,,,
8210,control_change,,,,,3,0,1,,,,,0,7,96,,,
8210,control_change,,,,,3,0,3,,,,,2,65,92,,,
8210,control_change,,,,,0,0,3,,,,,2,7,109,,,
8211,note_on,,,,,1,0,3,,,,,2,,,58,0,
8211,note_on,,,,,1,0,1,,,,,0,,,74,0,
8213,control_change,,,,,2,0,3,,,,,2,7,110,,,
8214,note_on,,,,,0,0,3,,,,,2,,,60,100,
8214,control_change,,,,,0,0,3,,,,,2,92,101,,,
8214,control_change,,,,,0,0,3,,,,,2,65,91,,,
8214,control_change,,,,,1,0,3,,,,,2,7,108,,,
8214,note_on,,,,,0,0,1,,,,,0,,,76,100,
8214,control_change,,,,,3,0,1,,,,,0,7,95,,,
8217,control_change,,,,,3,0,1,,,,,0,7,94,,,
8217,note_on,,,,,177,0,12,,,,,12,,,58,0,
8217,control_change,,,,,0,0,3,,,,,2,65,89,,,
8217,control_change,,,,,3,0,3,,,,,2,7,106,,,
8217,note_on,,,,,177,0,13,,,,,13,,,58,0,
8217,note_on,,,,,177,0,15,,,,,15,,,58,0,
8217,note_on,,,,,177,0,9,,,,,8,,,58,0,
8220,control_change,,,,,0,0,3,,,,,2,65,88,,,
8220,note_on,,,,,3,0,15,,,,,15,,,60,127,
8220,control_change,,,,,3,0,1,,,,,0,7,93,,,
8220,note_on,,,,,3,0,12,,,,,12,,,60,127,
8220,note_on,,,,,3,0,9,,,,,8,,,60,127,
8220,note_on,,,,,3,0,13,,,,,13,,,60,127,
8220,control_change,,,,,3,0,3,,,,,2,7,105,,,
8220,control_change,,,,,0,0,3,,,,,2,92,100,,,
8224,control_change,,,,,4,0,1,,,,,0,7,92,,,
8224,control_change,,,,,0,0,3,,,,,2,65,86,,,
8224,control_change,,,,,4,0,3,,,,,2,7,104,,,
8226,control_change,,,,,2,0,3,,,,,2,7,109,,,
8227,control_change,,,,,3,0,1,,,,,0,7,91,,,
8227,control_change,,,,,1,0,3,,,,,2,65,85,,,
8227,control_change,,,,,0,0,3,,,,,2,7,103,,,
8230,control_change,,,,,0,0,3,,,,,2,7,102,,,
8230,control_change,,,,,0,0,3,,,,,2,92,96,,,
8230,control_change,,,,,3,0,3,,,,,2,65,84,,,
8230,control_change,,,,,3,0,1,,,,,0,7,90,,,
8234,control_change,,,,,0,0,3,,,,,2,7,101,,,
8234,control_change,,,,,4,0,3,,,,,2,65,82,,,
8234,control_change,,,,,4,0,1,,,,,0,7,89,,,
