tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,note,velocity,key
42336,note_on,,,,,32,0,7,,,,,0,,72,100,
42368,note_off,,,,,128,0,8,,,,,1,,81,100,
42400,note_off,,,,,64,0,7,,,,,0,,72,100,
42432,note_on,,,,,64,0,8,,,,,1,,76,100,
42432,note_on,,,,,32,0,7,,,,,0,,76,100,
42496,note_off,,,,,64,0,7,,,,,0,,76,100,
42528,note_on,,,,,32,0,7,,,,,0,,72,100,
42560,note_off,,,,,128,0,8,,,,,1,,76,100,
42592,note_off,,,,,64,0,7,,,,,0,,72,100,
42624,note_on,,,,,32,0,7,,,,,0,,68,100,
42624,note_on,,,,,64,0,8,,,,,1,,76,100,
42688,note_off,,,,,64,0,7,,,,,0,,68,100,
42720,note_on,,,,,32,0,7,,,,,0,,71,100,
42752,note_off,,,,,128,0,8,,,,,1,,76,100,
42784,note_off,,,,,64,0,7,,,,,0,,71,100,
42816,note_on,,,,,32,0,7,,,,,0,,76,100,
42816,note_on,,,,,64,0,8,,,,,1,,76,100,
42880,note_off,,,,,64,0,7,,,,,0,,76,100,
42912,note_on,,,,,32,0,7,,,,,0,,71,100,
42944,note_off,,,,,128,0,8,,,,,1,,76,100,
42976,note_off,,,,,64,0,7,,,,,0,,71,100,
43008,note_on,,,,,32,0,7,,,,,0,,68,100,
43008,note_on,,,,,64,0,8,,,,,1,,76,100,
43072,note_off,,,,,64,0,7,,,,,0,,68,100,
43104,note_on,,,,,32,0,7,,,,,0,,71,100,
43136,note_off,,,,,128,0,8,,,,,1,,76,100,
43168,note_off,,,,,64,0,7,,,,,0,,71,100,
43200,note_on,,,,,64,0,8,,,,,1,,76,100,
43200,note_on,,,,,32,0,7,,,,,0,,76,100,
43264,note_off,,,,,64,0,7,,,,,0,,76,100,
43296,note_on,,,,,32,0,7,,,,,0,,71,100,
43328,note_off,,,,,128,0,8,,,,,1,,76,100,
43360,note_off,,,,,64,0,7,,,,,0,,71,100,
43392,note_on,,,,,32,0,7,,,,,0,,68,100,
43392,note_on,,,,,64,0,8,,,,,1,,83,100,
43456,note_off,,,,,64,0,7,,,,,0,,68,100,
43488,note_on,,,,,32,0,7,,,,,0,,71,100,
43520,note_off,,,,,128,0,8,,,,,1,,83,100,
43552,note_off,,,,,64,0,7,,,,,0,,71,100,
43584,note_on,,,,,64,0,8,,,,,1,,76,100,
43584,note_on,,,,,32,0,7,,,,,0,,76,100,
43648,note_off,,,,,64,0,7,,,,,0,,76,100,
43680,note_on,,,,,32,0,7,,,,,0,,71,100,
43712,note_off,,,,,128,0,8,,,,,1,,76,100,
43744,note_off,,,,,64,0,7,,,,,0,,71,100,
43776,note_on,,,,,64,0,8,,,,,1,,76,85,
43776,note_on,,,,,32,0,7,,,,,0,,69,85,
43840,note_off,,,,,64,0,7,,,,,0,,69,100,
43872,note_on,,,,,32,0,7,,,,,0,,72,85,
43904,note_off,,,,,128,0,8,,,,,1,,76,100,
43936,note_off,,,,,64,0,7,,,,,0,,72,100,
43968,note_on,,,,,32,0,7,,,,,0,,76,85,
43968,note_on,,,,,64,0,8,,,,,1,,76,85,
44032,note_off,,,,,64,0,7,,,,,0,,76,100,
44064,note_on,,,,,32,0,7,,,,,0,,72,85,
44096,note_off,,,,,128,0,8,,,,,1,,76,100,
44128,note_off,,,,,64,0,7,,,,,0,,72,100,
44160,note_on,,,,,64,0,8,,,,,1,,76,85,
44160,note_on,,,,,32,0,7,,,,,0,,69,85,
44224,note_off,,,,,64,0,7,,,,,0,,69,100,
44256,note_on,,,,,32,0,7,,,,,0,,72,85,
44288,note_off,,,,,128,0,8,,,,,1,,76,100,
44320,note_off,,,,,64,0,7,,,,,0,,72,100,
44352,note_on,,,,,64,0,8,,,,,1,,76,85,
44352,note_on,,,,,32,0,7,,,,,0,,76,85,
44416,note_off,,,,,64,0,7,,,,,0,,76,100,
44448,note_on,,,,,32,0,7,,,,,0,,72,85,
44480,note_off,,,,,128,0,8,,,,,1,,76,100,
44512,note_off,,,,,64,0,7,,,,,0,,72,100,
44544,note_on,,,,,64,0,8,,,,,1,,81,85,
44544,note_on,,,,,32,0,7,,,,,0,,69,85,
44608,note_off,,,,,64,0,7,,,,,0,,69,100,
44640,note_on,,,,,32,0,7,,,,,0,,72,85,
44672,note_off,,,,,128,0,8,,,,,1,,81,100,
44704,note_off,,,,,64,0,7,,,,,0,,72,100,
44736,note_on,,,,,32,0,7,,,,,0,,76,85,
44736,note_on,,,,,64,0,8,,,,,1,,76,85,
44800,note_off,,,,,64,0,7,,,,,0,,76,100,
44832,note_on,,,,,32,0,7,,,,,0,,72,85,
44864,note_off,,,,,128,0,8,,,,,1,,76,100,
44896,note_off,,,,,64,0,7,,,,,0,,72,100,
44928,note_on,,,,,32,0,7,,,,,0,,68,85,
44928,note_on,,,,,64,0,8,,,,,1,,76,85,
44992,note_off,,,,,64,0,7,,,,,0,,68,100,
45024,note_on,,,,,32,0,7,,,,,0,,71,85,
45056,note_off,,,,,128,0,8,,,,,1,,76,100,
45088,note_off,,,,,64,0,7,,,,,0,,71,100,
45120,note_on,,,,,32,0,7,,,,,0,,76,85,
45120,note_on,,,,,64,0,8,,,,,1,,76,85,
45184,note_off,,,,,64,0,7,,,,,0,,76,100,
45216,note_on,,,,,32,0,7,,,,,0,,71,85,
45248,note_off,,,,,128,0,8,,,,,1,,76,100,
45280,note_off,,,,,64,0,7,,,,,0,,71,100,
45312,note_on,,,,,64,0,8,,,,,1,,76,85,
45312,note_on,,,,,32,0,7,,,,,0,,68,85,
45376,note_off,,,,,64,0,7,,,,,0,,68,100,
45408,note_on,,,,,32,0,7,,,,,0,,71,85,
45440,note_off,,,,,128,0,8,,,,,1,,76,100,
45472,note_off,,,,,64,0,7,,,,,0,,71,100,
45504,note_on,,,,,32,0,7,,,,,0,,76,85,
45504,note_on,,,,,64,0,8,,,,,1,,76,85,
45568,note_off,,,,,64,0,7,,,,,0,,76,100,
45600,note_on,,,,,32,0,7,,,,,0,,71,85,
45632,note_off,,,,,128,0,8,,,,,1,,76,100,
45664,note_off,,,,,64,0,7,,,,,0,,71,100,
45696,note_on,,,,,32,0,7,,,,,0,,68,85,
45696,note_on,,,,,64,0,8,,,,,1,,83,85,
45760,note_off,,,,,64,0,7,,,,,0,,68,100,
45792,note_on,,,,,32,0,7,,,,,0,,71,85,
45824,note_off,,,,,128,0,8,,,,,1,,83,100,
45856,note_off,,,,,64,0,7,,,,,0,,71,100,
45888,note_on,,,,,64,0,8,,,,,1,,76,85,
45888,note_on,,,,,32,0,7,,,,,0,,76,85,
45952,note_off,,,,,64,0,7,,,,,0,,76,100,
45984,note_on,,,,,32,0,7,,,,,0,,71,85,
46016,note_off,,,,,128,0,8,,,,,1,,76,100,
46048,note_off,,,,,64,0,7,,,,,0,,71,100,
46080,note_on,,,,,64,0,8,,,,,1,,76,100,
46080,note_on,,,,,32,0,7,,,,,0,,69,100,
46144,note_off,,,,,64,0,7,,,,,0,,69,100,
46176,note_on,,,,,32,0,7,,,,,0,,72,100,
46208,note_off,,,,,128,0,8,,,,,1,,76,100,
46240,note_off,,,,,64,0,7,,,,,0,,72,100,
46272,note_on,,,,,64,0,8,,,,,1,,76,100,
46272,note_on,,,,,32,0,7,,,,,0,,76,100,
46336,note_off,,,,,64,0,7,,,,,0,,76,100,
46368,note_on,,,,,32,0,7,,,,,0,,72,100,
46400,note_off,,,,,128,0,8,,,,,1,,76,100,
46432,note_off,,,,,64,0,7,,,,,0,,72,100,
46464,note_on,,,,,64,0,8,,,,,1,,76,100,
46464,note_on,,,,,32,0,7,,,,,0,,69,100,
46528,note_off,,,,,64,0,7,,,,,0,,69,100,
46560,note_on,,,,,32,0,7,,,,,0,,72,100,
46592,note_off,,,,,128,0,8,,,,,1,,76,100,
46624,note_off,,,,,64,0,7,,,,,0,,72,100,
46656,note_on,,,,,64,0,8,,,,,1,,76,100,
46656,note_on,,,,,32,0,7,,,,,0,,76,100,
46720,note_off,,,,,64,0,7,,,,,0,,76,100,
46752,note_on,,,,,32,0,7,,,,,0,,72,100,
46784,note_off,,,,,128,0,8,,,,,1,,76,100,
46816,note_off,,,,,64,0,7,,,,,0,,72,100,
46848,note_on,,,,,64,0,8,,,,,1,,81,100,
46848,note_on,,,,,32,0,7,,,,,0,,69,100,
46912,note_off,,,,,64,0,7,,,,,0,,69,100,
46944,note_on,,,,,32,0,7,,,,,0,,72,100,
46976,note_off,,,,,128,0,8,,,,,1,,81,100,
47008,note_off,,,,,64,0,7,,,,,0,,72,100,
47040,note_on,,,,,64,0,8,,,,,1,,69,100,
47040,note_on,,,,,32,0,7,,,,,0,,76,100,
47104,note_off,,,,,64,0,7,,,,,0,,76,100,
47136,note_on,,,,,32,0,7,,,,,0,,72,100,
47168,note_off,,,,,128,0,8,,,,,1,,69,100,
47200,note_off,,,,,64,0,7,,,,,0,,72,100,
47232,note_on,,,,,32,0,7,,,,,0,,67,100,
47232,note_on,,,,,64,0,8,,,,,1,,69,100,
47296,note_off,,,,,64,0,7,,,,,0,,67,100,
47328,note_on,,,,,32,0,7,,,,,0,,73,100,
47360,note_off,,,,,128,0,8,,,,,1,,69,100,
47392,note_off,,,,,64,0,7,,,,,0,,73,100,
47424,note_on,,,,,64,0,8,,,,,1,,69,100,
47424,note_on,,,,,32,0,7,,,,,0,,76,100,
47488,note_off,,,,,64,0,7,,,,,0,,76,100,
47520,note_on,,,,,32,0,7,,,,,0,,73,100,
47552,note_off,,,,,128,0,8,,,,,1,,69,100,
47584,note_off,,,,,64,0,7,,,,,0,,73,100,
47616,note_on,,,,,32,0,7,,,,,0,,67,100,
47616,note_on,,,,,64,0,8,,,,,1,,69,100,
47680,note_off,,,,,64,0,7,,,,,0,,67,100,
47712,note_on,,,,,32,0,7,,,,,0,,73,100,
47744,note_off,,,,,128,0,8,,,,,1,,69,100,
47776,note_off,,,,,64,0,7,,,,,0,,73,100,
47808,note_on,,,,,32,0,7,,,,,0,,76,100,
47808,note_on,,,,,64,0,8,,,,,1,,69,100,
47872,note_off,,,,,64,0,7,,,,,0,,76,100,
47904,note_on,,,,,32,0,7,,,,,0,,73,100,
47936,note_off,,,,,128,0,8,,,,,1,,69,100,
47968,note_off,,,,,64,0,7,,,,,0,,73,100,
48000,note_on,,,,,32,0,7,,,,,0,,67,100,
48000,note_on,,,,,64,0,8,,,,,1,,79,100,
48064,note_off,,,,,64,0,7,,,,,0,,67,100,
48096,note_on,,,,,32,0,7,,,,,0,,73,100,
48128,note_off,,,,,128,0,8,,,,,1,,79,100,
48160,note_off,,,,,64,0,7,,,,,0,,73,100,
48192,note_on,,,,,32,0,7,,,,,0,,76,100,
48192,note_on,,,,,64,0,8,,,,,1,,69,100,
48256,note_off,,,,,64,0,7,,,,,0,,76,100,
48288,note_on,,,,,32,0,7,,,,,0,,73,100,
48320,note_off,,,,,128,0,8,,,,,1,,69,100,
48352,note_off,,,,,64,0,7,,,,,0,,73,100,
48384,note_on,,,,,64,0,8,,,,,1,,69,100,
48384,note_on,,,,,32,0,7,,,,,0,,69,100,
48448,note_off,,,,,64,0,7,,,,,0,,69,100,
48480,note_on,,,,,32,0,7,,,,,0,,74,100,
48512,note_off,,,,,128,0,8,,,,,1,,69,100,
48544,note_off,,,,,64,0,7,,,,,0,,74,100,
48576,note_on,,,,,32,0,7,,,,,0,,77,100,
48576,note_on,,,,,64,0,8,,,,,1,,69,100,
48640,note_off,,,,,64,0,7,,,,,0,,77,100,
48672,note_on,,,,,32,0,7,,,,,0,,74,100,
48704,note_off,,,,,128,0,8,,,,,1,,69,100,
48736,note_off,,,,,64,0,7,,,,,0,,74,100,
48768,note_on,,,,,32,0,7,,,,,0,,69,100,
48768,note_on,,,,,64,0,8,,,,,1,,69,100,
48832,note_off,,,,,64,0,7,,,,,0,,69,100,
48864,note_on,,,,,32,0,7,,,,,0,,74,100,
48896,note_off,,,,,128,0,8,,,,,1,,69,100,
48928,note_off,,,,,64,0,7,,,,,0,,74,100,
48960,note_on,,,,,64,0,8,,,,,1,,69,100,
48960,note_on,,,,,32,0,7,,,,,0,,77,100,
49024,note_off,,,,,64,0,7,,,,,0,,77,100,
49056,note_on,,,,,32,0,7,,,,,0,,74,100,
49088,note_off,,,,,128,0,8,,,,,1,,69,100,
49120,note_off,,,,,64,0,7,,,,,0,,74,100,
49152,note_on,,,,,32,0,7,,,,,0,,69,100,
49152,note_on,,,,,64,0,8,,,,,1,,77,100,
49216,note_off,,,,,64,0,7,,,,,0,,69,100,
49248,note_on,,,,,32,0,7,,,,,0,,74,100,
49280,note_off,,,,,128,0,8,,,,,1,,77,100,
49312,note_off,,,,,64,0,7,,,,,0,,74,100,
49344,note_on,,,,,64,0,8,,,,,1,,69,100,
49344,note_on,,,,,32,0,7,,,,,0,,77,100,
49408,note_off,,,,,64,0,7,,,,,0,,77,100,
49440,note_on,,,,,32,0,7,,,,,0,,74,100,
49472,note_off,,,,,128,0,8,,,,,1,,69,100,
49504,note_off,,,,,64,0,7,,,,,0,,74,100,
49536,note_on,,,,,32,0,7,,,,,0,,69,100,
49536,note_on,,,,,64,0,8,,,,,1,,69,100,
49600,note_off,,,,,64,0,7,,,,,0,,69,100,
49632,note_on,,,,,32,0,7,,,,,0,,74,100,
49664,note_off,,,,,128,0,8,,,,,1,,69,100,
49696,note_off,,,,,64,0,7,,,,,0,,74,100,
49728,note_on,,,,,32,0,7,,,,,0,,76,100,
49728,note_on,,,,,64,0,8,,,,,1,,69,100,
49792,note_off,,,,,64,0,7,,,,,0,,76,100,
49824,note_on,,,,,32,0,7,,,,,0,,74,100,
49856,note_off,,,,,128,0,8,,,,,1,,69,100,
49888,note_off,,,,,64,0,7,,,,,0,,74,100,
49920,note_on,,,,,32,0,7,,,,,0,,69,100,
49920,note_on,,,,,64,0,8,,,,,1,,69,100,
49984,note_off,,,,,64,0,7,,,,,0,,69,100,
50016,note_on,,,,,32,0,7,,,,,0,,74,100,
50048,note_off,,,,,128,0,8,,,,,1,,69,100,
50080,note_off,,,,,64,0,7,,,,,0,,74,100,
50112,note_on,,,,,32,0,7,,,,,0,,76,100,
50112,note_on,,,,,64,0,8,,,,,1,,69,100,
50176,note_off,,,,,64,0,7,,,,,0,,76,100,
50208,note_on,,,,,32,0,7,,,,,0,,74,100,
50240,note_off,,,,,128,0,8,,,,,1,,69,100,
50272,note_off,,,,,64,0,7,,,,,0,,74,100,
50304,note_on,,,,,64,0,8,,,,,1,,76,100,
50304,note_on,,,,,32,0,7,,,,,0,,69,100,
50368,note_off,,,,,64,0,7,,,,,0,,69,100,
50400,note_on,,,,,32,0,7,,,,,0,,74,100,
50432,note_off,,,,,128,0,8,,,,,1,,76,100,
50464,note_off,,,,,64,0,7,,,,,0,,74,100,
50496,note_on,,,,,64,0,8,,,,,1,,69,100,
50496,note_on,,,,,32,0,7,,,,,0,,76,100,
50560,note_off,,,,,64,0,7,,,,,0,,76,100,
50592,note_on,,,,,32,0,7,,,,,0,,74,100,
50624,note_off,,,,,128,0,8,,,,,1,,69,100,
50656,note_off,,,,,64,0,7,,,,,0,,74,100,
50688,note_on,,,,,32,0,7,,,,,0,,69,100,
50688,note_on,,,,,64,0,8,,,,,1,,69,100,
50752,note_off,,,,,64,0,7,,,,,0,,69,100,
50784,note_on,,,,,32,0,7,,,,,0,,72,100,
50816,note_off,,,,,128,0,8,,,,,1,,69,100,
50848,note_off,,,,,64,0,7,,,,,0,,72,100,
50880,note_on,,,,,32,0,7,,,,,0,,76,100,
50880,note_on,,,,,64,0,8,,,,,1,,69,100,
50944,note_off,,,,,64,0,7,,,,,0,,76,100,
50976,note_on,,,,,32,0,7,,,,,0,,72,100,
51008,note_off,,,,,128,0,8,,,,,1,,69,100,
51040,note_off,,,,,64,0,7,,,,,0,,72,100,
51072,note_on,,,,,64,0,8,,,,,1,,69,100,
51072,note_on,,,,,32,0,7,,,,,0,,64,100,
51136,note_off,,,,,64,0,7,,,,,0,,64,100,
51168,note_on,,,,,32,0,7,,,,,0,,72,100,
51200,note_off,,,,,128,0,8,,,,,1,,69,100,
51232,note_off,,,,,64,0,7,,,,,0,,72,100,
51264,note_on,,,,,64,0,8,,,,,1,,69,100,
51264,note_on,,,,,32,0,7,,,,,0,,81,100,
51328,note_off,,,,,64,0,7,,,,,0,,81,100,
51360,note_on,,,,,32,0,7,,,,,0,,72,100,
51392,note_off,,,,,128,0,8,,,,,1,,69,100,
51424,note_off,,,,,64,0,7,,,,,0,,72,100,
51456,note_on,,,,,32,0,7,,,,,0,,64,100,
51456,note_on,,,,,64,0,8,,,,,1,,81,100,
51520,note_off,,,,,64,0,7,,,,,0,,64,100,
51552,note_on,,,,,32,0,7,,,,,0,,72,100,
51584,note_off,,,,,128,0,8,,,,,1,,81,100,
51616,note_off,,,,,64,0,7,,,,,0,,72,100,
51648,note_on,,,,,32,0,7,,,,,0,,81,100,
51648,note_on,,,,,64,0,8,,,,,1,,69,100,
51712,note_off,,,,,64,0,7,,,,,0,,81,100,
51744,note_on,,,,,32,0,7,,,,,0,,72,100,
51776,note_off,,,,,128,0,8,,,,,1,,69,100,
51808,note_off,,,,,64,0,7,,,,,0,,72,100,
51840,note_on,,,,,64,0,8,,,,,1,,75,100,
51840,note_on,,,,,32,0,7,,,,,0,,66,100,
51904,note_off,,,,,64,0,7,,,,,0,,66,100,
51936,note_on,,,,,32,0,7,,,,,0,,75,100,
51968,note_off,,,,,128,0,8,,,,,1,,75,100,
52000,note_off,,,,,64,0,7,,,,,0,,75,100,
52032,note_on,,,,,32,0,7,,,,,0,,81,100,
52032,note_on,,,,,64,0,8,,,,,1,,71,100,
52096,note_off,,,,,64,0,7,,,,,0,,81,100,
52128,note_on,,,,,32,0,7,,,,,0,,75,100,
52160,note_off,,,,,128,0,8,,,,,1,,71,100,
52192,note_off,,,,,64,0,7,,,,,0,,75,100,
52224,note_on,,,,,32,0,7,,,,,0,,66,100,
52224,note_on,,,,,64,0,8,,,,,1,,71,100,
52288,note_off,,,,,64,0,7,,,,,0,,66,100,
52320,note_on,,,,,32,0,7,,,,,0,,75,100,
52352,note_off,,,,,128,0,8,,,,,1,,71,100,
52384,note_off,,,,,64,0,7,,,,,0,,75,100,
52416,note_on,,,,,64,0,8,,,,,1,,71,100,
52416,note_on,,,,,32,0,7,,,,,0,,81,100,
52480,note_off,,,,,64,0,7,,,,,0,,81,100,
52512,note_on,,,,,32,0,7,,,,,0,,75,100,
52544,note_off,,,,,128,0,8,,,,,1,,71,100,
52576,note_off,,,,,64,0,7,,,,,0,,75,100,
52608,note_on,,,,,64,0,8,,,,,1,,81,100,
52608,note_on,,,,,32,0,7,,,,,0,,66,100,
52672,note_off,,,,,64,0,7,,,,,0,,66,100,
52704,note_on,,,,,32,0,7,,,,,0,,75,100,
52736,note_off,,,,,128,0,8,,,,,1,,81,100,
52768,note_off,,,,,64,0,7,,,,,0,,75,100,
52800,note_on,,,,,64,0,8,,,,,1,,71,100,
52800,note_on,,,,,32,0,7,,,,,0,,81,100,
52864,note_off,,,,,64,0,7,,,,,0,,81,100,
52896,note_on,,,,,32,0,7,,,,,0,,75,100,
52928,note_off,,,,,128,0,8,,,,,1,,71,100,
52960,note_off,,,,,64,0,7,,,,,0,,75,100,
52992,note_on,,,,,32,0,7,,,,,0,,64,100,
52992,note_on,,,,,64,0,8,,,,,1,,71,100,
53056,note_off,,,,,64,0,7,,,,,0,,64,100,
53088,note_on,,,,,32,0,7,,,,,0,,71,100,
53120,note_off,,,,,128,0,8,,,,,1,,71,100,
53152,note_off,,,,,64,0,7,,,,,0,,71,100,
53184,note_on,,,,,32,0,7,,,,,0,,81,100,
53184,note_on,,,,,64,0,8,,,,,1,,71,100,
53248,note_off,,,,,64,0,7,,,,,0,,81,100,
53280,note_on,,,,,32,0,7,,,,,0,,71,100,
53312,note_off,,,,,128,0,8,,,,,1,,71,100,
53344,note_off,,,,,64,0,7,,,,,0,,71,100,
53376,note_on,,,,,64,0,8,,,,,1,,71,100,
53376,note_on,,,,,32,0,7,,,,,0,,64,100,
53440,note_off,,,,,64,0,7,,,,,0,,64,100,
53472,note_on,,,,,32,0,7,,,,,0,,71,100,
53504,note_off,,,,,128,0,8,,,,,1,,71,100,
53536,note_off,,,,,64,0,7,,,,,0,,71,100,
53568,note_on,,,,,64,0,8,,,,,1,,71,100,
53568,note_on,,,,,32,0,7,,,,,0,,79,100,
53632,note_off,,,,,64,0,7,,,,,0,,79,100,
53664,note_on,,,,,32,0,7,,,,,0,,71,100,
53696,note_off,,,,,128,0,8,,,,,1,,71,100,
53728,note_off,,,,,64,0,7,,,,,0,,71,100,
53760,note_on,,,,,64,0,8,,,,,1,,79,100,
53760,note_on,,,,,32,0,7,,,,,0,,64,100,
53824,note_off,,,,,64,0,7,,,,,0,,64,100,
53856,note_on,,,,,32,0,7,,,,,0,,71,100,
53888,note_off,,,,,128,0,8,,,,,1,,79,100,
53920,note_off,,,,,64,0,7,,,,,0,,71,100,
53952,note_on,,,,,64,0,8,,,,,1,,71,100,
53952,note_on,,,,,32,0,7,,,,,0,,79,100,
54016,note_off,,,,,64,0,7,,,,,0,,79,100,
54048,note_on,,,,,32,0,7,,,,,0,,71,100,
54080,note_off,,,,,128,0,8,,,,,1,,71,100,
54112,note_off,,,,,64,0,7,,,,,0,,71,100,
54144,note_on,,,,,32,0,7,,,,,0,,59,100,
54144,note_on,,,,,64,0,8,,,,,1,,71,100,
54208,note_off,,,,,64,0,7,,,,,0,,59,100,
54240,note_on,,,,,32,0,7,,,,,0,,67,100,
54272,note_off,,,,,128,0,8,,,,,1,,71,100,
54304,note_off,,,,,64,0,7,,,,,0,,67,100,
54336,note_on,,,,,32,0,7,,,,,0,,76,100,
54336,note_on,,,,,64,0,8,,,,,1,,71,100,
54400,note_off,,,,,64,0,7,,,,,0,,76,100,
54432,note_on,,,,,32,0,7,,,,,0,,67,100,
54464,note_off,,,,,128,0,8,,,,,1,,71,100,
54496,note_off,,,,,64,0,7,,,,,0,,67,100,
54528,note_on,,,,,64,0,8,,,,,1,,71,100,
54528,note_on,,,,,32,0,7,,,,,0,,59,100,
54592,note_off,,,,,64,0,7,,,,,0,,59,100,
54624,note_on,,,,,32,0,7,,,,,0,,67,100,
54656,note_off,,,,,128,0,8,,,,,1,,71,100,
54688,note_off,,,,,64,0,7,,,,,0,,67,100,
54720,note_on,,,,,64,0,8,,,,,1,,71,100,
54720,note_on,,,,,32,0,7,,,,,0,,76,100,
54784,note_off,,,,,64,0,7,,,,,0,,76,100,
54816,note_on,,,,,32,0,7,,,,,0,,67,100,
54848,note_off,,,,,128,0,8,,,,,1,,71,100,
54880,note_off,,,,,64,0,7,,,,,0,,67,100,
54912,note_on,,,,,64,0,8,,,,,1,,79,100,
54912,note_on,,,,,32,0,7,,,,,0,,59,100,
54976,note_off,,,,,64,0,7,,,,,0,,59,100,
55008,note_on,,,,,32,0,7,,,,,0,,67,100,
55040,note_off,,,,,128,0,8,,,,,1,,79,100,
55072,note_off,,,,,64,0,7,,,,,0,,67,100,
55104,note_on,,,,,32,0,7,,,,,0,,76,100,
55104,note_on,,,,,64,0,8,,,,,1,,71,100,
55168,note_off,,,,,64,0,7,,,,,0,,76,100,
55200,note_on,,,,,32,0,7,,,,,0,,67,100,
55232,note_off,,,,,128,0,8,,,,,1,,71,100,
55264,note_off,,,,,64,0,7,,,,,0,,67,100,
55296,note_on,,,,,32,0,7,,,,,0,,59,100,
55296,note_on,,,,,64,0,8,,,,,1,,71,100,
55360,note_off,,,,,64,0,7,,,,,0,,59,100,
55392,note_on,,,,,32,0,7,,,,,0,,66,100,
55424,note_off,,,,,128,0,8,,,,,1,,71,100,
55456,note_off,,,,,64,0,7,,,,,0,,66,100,
55488,note_on,,,,,64,0,8,,,,,1,,71,100,
55488,note_on,,,,,32,0,7,,,,,0,,76,100,
55552,note_off,,,,,64,0,7,,,,,0,,76,100,
55584,note_on,,,,,32,0,7,,,,,0,,66,100,
55616,note_off,,,,,128,0,8,,,,,1,,71,100,
55648,note_off,,,,,64,0,7,,,,,0,,66,100,
55680,note_on,,,,,32,0,7,,,,,0,,59,100,
55680,note_on,,,,,64,0,8,,,,,1,,71,100,
55744,note_off,,,,,64,0,7,,,,,0,,59,100,
55776,note_on,,,,,32,0,7,,,,,0,,66,100,
55808,note_off,,,,,128,0,8,,,,,1,,71,100,
55840,note_off,,,,,64,0,7,,,,,0,,66,100,
55872,note_on,,,,,32,0,7,,,,,0,,76,100,
55872,note_on,,,,,64,0,8,,,,,1,,71,100,
55936,note_off,,,,,64,0,7,,,,,0,,76,100,
55968,note_on,,,,,32,0,7,,,,,0,,66,100,
56000,note_off,,,,,128,0,8,,,,,1,,71,100,
56032,note_off,,,,,64,0,7,,,,,0,,66,100,
56064,note_on,,,,,32,0,7,,,,,0,,59,100,
56064,note_on,,,,,64,0,8,,,,,1,,78,100,
56128,note_off,,,,,64,0,7,,,,,0,,59,100,
56160,note_on,,,,,32,0,7,,,,,0,,66,100,
56192,note_off,,,,,128,0,8,,,,,1,,78,100,
56224,note_off,,,,,64,0,7,,,,,0,,66,100,
56256,note_on,,,,,64,0,8,,,,,1,,71,100,
56256,note_on,,,,,32,0,7,,,,,0,,76,100,
56320,note_off,,,,,64,0,7,,,,,0,,76,100,
56352,note_on,,,,,32,0,7,,,,,0,,66,100,
56384,note_off,,,,,128,0,8,,,,,1,,71,100,
56416,note_off,,,,,64,0,7,,,,,0,,66,100,
56448,note_on,,,,,32,0,7,,,,,0,,59,100,
56448,note_on,,,,,64,0,8,,,,,1,,71,100,
56512,note_off,,,,,64,0,7,,,,,0,,59,100,
56544,note_on,,,,,32,0,7,,,,,0,,66,100,
56576,note_off,,,,,128,0,8,,,,,1,,71,100,
56608,note_off,,,,,64,0,7,,,,,0,,66,100,
56640,note_on,,,,,32,0,7,,,,,0,,75,100,
56640,note_on,,,,,64,0,8,,,,,1,,71,100,
56704,note_off,,,,,64,0,7,,,,,0,,75,100,
56736,note_on,,,,,32,0,7,,,,,0,,66,100,
56768,note_off,,,,,128,0,8,,,,,1,,71,100,
56800,note_off,,,,,64,0,7,,,,,0,,66,100,
56832,note_on,,,,,32,0,7,,,,,0,,59,100,
56832,note_on,,,,,64,0,8,,,,,1,,71,100,
56896,note_off,,,,,64,0,7,,,,,0,,59,100,
56928,note_on,,,,,32,0,7,,,,,0,,66,100,
56960,note_off,,,,,128,0,8,,,,,1,,71,100,
56992,note_off,,,,,64,0,7,,,,,0,,66,100,
57024,note_on,,,,,64,0,8,,,,,1,,71,100,
57024,note_on,,,,,32,0,7,,,,,0,,75,100,
57088,note_off,,,,,64,0,7,,,,,0,,75,100,
57120,note_on,,,,,32,0,7,,,,,0,,66,100,
57152,note_off,,,,,128,0,8,,,,,1,,71,100,
57184,note_off,,,,,64,0,7,,,,,0,,66,100,
57216,note_on,,,,,64,0,8,,,,,1,,78,100,
57216,note_on,,,,,32,0,7,,,,,0,,59,100,
57280,note_off,,,,,64,0,7,,,,,0,,59,100,
57312,note_on,,,,,32,0,7,,,,,0,,66,100,
57344,note_off,,,,,128,0,8,,,,,1,,78,100,
57376,note_off,,,,,64,0,7,,,,,0,,66,100,
57408,note_on,,,,,32,0,7,,,,,0,,75,100,
57408,note_on,,,,,64,0,8,,,,,1,,71,100,
57472,note_off,,,,,64,0,7,,,,,0,,75,100,
57504,note_on,,,,,32,0,7,,,,,0,,66,100,
57536,note_off,,,,,128,0,8,,,,,1,,71,100,
57568,note_off,,,,,64,0,7,,,,,0,,66,100,
57600,note_on,,,,,64,0,8,,,,,1,,76,100,
57600,note_on,,,,,15872,0,10,,,,,3,,71,100,
57600,note_on,,,,,0,0,7,,,,,0,,59,100,
