tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,channel,control,value,note,velocity
47520,note_on,250,0,2,,,,,,,,,,,,,,1,,,50,90
47520,note_on,480,0,3,,,,,,,,,,,,,,2,,,70,90
47520,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
47520,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
47520,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
47660,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
47660,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
47660,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
47680,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
47680,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
47680,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
47750,note_off,230,0,2,,,,,,,,,,,,,,1,,,50,64
47820,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
47820,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
47820,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
47840,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
47840,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
47840,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
47980,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
47980,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
47980,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
48000,note_off,480,0,3,,,,,,,,,,,,,,2,,,70,64
48000,note_on,0,0,3,,,,,,,,,,,,,,2,,,75,90
48000,note_on,250,0,2,,,,,,,,,,,,,,1,,,34,90
48000,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
48000,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
48000,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
48000,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
48140,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
48140,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
48140,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
48140,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
48160,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
48160,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
48160,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
48160,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
48300,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
48300,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
48300,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
48300,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
48320,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
48320,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
48320,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
48320,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
48460,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
48460,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
48460,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
48460,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
48480,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
48480,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
48480,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
48480,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
48620,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
48620,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
48620,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
48620,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
48640,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
48640,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
48640,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
48640,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
48780,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
48780,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
48780,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
48780,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
48800,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
48800,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
48800,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
48800,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
48940,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
48940,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
48940,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
48940,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
48960,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
48960,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
48960,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
48960,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
49100,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
49100,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
49100,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
49100,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
49120,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
49120,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
49120,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
49120,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
49260,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
49260,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
49260,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
49260,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
49280,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
49280,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
49280,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
49280,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
49420,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
49420,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
49420,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
49420,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
49440,note_on,0,0,3,,,,,,,,,,,,,,2,,,69,90
49440,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
49440,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
49440,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
49440,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
49440,note_off,1440,0,3,,,,,,,,,,,,,,2,,,75,64
49580,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
49580,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
49580,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
49580,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
49600,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
49600,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
49600,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
49600,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
49740,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
49740,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
49740,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
49740,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
49760,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
49760,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
49760,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
49760,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
49900,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
49900,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
49900,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
49900,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
49920,note_off,480,0,3,,,,,,,,,,,,,,2,,,69,64
49920,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
49920,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
49920,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
49920,note_on,0,0,3,,,,,,,,,,,,,,2,,,72,90
49920,note_off,1920,0,2,,,,,,,,,,,,,,1,,,34,64
49920,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
50060,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
50060,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
50060,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
50080,note_on,0,0,2,,,,,,,,,,,,,,1,,,48,90
50080,note_off,160,0,2,,,,,,,,,,,,,,1,,,46,64
50080,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
50080,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
50080,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
50220,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
50220,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
50220,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
50240,note_off,160,0,2,,,,,,,,,,,,,,1,,,48,64
50240,note_on,0,0,2,,,,,,,,,,,,,,1,,,50,90
50240,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
50240,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
50240,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
50380,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
50380,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
50380,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
50400,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
50400,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
50400,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
50400,note_on,0,0,2,,,,,,,,,,,,,,1,,,51,90
50400,note_off,160,0,2,,,,,,,,,,,,,,1,,,50,64
50540,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
50540,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
50540,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
50560,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
50560,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
50560,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
50560,note_off,160,0,2,,,,,,,,,,,,,,1,,,51,64
50560,note_on,0,0,2,,,,,,,,,,,,,,1,,,53,90
50700,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
50700,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
50700,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
50720,note_off,160,0,2,,,,,,,,,,,,,,1,,,53,64
50720,note_on,0,0,2,,,,,,,,,,,,,,1,,,54,90
50720,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
50720,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
50720,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
50860,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
50860,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
50860,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
50880,note_on,0,0,3,,,,,,,,,,,,,,2,,,70,90
50880,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
50880,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
50880,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
50880,note_on,0,0,2,,,,,,,,,,,,,,1,,,53,90
50880,note_off,160,0,2,,,,,,,,,,,,,,1,,,54,64
50880,note_off,960,0,3,,,,,,,,,,,,,,2,,,72,64
51020,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
51020,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
51020,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
51040,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
51040,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
51040,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
51120,note_off,240,0,2,,,,,,,,,,,,,,1,,,53,64
51180,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
51180,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
51180,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
51200,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
51200,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
51200,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
51340,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
51340,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
51340,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
51360,note_on,240,0,2,,,,,,,,,,,,,,1,,,50,90
51360,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
51360,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
51360,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
51500,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
51500,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
51500,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
51520,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
51520,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
51520,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
51600,note_off,240,0,2,,,,,,,,,,,,,,1,,,50,64
51660,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
51660,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
51660,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
51680,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
51680,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
51680,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
51820,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
51820,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
51820,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
51840,note_on,240,0,2,,,,,,,,,,,,,,1,,,34,90
51840,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
51840,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
51840,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
51840,note_on,0,0,3,,,,,,,,,,,,,,2,,,75,90
51840,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
51840,note_off,960,0,3,,,,,,,,,,,,,,2,,,70,64
51980,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
51980,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
51980,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
51980,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
52000,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
52000,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
52000,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
52000,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
52140,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
52140,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
52140,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
52140,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
52160,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
52160,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
52160,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
52160,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
52300,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
52300,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
52300,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
52300,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
52320,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
52320,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
52320,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
52320,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
52460,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
52460,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
52460,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
52460,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
52480,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
52480,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
52480,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
52480,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
52620,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
52620,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
52620,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
52620,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
52640,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
52640,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
52640,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
52640,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
52780,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
52780,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
52780,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
52780,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
52800,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
52800,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
52800,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
52800,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
52800,note_on,0,0,3,,,,,,,,,,,,,,2,,,69,90
52800,note_off,960,0,3,,,,,,,,,,,,,,2,,,75,64
52940,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
52940,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
52940,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
52940,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
52960,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
52960,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
52960,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
52960,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
53100,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
53100,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
53100,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
53100,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
53120,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
53120,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
53120,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
53120,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
53260,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
53260,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
53260,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
53260,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
53280,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
53280,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
53280,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
53280,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
53420,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
53420,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
53420,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
53420,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
53440,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
53440,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
53440,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
53440,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
53520,note_off,720,0,3,,,,,,,,,,,,,,2,,,69,64
53520,note_on,0,0,3,,,,,,,,,,,,,,2,,,69,90
53580,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
53580,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
53580,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
53580,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
53600,note_on,20,0,1,,,,,,,,,,,,,,0,,,69,90
53600,note_on,0,0,1,,,,,,,,,,,,,,0,,,60,90
53600,note_on,0,0,1,,,,,,,,,,,,,,0,,,63,90
53600,note_on,0,0,1,,,,,,,,,,,,,,0,,,66,90
53740,note_off,0,0,1,,,,,,,,,,,,,,0,,,66,64
53740,note_off,0,0,1,,,,,,,,,,,,,,0,,,63,64
53740,note_off,0,0,1,,,,,,,,,,,,,,0,,,60,64
53740,note_off,140,0,1,,,,,,,,,,,,,,0,,,69,64
53760,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
53760,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
53760,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
53760,note_on,0,0,3,,,,,,,,,,,,,,2,,,72,90
53760,note_on,0,0,2,,,,,,,,,,,,,,1,,,46,90
53760,note_off,1920,0,2,,,,,,,,,,,,,,1,,,34,64
53760,note_off,240,0,3,,,,,,,,,,,,,,2,,,69,64
53900,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
53900,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
53900,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
53920,note_on,0,0,2,,,,,,,,,,,,,,1,,,48,90
53920,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
53920,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
53920,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
53920,note_off,160,0,2,,,,,,,,,,,,,,1,,,46,64
54060,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
54060,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
54060,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
54080,note_on,0,0,2,,,,,,,,,,,,,,1,,,50,90
54080,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
54080,note_off,160,0,2,,,,,,,,,,,,,,1,,,48,64
54080,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
54080,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
54220,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
54220,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
54220,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
54240,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
54240,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
54240,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
54240,note_off,160,0,2,,,,,,,,,,,,,,1,,,50,64
54240,note_on,0,0,3,,,,,,,,,,,,,,2,,,70,90
54240,note_off,480,0,3,,,,,,,,,,,,,,2,,,72,64
54240,note_on,0,0,2,,,,,,,,,,,,,,1,,,51,90
54380,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
54380,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
54380,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
54400,note_on,0,0,2,,,,,,,,,,,,,,1,,,53,90
54400,note_off,160,0,2,,,,,,,,,,,,,,1,,,51,64
54400,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
54400,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
54400,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
54540,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
54540,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
54540,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
54560,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
54560,note_off,160,0,2,,,,,,,,,,,,,,1,,,53,64
54560,note_on,0,0,2,,,,,,,,,,,,,,1,,,54,90
54560,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
54560,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
54700,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
54700,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
54700,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
54720,note_off,160,0,2,,,,,,,,,,,,,,1,,,54,64
54720,note_on,0,0,2,,,,,,,,,,,,,,1,,,53,90
54720,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
54720,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
54720,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
54720,note_off,480,0,3,,,,,,,,,,,,,,2,,,70,64
54860,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
54860,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
54860,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
54880,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
54880,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
54880,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
54960,note_off,240,0,2,,,,,,,,,,,,,,1,,,53,64
55020,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
55020,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
55020,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
55040,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
55040,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
55040,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
55180,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
55180,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
55180,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
55200,note_on,240,0,2,,,,,,,,,,,,,,1,,,50,90
55200,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
55200,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
55200,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
55200,note_on,480,0,3,,,,,,,,,,,,,,2,,,70,90
55340,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
55340,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
55340,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
55360,note_on,0,0,1,,,,,,,,,,,,,,0,,,62,90
55360,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
55360,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
55440,note_off,240,0,2,,,,,,,,,,,,,,1,,,50,64
55500,note_off,140,0,1,,,,,,,,,,,,,,0,,,70,64
55500,note_off,0,0,1,,,,,,,,,,,,,,0,,,65,64
55500,note_off,0,0,1,,,,,,,,,,,,,,0,,,62,64
55520,note_on,20,0,1,,,,,,,,,,,,,,0,,,70,90
55520,note_on,0,0,1,,,,,,,,,,,,,,0,,,65,90
