tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
20444,note_on,2615,0,2,,,,,,,,,,,,,,,,0,,,70,0
20446,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,41,62
20471,control_change,25,0,1,,,,,,,,,,,,,,,,0,64,0,,
20471,note_on,27,0,2,,,,,,,,,,,,,,,,0,,,70,96
20503,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,62,47
20508,control_change,5,0,1,,,,,,,,,,,,,,,,0,64,127,,
20533,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,34,0
20558,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,70,63
20560,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,48
20566,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,46,0
20571,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,41,0
20611,note_on,40,0,1,,,,,,,,,,,,,,,,0,,,74,77
20614,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,43
20615,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,41
20649,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,62,0
20653,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,70,0
20658,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,65,0
20666,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,70,61
20673,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,74,0
20718,note_on,45,0,1,,,,,,,,,,,,,,,,0,,,65,67
20730,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,62,0
20731,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,0
20734,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,70,0
20736,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,0
20771,note_on,35,0,1,,,,,,,,,,,,,,,,0,,,31,76
20773,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,43,80
20797,control_change,24,0,1,,,,,,,,,,,,,,,,0,64,0,,
20828,control_change,31,0,1,,,,,,,,,,,,,,,,0,64,127,,
20829,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,64,63
20832,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,32
20836,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,31,0
20838,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,43,0
20884,note_on,46,0,1,,,,,,,,,,,,,,,,0,,,70,70
20890,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,62,29
20896,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,64,0
20908,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,62,0
20936,note_on,28,0,1,,,,,,,,,,,,,,,,0,,,62,71
20937,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,76
20942,note_on,471,0,2,,,,,,,,,,,,,,,,0,,,69,110
20946,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,70,0
20974,note_on,37,0,1,,,,,,,,,,,,,,,,0,,,70,0
20978,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,62,0
20992,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,70,63
21036,note_on,44,0,1,,,,,,,,,,,,,,,,0,,,62,0
21042,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,65,60
21051,note_on,105,0,2,,,,,,,,,,,,,,,,0,,,70,106
21052,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,69,0
21054,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,74,0
21062,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,70,0
21078,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,65,0
21091,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,29,70
21094,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,41,68
21109,note_on,57,0,2,,,,,,,,,,,,,,,,0,,,70,0
21115,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,74,105
21135,control_change,41,0,1,,,,,,,,,,,,,,,,0,64,0,,
21155,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,65,63
21156,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,41
21171,control_change,15,0,1,,,,,,,,,,,,,,,,0,64,127,,
21190,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,29,0
21207,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,70,66
21229,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,41,0
21262,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,62,30
21263,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,51
21263,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,59
21264,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,0
21314,note_on,50,0,1,,,,,,,,,,,,,,,,0,,,62,0
21317,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,70,60
21372,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,70,0
21374,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,45
21375,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,0
21395,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,65,0
21395,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,74,0
21402,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,0
21407,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,65,0
21431,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,41,57
21485,note_on,54,0,1,,,,,,,,,,,,,,,,0,,,63,57
21486,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,69,65
21539,note_on,53,0,1,,,,,,,,,,,,,,,,0,,,72,58
21544,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,41,0
21546,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,63,0
21547,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,69,0
21591,note_on,44,0,1,,,,,,,,,,,,,,,,0,,,75,62
21592,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,63,50
21595,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,69,56
21611,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,72,0
21649,note_on,534,0,2,,,,,,,,,,,,,,,,0,,,72,88
21651,note_on,40,0,1,,,,,,,,,,,,,,,,0,,,75,0
21655,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,72,54
21655,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,74,0
21705,note_on,50,0,1,,,,,,,,,,,,,,,,0,,,63,0
21710,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,69,60
21717,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,69,0
21719,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,72,0
21730,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,69,0
21757,note_on,102,0,2,,,,,,,,,,,,,,,,0,,,70,93
21759,note_on,29,0,1,,,,,,,,,,,,,,,,0,,,31,78
21760,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,43,71
21762,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,72,0
21791,control_change,31,0,1,,,,,,,,,,,,,,,,0,64,0,,
21816,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,67,72
21817,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,63
21826,control_change,9,0,1,,,,,,,,,,,,,,,,0,64,127,,
21841,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,31,0
21854,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,43,0
21869,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,70,68
21876,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,62,39
21885,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,67,0
21920,note_on,35,0,1,,,,,,,,,,,,,,,,0,,,62,0
21925,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,67,55
21926,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,54
21928,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,74,45
21982,note_on,54,0,1,,,,,,,,,,,,,,,,0,,,70,0
21985,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,70,60
22000,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,62,0
22034,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,62,48
22041,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,67,56
22047,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,67,0
22057,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,62,0
22082,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,74,0
22092,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,70,0
22092,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,43,66
22092,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,31,69
22103,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,62,0
22107,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,67,0
22145,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,62,48
22146,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,61
22186,note_on,40,0,1,,,,,,,,,,,,,,,,0,,,43,0
22200,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,70,65
22232,note_on,32,0,1,,,,,,,,,,,,,,,,0,,,31,0
22254,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,62,19
22257,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,74,54
22265,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,62,0
22281,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,67,0
22290,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,70,0
22312,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,70,58
22369,note_on,57,0,1,,,,,,,,,,,,,,,,0,,,67,51
22386,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,62,0
22392,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,70,0
22392,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,74,0
22401,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,67,0
22419,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,29,71
22419,note_on,657,0,2,,,,,,,,,,,,,,,,0,,,72,95
22420,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,70
22425,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,70,0
22439,control_change,19,0,1,,,,,,,,,,,,,,,,0,64,0,,
22479,note_on,40,0,1,,,,,,,,,,,,,,,,0,,,67,75
22480,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,63,74
22482,control_change,2,0,1,,,,,,,,,,,,,,,,0,64,127,,
22509,note_on,27,0,1,,,,,,,,,,,,,,,,0,,,29,0
22517,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,41,0
22529,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,63,71
22531,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,72,74
22558,note_on,27,0,1,,,,,,,,,,,,,,,,0,,,67,0
22567,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,63,0
22585,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,75,72
22586,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,67,69
22639,note_on,53,0,1,,,,,,,,,,,,,,,,0,,,63,0
22642,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,72,67
22645,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,63,51
22658,note_on,13,0,1,,,,,,,,,,,,,,,,0,,,72,0
22668,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,75,0
22689,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,67,0
22699,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,67,55
22700,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,63,56
22702,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,72,0
22741,note_on,316,0,2,,,,,,,,,,,,,,,,0,,,72,0
22750,note_on,9,0,2,,,,,,,,,,,,,,,,0,,,74,85
22750,note_on,48,0,1,,,,,,,,,,,,,,,,0,,,29,66
22751,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,41,66
22752,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,63,0
22755,control_change,3,0,1,,,,,,,,,,,,,,,,0,64,0,,
22758,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,67,0
22763,note_on,13,0,2,,,,,,,,,,,,,,,,0,,,72,89
22773,note_on,10,0,2,,,,,,,,,,,,,,,,0,,,74,0
22778,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,70,97
22781,control_change,23,0,1,,,,,,,,,,,,,,,,0,64,127,,
22783,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,72,0
22789,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,63,0
22807,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,65,77
22810,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,63,41
22826,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,29,0
22841,note_on,58,0,2,,,,,,,,,,,,,,,,0,,,70,0
22843,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,41,0
22847,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,69,102
22863,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,69,59
22865,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,63,31
22882,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,65,0
22902,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,63,0
22909,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,63,0
22909,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,69,0
22913,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,63,34
22915,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,66
22916,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,72,51
22924,note_on,77,0,2,,,,,,,,,,,,,,,,0,,,69,0
22929,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,67,96
22971,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,63,0
22976,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,65,0
22977,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,69,41
23003,note_on,0,0,2,,,,,,,,,,,,,,,,0,,,69,92
23003,note_on,74,0,2,,,,,,,,,,,,,,,,0,,,67,0
23018,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,72,0
23033,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,65,57
23037,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,69,0
23043,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,65,0
23078,note_on,75,0,2,,,,,,,,,,,,,,,,0,,,70,91
23081,note_on,3,0,2,,,,,,,,,,,,,,,,0,,,69,0
23085,note_on,42,0,1,,,,,,,,,,,,,,,,0,,,34,63
23087,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,46,63
23090,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,41,60
23108,control_change,18,0,1,,,,,,,,,,,,,,,,0,64,0,,
23144,control_change,36,0,1,,,,,,,,,,,,,,,,0,64,127,,
23147,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,66
23149,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,62,44
23171,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,34,0
23173,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,46,0
23198,note_on,25,0,1,,,,,,,,,,,,,,,,0,,,70,68
23205,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,62,21
23215,note_on,10,0,1,,,,,,,,,,,,,,,,0,,,41,0
23230,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,65,0
23251,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,74,65
23254,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,59
23258,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,62,32
23272,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,62,0
23281,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,70,0
23311,note_on,30,0,1,,,,,,,,,,,,,,,,0,,,70,53
23345,note_on,34,0,1,,,,,,,,,,,,,,,,0,,,62,0
23357,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,74,0
23368,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,65,0
23369,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,0
23370,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,65,46
23376,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,70,0
23378,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,0
23423,note_on,45,0,1,,,,,,,,,,,,,,,,0,,,46,57
23423,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,34,59
23426,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,41,55
23453,control_change,27,0,1,,,,,,,,,,,,,,,,0,64,0,,
23462,control_change,9,0,1,,,,,,,,,,,,,,,,0,64,127,,
23482,note_on,20,0,1,,,,,,,,,,,,,,,,0,,,62,48
23482,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,65,59
23490,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,46,0
23492,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,34,0
23528,note_on,36,0,1,,,,,,,,,,,,,,,,0,,,70,71
23531,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,38
23549,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,41,0
23566,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,62,0
23582,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,74,69
23582,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,63
23584,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,65,73
23611,note_on,27,0,1,,,,,,,,,,,,,,,,0,,,65,0
23620,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,70,0
23621,note_on,540,0,2,,,,,,,,,,,,,,,,0,,,70,0
23626,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,74,105
23638,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,70,70
23680,note_on,42,0,1,,,,,,,,,,,,,,,,0,,,62,0
23689,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,74,0
23692,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,65,67
23696,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,62,37
23700,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,62,0
23706,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,65,0
23711,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,70,0
23722,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,65,0
23727,note_on,101,0,2,,,,,,,,,,,,,,,,0,,,74,0
23742,note_on,15,0,2,,,,,,,,,,,,,,,,0,,,74,110
23748,note_on,26,0,1,,,,,,,,,,,,,,,,0,,,46,90
23749,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,34,89
23752,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,62,0
23773,control_change,21,0,1,,,,,,,,,,,,,,,,0,64,0,,
23806,note_on,33,0,1,,,,,,,,,,,,,,,,0,,,66,77
23808,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,62,60
23810,control_change,2,0,1,,,,,,,,,,,,,,,,0,64,127,,
23825,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,46,0
23843,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,34,0
23857,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,70,70
23861,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,62,41
23875,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,66,0
23887,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,62,0
23910,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,66,84
23912,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,74,77
23912,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,70
23966,note_on,54,0,1,,,,,,,,,,,,,,,,0,,,70,0
23968,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,70,80
24002,note_on,260,0,2,,,,,,,,,,,,,,,,0,,,74,0
24008,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,72,92
24009,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,62,0
24011,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,66,0
24018,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,66,79
24024,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,0
24024,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,74,0
24031,note_on,23,0,2,,,,,,,,,,,,,,,,0,,,70,108
24032,note_on,1,0,2,,,,,,,,,,,,,,,,0,,,72,0
24032,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,70,0
24034,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,66,0
24058,note_on,26,0,2,,,,,,,,,,,,,,,,0,,,69,124
24064,note_on,6,0,2,,,,,,,,,,,,,,,,0,,,70,0
24069,note_on,35,0,1,,,,,,,,,,,,,,,,0,,,46,98
24070,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,34,96
24099,control_change,29,0,1,,,,,,,,,,,,,,,,0,64,0,,
24126,note_on,27,0,1,,,,,,,,,,,,,,,,0,,,66,84
24127,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,70
24131,control_change,4,0,1,,,,,,,,,,,,,,,,0,64,127,,
24142,note_on,78,0,2,,,,,,,,,,,,,,,,0,,,69,0
24143,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,46,0
24146,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,67,101
24162,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,34,0
24178,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,70,80
24180,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,62,36
24197,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,66,0
24197,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,62,0
24198,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,70,0
24214,note_on,16,0,1,,,,,,,,,,,,,,,,0,,,62,0
24223,note_on,77,0,2,,,,,,,,,,,,,,,,0,,,74,102
24226,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,66,86
24227,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,81
24228,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,82
24228,note_on,5,0,2,,,,,,,,,,,,,,,,0,,,67,0
24252,note_on,24,0,1,,,,,,,,,,,,,,,,0,,,66,0
24261,note_on,9,0,1,,,,,,,,,,,,,,,,0,,,62,0
24283,note_on,22,0,1,,,,,,,,,,,,,,,,0,,,74,0
24285,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,70,76
24290,note_on,62,0,2,,,,,,,,,,,,,,,,0,,,74,0
24302,note_on,12,0,2,,,,,,,,,,,,,,,,0,,,76,103
24334,note_on,49,0,1,,,,,,,,,,,,,,,,0,,,66,84
24336,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,62,66
24344,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,70,0
24350,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,66,0
24351,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,62,0
24372,note_on,70,0,2,,,,,,,,,,,,,,,,0,,,76,0
24382,note_on,10,0,2,,,,,,,,,,,,,,,,0,,,74,107
24389,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,45,90
24390,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,33,84
24394,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,43,45
24400,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,45,0
24407,control_change,7,0,1,,,,,,,,,,,,,,,,0,64,0,,
24448,note_on,41,0,1,,,,,,,,,,,,,,,,0,,,67,71
24448,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,64,71
24451,control_change,3,0,1,,,,,,,,,,,,,,,,0,64,127,,
24470,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,33,0
24475,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,43,0
24498,note_on,23,0,1,,,,,,,,,,,,,,,,0,,,70,72
24535,note_on,37,0,1,,,,,,,,,,,,,,,,0,,,67,0
24552,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,64,64
24553,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,67,58
24553,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,74,63
24606,note_on,53,0,1,,,,,,,,,,,,,,,,0,,,64,0
24612,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,70,65
24620,note_on,238,0,2,,,,,,,,,,,,,,,,0,,,74,0
24649,note_on,29,0,2,,,,,,,,,,,,,,,,0,,,74,105
24667,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,67,58
24674,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,0
24678,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,64,0
24699,note_on,50,0,2,,,,,,,,,,,,,,,,0,,,74,0
24710,note_on,11,0,2,,,,,,,,,,,,,,,,0,,,73,102
24716,note_on,38,0,1,,,,,,,,,,,,,,,,0,,,33,77
24717,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,45,78
24729,control_change,12,0,1,,,,,,,,,,,,,,,,0,64,0,,
24740,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,74,0
24743,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,67,0
24750,note_on,7,0,1,,,,,,,,,,,,,,,,0,,,70,0
24767,control_change,17,0,1,,,,,,,,,,,,,,,,0,64,127,,
24769,note_on,2,0,1,,,,,,,,,,,,,,,,0,,,67,0
24772,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,67,60
24776,note_on,4,0,1,,,,,,,,,,,,,,,,0,,,64,48
24794,note_on,18,0,1,,,,,,,,,,,,,,,,0,,,33,0
24808,note_on,14,0,1,,,,,,,,,,,,,,,,0,,,45,0
24827,note_on,19,0,1,,,,,,,,,,,,,,,,0,,,69,57
24844,note_on,17,0,1,,,,,,,,,,,,,,,,0,,,67,0
24883,note_on,39,0,1,,,,,,,,,,,,,,,,0,,,73,45
24886,note_on,3,0,1,,,,,,,,,,,,,,,,0,,,64,24
24891,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,67,14
24912,note_on,21,0,1,,,,,,,,,,,,,,,,0,,,64,0
24917,note_on,5,0,1,,,,,,,,,,,,,,,,0,,,69,0
24929,note_on,12,0,1,,,,,,,,,,,,,,,,0,,,73,0
24930,note_on,1,0,1,,,,,,,,,,,,,,,,0,,,64,0
24938,note_on,8,0,1,,,,,,,,,,,,,,,,0,,,67,0
24944,note_on,6,0,1,,,,,,,,,,,,,,,,0,,,69,40
24982,note_on,272,0,2,,,,,,,,,,,,,,,,0,,,69,94
24986,note_on,4,0,2,,,,,,,,,,,,,,,,0,,,73,0
24999,note_on,55,0,1,,,,,,,,,,,,,,,,0,,,67,51
25010,note_on,11,0,1,,,,,,,,,,,,,,,,0,,,67,0
25010,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,69,0
25038,note_on,52,0,2,,,,,,,,,,,,,,,,0,,,69,0
25041,note_on,3,0,2,,,,,,,,,,,,,,,,0,,,72,94
25050,note_on,40,0,1,,,,,,,,,,,,,,,,0,,,42,59
25050,note_on,0,0,1,,,,,,,,,,,,,,,,0,,,30,65
25092,control_change,42,0,1,,,,,,,,,,,,,,,,0,64,0,,
25107,note_on,15,0,1,,,,,,,,,,,,,,,,0,,,69,71
