tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,control,value,channel,program,note,velocity
81885,note_off,125,0,1,,,,,,,,,2,,61,96
81920,note_off,320,0,9,,,,,,,,,7,,81,120
81920,note_off,280,0,3,,,,,,,,,0,,69,100
81920,note_on,35,0,1,,,,,,,,,2,,64,96
81920,note_on,0,0,9,,,,,,,,,7,,81,120
81920,note_on,0,0,4,,,,,,,,,12,,69,100
81920,note_off,320,0,12,,,,,,,,,10,,57,98
81920,note_on,0,0,2,,,,,,,,,1,,69,120
81920,note_off,280,0,2,,,,,,,,,1,,69,120
81920,note_on,60,0,8,,,,,,,,,6,,81,81
81920,note_off,180,0,4,,,,,,,,,12,,69,100
81920,note_on,0,0,12,,,,,,,,,10,,57,98
81920,note_on,0,0,3,,,,,,,,,0,,69,100
81920,note_on,35,0,5,,,,,,,,,3,,61,96
81980,note_on,370,0,10,,,,,,,,,8,,73,127
82045,note_off,125,0,5,,,,,,,,,3,,61,96
82045,note_off,125,0,1,,,,,,,,,2,,64,96
82066,note_off,86,0,10,,,,,,,,,8,,73,127
82080,note_on,0,0,4,,,,,,,,,12,,69,100
82080,note_on,0,0,2,,,,,,,,,1,,69,120
82080,note_off,160,0,2,,,,,,,,,1,,69,120
82080,note_off,160,0,3,,,,,,,,,0,,69,100
82080,note_off,160,0,12,,,,,,,,,10,,57,98
82080,note_off,160,0,4,,,,,,,,,12,,69,100
82080,note_on,35,0,5,,,,,,,,,3,,64,96
82080,note_on,35,0,1,,,,,,,,,2,,69,96
82080,note_on,0,0,9,,,,,,,,,7,,81,120
82080,note_off,160,0,9,,,,,,,,,7,,81,120
82080,note_on,160,0,8,,,,,,,,,6,,81,64
82080,note_on,0,0,12,,,,,,,,,10,,57,98
82080,note_on,0,0,3,,,,,,,,,0,,69,100
82087,note_on,21,0,10,,,,,,,,,8,,81,126
82100,control_change,20,0,3,,,,,,,7,108,0,,,
82100,control_change,20,0,2,,,,,,,7,108,1,,,
82102,note_off,22,0,8,,,,,,,,,6,,81,81
82205,note_off,125,0,1,,,,,,,,,2,,69,96
82205,note_off,125,0,5,,,,,,,,,3,,64,96
82238,note_off,136,0,8,,,,,,,,,6,,81,64
82239,note_on,1,0,8,,,,,,,,,6,,79,64
82240,note_off,160,0,9,,,,,,,,,7,,81,120
82240,note_on,0,0,3,,,,,,,,,0,,67,100
82240,note_off,140,0,2,,,,,,,,,1,,69,120
82240,note_off,140,0,3,,,,,,,,,0,,69,100
82240,note_on,0,0,4,,,,,,,,,12,,67,100
82240,note_off,0,0,4,,,,,,,,,12,,69,100
82240,control_change,160,0,4,,,,,,,7,101,12,,,
82240,note_on,35,0,1,,,,,,,,,2,,64,96
82240,note_on,0,0,9,,,,,,,,,7,,79,120
82240,note_on,0,0,12,,,,,,,,,10,,55,98
82240,note_off,160,0,12,,,,,,,,,10,,57,98
82240,note_on,35,0,5,,,,,,,,,3,,61,96
82240,note_on,0,0,2,,,,,,,,,1,,67,120
82260,control_change,0,0,4,,,,,,,7,103,12,,,
82260,control_change,20,0,4,,,,,,,7,102,12,,,
82365,note_off,125,0,1,,,,,,,,,2,,64,96
82365,note_off,125,0,5,,,,,,,,,3,,61,96
82397,note_off,158,0,8,,,,,,,,,6,,79,64
82400,note_off,160,0,9,,,,,,,,,7,,79,120
82400,note_on,0,0,4,,,,,,,,,12,,69,100
82400,note_on,0,0,9,,,,,,,,,7,,81,120
82400,note_off,140,0,4,,,,,,,,,12,,67,100
82400,note_on,3,0,8,,,,,,,,,6,,81,64
82400,note_on,35,0,5,,,,,,,,,3,,57,96
82400,note_on,0,0,3,,,,,,,,,0,,69,100
82400,note_off,160,0,3,,,,,,,,,0,,67,100
82400,note_off,160,0,2,,,,,,,,,1,,67,120
82400,note_on,0,0,2,,,,,,,,,1,,69,120
82400,note_on,0,0,12,,,,,,,,,10,,57,98
82400,note_off,160,0,12,,,,,,,,,10,,55,98
82400,note_on,35,0,1,,,,,,,,,2,,61,96
82420,control_change,780,0,6,,,,,,,7,104,11,,,
82440,control_change,20,0,6,,,,,,,7,106,11,,,
82460,control_change,20,0,6,,,,,,,7,108,11,,,
82460,control_change,0,0,6,,,,,,,7,107,11,,,
82500,control_change,40,0,6,,,,,,,7,110,11,,,
82525,note_off,125,0,1,,,,,,,,,2,,61,96
82525,note_off,125,0,5,,,,,,,,,3,,57,96
82538,note_off,1871,0,11,,,,,,,,,11,,64,88
82540,note_off,40,0,6,,,,,,,,,11,,61,127
82540,control_change,0,0,12,,,,,,,7,120,10,,,
82540,control_change,140,0,3,,,,,,,7,110,0,,,
82540,control_change,140,0,12,,,,,,,7,121,10,,,
82540,control_change,140,0,2,,,,,,,7,110,1,,,
82553,note_off,466,0,10,,,,,,,,,8,,81,126
82558,note_off,158,0,8,,,,,,,,,6,,81,64
82560,note_off,960,0,7,,,,,,,,,4,,33,105
82560,control_change,2,0,8,,,,,,,7,126,6,,,
82560,note_on,0,0,7,,,,,,,,,4,,31,105
82560,note_on,0,0,8,,,,,,,,,6,,81,63
82560,note_off,20,0,12,,,,,,,,,10,,57,98
82560,note_on,0,0,9,,,,,,,,,7,,84,120
82560,note_on,0,0,2,,,,,,,,,1,,72,120
82560,note_off,20,0,3,,,,,,,,,0,,69,100
82560,control_change,0,0,3,,,,,,,7,111,0,,,
82560,note_on,0,0,3,,,,,,,,,0,,72,100
82560,control_change,0,0,12,,,,,,,7,127,10,,,
82560,note_off,20,0,2,,,,,,,,,1,,69,120
82560,control_change,0,0,2,,,,,,,7,111,1,,,
82560,note_on,0,0,4,,,,,,,,,12,,72,100
82560,note_on,0,0,12,,,,,,,,,10,,60,98
82560,note_off,160,0,9,,,,,,,,,7,,81,120
82560,note_off,160,0,4,,,,,,,,,12,,69,100
82568,note_on,28,0,6,,,,,,,,,11,,62,127
82580,control_change,20,0,8,,,,,,,7,124,6,,,
82580,control_change,0,0,8,,,,,,,7,123,6,,,
82584,note_on,46,0,11,,,,,,,,,11,,67,94
82600,control_change,20,0,8,,,,,,,7,121,6,,,
82640,control_change,40,0,8,,,,,,,7,120,6,,,
82640,control_change,80,0,9,,,,,,,7,116,7,,,
82660,control_change,20,0,9,,,,,,,7,117,7,,,
82720,note_on,195,0,5,,,,,,,,,3,,58,96
82720,note_on,195,0,1,,,,,,,,,2,,62,96
82840,control_change,120,0,1,,,,,,,7,105,2,,,
82840,control_change,180,0,9,,,,,,,7,119,7,,,
82845,note_off,5,0,1,,,,,,,,,2,,62,96
82845,note_off,125,0,5,,,,,,,,,3,,58,96
82860,control_change,20,0,9,,,,,,,7,120,7,,,
82880,note_on,35,0,1,,,,,,,,,2,,67,96
82880,control_change,20,0,9,,,,,,,7,122,7,,,
82880,note_on,35,0,5,,,,,,,,,3,,62,96
82920,control_change,40,0,9,,,,,,,7,123,7,,,
82955,note_on,402,0,10,,,,,,,,,8,,74,127
82980,control_change,412,0,6,,,,,,,7,111,11,,,
82980,control_change,100,0,1,,,,,,,7,107,2,,,
83000,control_change,440,0,3,,,,,,,7,113,0,,,
83000,control_change,440,0,2,,,,,,,7,113,1,,,
83005,note_off,125,0,5,,,,,,,,,3,,62,96
83005,note_off,25,0,1,,,,,,,,,2,,67,96
83020,control_change,100,0,9,,,,,,,7,125,7,,,
83040,note_on,0,0,1,,,,,,,,,2,,70,96
83040,control_change,40,0,2,,,,,,,7,114,1,,,
83040,note_off,0,0,2,,,,,,,,,1,,72,120
83040,note_on,0,0,2,,,,,,,,,1,,70,120
83040,control_change,35,0,1,,,,,,,7,108,2,,,
83040,note_off,480,0,12,,,,,,,,,10,,60,98
83040,note_on,0,0,12,,,,,,,,,10,,58,98
83040,note_off,20,0,9,,,,,,,,,7,,84,120
83040,note_on,0,0,9,,,,,,,,,7,,82,120
83040,note_on,35,0,5,,,,,,,,,3,,67,96
83040,note_on,0,0,3,,,,,,,,,0,,70,100
83040,note_off,0,0,3,,,,,,,,,0,,72,100
83040,control_change,40,0,3,,,,,,,7,114,0,,,
83040,note_off,480,0,4,,,,,,,,,12,,72,100
83040,note_on,0,0,4,,,,,,,,,12,,70,100
83042,note_off,402,0,8,,,,,,,,,6,,81,63
83048,note_on,6,0,8,,,,,,,,,6,,79,63
83049,note_off,94,0,10,,,,,,,,,8,,74,127
83057,note_on,8,0,10,,,,,,,,,8,,86,127
83160,control_change,120,0,9,,,,,,,7,126,7,,,
83160,control_change,120,0,1,,,,,,,7,110,2,,,
83165,note_off,5,0,1,,,,,,,,,2,,70,96
83165,note_off,125,0,5,,,,,,,,,3,,67,96
83200,control_change,160,0,2,,,,,,,7,116,1,,,
83200,control_change,160,0,3,,,,,,,7,116,0,,,
83200,note_on,35,0,5,,,,,,,,,3,,62,96
83200,note_on,35,0,1,,,,,,,,,2,,67,96
83325,note_off,125,0,5,,,,,,,,,3,,62,96
83325,note_off,125,0,1,,,,,,,,,2,,67,96
83360,note_on,35,0,1,,,,,,,,,2,,62,96
83360,note_on,35,0,5,,,,,,,,,3,,58,96
83423,note_on,366,0,10,,,,,,,,,8,,74,120
83429,note_off,6,0,10,,,,,,,,,8,,86,127
83485,note_off,125,0,5,,,,,,,,,3,,58,96
83485,note_off,125,0,1,,,,,,,,,2,,62,96
83507,note_off,78,0,10,,,,,,,,,8,,74,120
83520,note_on,0,0,7,,,,,,,,,4,,31,105
83520,note_on,13,0,10,,,,,,,,,8,,84,127
83520,note_off,960,0,7,,,,,,,,,4,,31,105
83680,control_change,480,0,2,,,,,,,7,116,1,,,
83680,note_on,195,0,1,,,,,,,,,2,,62,96
83680,control_change,480,0,3,,,,,,,7,116,0,,,
83680,note_on,0,0,5,,,,,,,,,3,,58,96
83680,control_change,195,0,5,,,,,,,7,116,3,,,
83805,note_off,125,0,5,,,,,,,,,3,,58,96
83805,note_off,125,0,1,,,,,,,,,2,,62,96
83840,note_on,35,0,5,,,,,,,,,3,,62,96
83840,note_on,35,0,1,,,,,,,,,2,,67,96
83897,note_off,377,0,10,,,,,,,,,8,,84,127
83900,control_change,852,0,8,,,,,,,7,124,6,,,
83913,note_on,16,0,10,,,,,,,,,8,,74,127
83940,control_change,40,0,8,,,,,,,7,123,6,,,
83965,note_off,125,0,1,,,,,,,,,2,,67,96
83965,note_off,125,0,5,,,,,,,,,3,,62,96
83980,control_change,40,0,8,,,,,,,7,121,6,,,
84000,note_on,35,0,5,,,,,,,,,3,,67,96
84000,note_on,35,0,1,,,,,,,,,2,,70,96
84000,note_on,87,0,10,,,,,,,,,8,,82,127
84007,note_off,7,0,10,,,,,,,,,8,,74,127
84040,control_change,60,0,8,,,,,,,7,120,6,,,
84080,control_change,40,0,8,,,,,,,7,118,6,,,
84100,control_change,1120,0,6,,,,,,,7,94,11,,,
84100,control_change,20,0,8,,,,,,,7,117,6,,,
84120,control_change,20,0,6,,,,,,,7,92,11,,,
84125,note_off,125,0,5,,,,,,,,,3,,67,96
84125,note_off,125,0,1,,,,,,,,,2,,70,96
84140,control_change,20,0,6,,,,,,,7,91,11,,,
84160,note_on,35,0,5,,,,,,,,,3,,62,96
84160,note_on,35,0,1,,,,,,,,,2,,67,96
84212,note_off,532,0,2,,,,,,,,,1,,70,120
84221,note_on,9,0,2,,,,,,,,,1,,62,120
84230,note_off,1070,0,9,,,,,,,,,7,,82,120
84231,note_off,1191,0,12,,,,,,,,,10,,58,98
84231,note_on,0,0,12,,,,,,,,,10,,50,98
84235,note_off,555,0,3,,,,,,,,,0,,70,100
84236,note_off,136,0,8,,,,,,,,,6,,79,63
84240,control_change,4,0,8,,,,,,,7,115,6,,,
84242,note_off,1658,0,11,,,,,,,,,11,,67,94
84244,note_on,9,0,3,,,,,,,,,0,,62,100
84244,note_on,1204,0,4,,,,,,,,,12,,62,100
84249,note_on,19,0,9,,,,,,,,,7,,74,120
84251,note_on,244,0,10,,,,,,,,,8,,74,105
84254,note_off,10,0,4,,,,,,,,,12,,70,100
84257,note_on,17,0,8,,,,,,,,,6,,77,64
84260,control_change,3,0,8,,,,,,,7,114,6,,,
84266,note_off,15,0,10,,,,,,,,,8,,82,127
84285,note_off,125,0,5,,,,,,,,,3,,62,96
84285,note_off,125,0,1,,,,,,,,,2,,67,96
84292,note_on,50,0,11,,,,,,,,,11,,67,64
84320,note_on,35,0,1,,,,,,,,,2,,62,96
84320,note_on,35,0,5,,,,,,,,,3,,58,96
84360,control_change,220,0,6,,,,,,,7,92,11,,,
84360,control_change,100,0,8,,,,,,,7,112,6,,,
84380,control_change,20,0,6,,,,,,,7,94,11,,,
84400,control_change,20,0,6,,,,,,,7,95,11,,,
84420,control_change,0,0,6,,,,,,,7,98,11,,,
84420,control_change,20,0,6,,,,,,,7,96,11,,,
84440,control_change,80,0,8,,,,,,,7,111,6,,,
84440,control_change,20,0,6,,,,,,,7,99,11,,,
84445,note_off,125,0,5,,,,,,,,,3,,58,96
84445,note_off,125,0,1,,,,,,,,,2,,62,96
84450,note_off,158,0,11,,,,,,,,,11,,67,64
84460,control_change,20,0,6,,,,,,,7,101,11,,,
84461,note_off,240,0,2,,,,,,,,,1,,62,120
84461,note_off,217,0,3,,,,,,,,,0,,62,100
84462,note_off,22,0,8,,,,,,,,,6,,77,64
84462,note_off,196,0,10,,,,,,,,,8,,74,105
84463,note_off,3,0,6,,,,,,,,,11,,62,127
84470,note_off,216,0,4,,,,,,,,,12,,62,100
84471,note_off,240,0,12,,,,,,,,,10,,50,98
84480,note_off,231,0,9,,,,,,,,,7,,74,120
84480,note_on,0,0,9,,,,,,,,,7,,81,120
84480,note_on,18,0,8,,,,,,,,,6,,81,120
84480,note_on,18,0,10,,,,,,,,,8,,81,120
84480,note_on,19,0,3,,,,,,,,,0,,69,120
84480,note_on,10,0,4,,,,,,,,,12,,69,120
84480,note_off,960,0,7,,,,,,,,,4,,31,105
84480,note_on,0,0,7,,,,,,,,,4,,34,105
84480,note_on,9,0,12,,,,,,,,,10,,57,98
84480,note_on,19,0,2,,,,,,,,,1,,69,120
84480,control_change,17,0,6,,,,,,,7,102,11,,,
84488,note_on,8,0,6,,,,,,,,,11,,62,103
84490,note_on,40,0,11,,,,,,,,,11,,69,63
84520,control_change,32,0,6,,,,,,,7,104,11,,,
84540,control_change,20,0,6,,,,,,,7,105,11,,,
84540,control_change,60,0,2,,,,,,,7,115,1,,,
84540,control_change,95,0,5,,,,,,,7,115,3,,,
84540,control_change,60,0,3,,,,,,,7,115,0,,,
84560,control_change,20,0,5,,,,,,,7,113,3,,,
84560,control_change,20,0,2,,,,,,,7,113,1,,,
84560,control_change,20,0,3,,,,,,,7,113,0,,,
84600,control_change,0,0,6,,,,,,,7,108,11,,,
84600,control_change,60,0,6,,,,,,,7,107,11,,,
84620,control_change,140,0,8,,,,,,,7,110,6,,,
84620,control_change,20,0,6,,,,,,,7,109,11,,,
84640,control_change,20,0,6,,,,,,,7,111,11,,,
84640,control_change,20,0,8,,,,,,,7,108,6,,,
84640,note_on,195,0,1,,,,,,,,,2,,58,96
84640,note_on,80,0,5,,,,,,,,,3,,55,96
84660,control_change,20,0,6,,,,,,,7,112,11,,,
84700,control_change,40,0,6,,,,,,,7,114,11,,,
84700,control_change,60,0,8,,,,,,,7,107,6,,,
84720,control_change,20,0,6,,,,,,,7,115,11,,,
84740,control_change,40,0,8,,,,,,,7,105,6,,,
84765,note_off,125,0,5,,,,,,,,,3,,55,96
84765,note_off,125,0,1,,,,,,,,,2,,58,96
84780,control_change,220,0,2,,,,,,,7,115,1,,,
84780,control_change,15,0,5,,,,,,,7,115,3,,,
84780,control_change,220,0,3,,,,,,,7,115,0,,,
84800,control_change,20,0,2,,,,,,,7,116,1,,,
84800,control_change,20,0,5,,,,,,,7,116,3,,,
84800,note_on,35,0,1,,,,,,,,,2,,62,96
84800,control_change,20,0,3,,,,,,,7,116,0,,,
84800,note_on,0,0,5,,,,,,,,,3,,58,96
84840,control_change,100,0,8,,,,,,,7,104,6,,,
84880,control_change,40,0,8,,,,,,,7,102,6,,,
84925,note_off,125,0,5,,,,,,,,,3,,58,96
84925,note_off,125,0,1,,,,,,,,,2,,62,96
84960,note_on,0,0,2,,,,,,,,,1,,67,120
84960,note_off,160,0,2,,,,,,,,,1,,69,120
84960,note_on,35,0,1,,,,,,,,,2,,67,96
84960,note_on,35,0,5,,,,,,,,,3,,62,96
84960,note_on,0,0,12,,,,,,,,,10,,55,98
84960,note_on,0,0,4,,,,,,,,,12,,67,120
84960,note_off,480,0,4,,,,,,,,,12,,69,120
84960,note_off,480,0,12,,,,,,,,,10,,57,98
84960,note_on,0,0,3,,,,,,,,,0,,67,120
84960,note_on,0,0,8,,,,,,,,,6,,79,120
84960,note_off,80,0,8,,,,,,,,,6,,81,120
84960,note_off,160,0,3,,,,,,,,,0,,69,120
84960,note_off,480,0,10,,,,,,,,,8,,81,120
84960,note_on,0,0,10,,,,,,,,,8,,79,120
84960,note_on,0,0,9,,,,,,,,,7,,79,120
84960,note_off,480,0,9,,,,,,,,,7,,81,120
84962,note_off,472,0,11,,,,,,,,,11,,69,63
84963,note_on,1,0,11,,,,,,,,,11,,67,64
85000,control_change,40,0,8,,,,,,,7,101,6,,,
85060,control_change,60,0,8,,,,,,,7,99,6,,,
85085,note_off,125,0,5,,,,,,,,,3,,62,96
85085,note_off,125,0,1,,,,,,,,,2,,67,96
85120,note_on,35,0,5,,,,,,,,,3,,58,96
85120,note_on,35,0,1,,,,,,,,,2,,62,96
85190,note_off,227,0,11,,,,,,,,,11,,67,64
85199,note_on,9,0,11,,,,,,,,,11,,65,63
85200,note_on,0,0,9,,,,,,,,,7,,77,120
85200,note_off,240,0,2,,,,,,,,,1,,67,120
85200,note_on,0,0,2,,,,,,,,,1,,65,120
85200,note_off,240,0,4,,,,,,,,,12,,67,120
85200,note_on,0,0,4,,,,,,,,,12,,65,120
85200,note_off,240,0,9,,,,,,,,,7,,79,120
85200,note_on,0,0,3,,,,,,,,,0,,65,120
85200,note_off,240,0,10,,,,,,,,,8,,79,120
85200,note_on,0,0,10,,,,,,,,,8,,77,120
85200,note_off,240,0,3,,,,,,,,,0,,67,120
85200,note_off,140,0,8,,,,,,,,,6,,79,120
85200,note_off,240,0,12,,,,,,,,,10,,55,98
85200,note_on,0,0,8,,,,,,,,,6,,77,120
85200,note_on,0,0,12,,,,,,,,,10,,53,98
85245,note_off,125,0,1,,,,,,,,,2,,62,96
85245,note_off,125,0,5,,,,,,,,,3,,58,96
85260,control_change,0,0,10,,,,,,,7,125,8,,,
85260,control_change,60,0,10,,,,,,,7,126,8,,,
85280,note_on,35,0,5,,,,,,,,,3,,55,96
85280,note_on,35,0,1,,,,,,,,,2,,58,96
85320,control_change,60,0,10,,,,,,,7,124,8,,,
85405,note_off,125,0,1,,,,,,,,,2,,58,96
85405,note_off,125,0,5,,,,,,,,,3,,55,96
85416,note_on,696,0,6,,,,,,,,,11,,59,106
85440,note_on,0,0,3,,,,,,,,,0,,64,120
85440,note_on,0,0,10,,,,,,,,,8,,76,120
85440,note_off,240,0,2,,,,,,,,,1,,65,120
85440,note_on,0,0,2,,,,,,,,,1,,64,120
85440,note_off,240,0,9,,,,,,,,,7,,77,120
85440,note_on,0,0,4,,,,,,,,,12,,64,120
85440,note_off,240,0,4,,,,,,,,,12,,65,120
85440,note_on,0,0,12,,,,,,,,,10,,52,98
85440,note_off,240,0,8,,,,,,,,,6,,77,120
85440,note_off,240,0,3,,,,,,,,,0,,65,120
85440,note_on,0,0,8,,,,,,,,,6,,76,120
85440,note_off,960,0,7,,,,,,,,,4,,34,105
85440,note_on,0,0,7,,,,,,,,,4,,38,105
85440,note_off,120,0,10,,,,,,,,,8,,77,120
85440,note_off,240,0,12,,,,,,,,,10,,53,98
85440,note_on,0,0,9,,,,,,,,,7,,76,120
85443,note_off,27,0,6,,,,,,,,,11,,62,103
85446,note_off,247,0,11,,,,,,,,,11,,65,63
85449,note_on,3,0,11,,,,,,,,,11,,64,127
85560,control_change,120,0,10,,,,,,,7,122,8,,,
85600,note_on,195,0,1,,,,,,,,,2,,59,96
85600,note_on,195,0,5,,,,,,,,,3,,56,96
85680,control_change,120,0,10,,,,,,,7,121,8,,,
85680,note_on,0,0,4,,,,,,,,,12,,65,120
85680,note_on,0,0,12,,,,,,,,,10,,53,98
85680,note_off,240,0,12,,,,,,,,,10,,52,98
85680,note_off,240,0,2,,,,,,,,,1,,64,120
85680,note_on,0,0,8,,,,,,,,,6,,77,120
85680,note_off,240,0,8,,,,,,,,,6,,76,120
85680,note_on,0,0,2,,,,,,,,,1,,65,120
85680,note_off,0,0,10,,,,,,,,,8,,76,120
85680,note_off,240,0,3,,,,,,,,,0,,64,120
85680,note_on,0,0,9,,,,,,,,,7,,77,120
85680,note_off,240,0,9,,,,,,,,,7,,76,120
85680,note_on,0,0,10,,,,,,,,,8,,77,120
85680,note_off,240,0,4,,,,,,,,,12,,64,120
85680,note_on,0,0,3,,,,,,,,,0,,65,120
85720,control_change,280,0,7,,,,,,,7,96,4,,,
85725,note_off,125,0,1,,,,,,,,,2,,59,96
85725,note_off,125,0,5,,,,,,,,,3,,56,96
85740,control_change,60,0,10,,,,,,,7,119,8,,,
85740,control_change,20,0,7,,,,,,,7,97,4,,,
85760,note_on,35,0,1,,,,,,,,,2,,65,96
85760,control_change,20,0,7,,,,,,,7,99,4,,,
85760,note_on,35,0,5,,,,,,,,,3,,59,96
85780,control_change,100,0,3,,,,,,,7,115,0,,,
85780,control_change,20,0,5,,,,,,,7,115,3,,,
85780,control_change,40,0,10,,,,,,,7,118,8,,,
85780,control_change,100,0,2,,,,,,,7,115,1,,,
85860,control_change,180,0,8,,,,,,,7,98,6,,,
85880,control_change,120,0,7,,,,,,,7,100,4,,,
85885,note_off,105,0,5,,,,,,,,,3,,59,96
85885,note_off,125,0,1,,,,,,,,,2,,65,96
85900,control_change,120,0,10,,,,,,,7,116,8,,,
85920,note_off,140,0,2,,,,,,,,,1,,65,120
85920,note_on,0,0,2,,,,,,,,,1,,68,120
85920,note_on,0,0,10,,,,,,,,,8,,80,120
85920,note_on,35,0,5,,,,,,,,,3,,65,96
85920,note_off,20,0,10,,,,,,,,,8,,77,120
85920,note_off,240,0,9,,,,,,,,,7,,77,120
85920,note_on,0,0,8,,,,,,,,,6,,80,120
85920,note_on,0,0,3,,,,,,,,,0,,68,120
85920,note_off,140,0,3,,,,,,,,,0,,65,120
85920,control_change,40,0,7,,,,,,,7,102,4,,,
85920,note_off,240,0,12,,,,,,,,,10,,53,98
85920,note_on,0,0,12,,,,,,,,,10,,56,98
85920,note_on,35,0,1,,,,,,,,,2,,68,96
85920,note_on,0,0,9,,,,,,,,,7,,80,120
85920,note_off,60,0,8,,,,,,,,,6,,77,120
85920,note_on,0,0,4,,,,,,,,,12,,68,120
85920,note_off,240,0,4,,,,,,,,,12,,65,120
85928,note_on,479,0,11,,,,,,,,,11,,62,125
85930,note_off,2,0,11,,,,,,,,,11,,64,127
85960,control_change,40,0,8,,,,,,,7,97,6,,,
85960,control_change,40,0,10,,,,,,,7,115,8,,,
86045,note_off,125,0,1,,,,,,,,,2,,68,96
86045,note_off,125,0,5,,,,,,,,,3,,65,96
86060,control_change,100,0,8,,,,,,,7,95,6,,,
86060,control_change,100,0,10,,,,,,,7,113,8,,,
86067,note_off,137,0,11,,,,,,,,,11,,62,125
86080,note_off,160,0,3,,,,,,,,,0,,68,120
86080,note_on,0,0,3,,,,,,,,,0,,67,120
86080,control_change,20,0,10,,,,,,,7,112,8,,,
86080,note_off,0,0,10,,,,,,,,,8,,80,120
86080,note_on,0,0,10,,,,,,,,,8,,79,120
86080,note_on,0,0,8,,,,,,,,,6,,79,120
86080,note_off,160,0,12,,,,,,,,,10,,56,98
86080,note_off,160,0,9,,,,,,,,,7,,80,120
86080,note_on,0,0,12,,,,,,,,,10,,55,98
86080,note_on,35,0,5,,,,,,,,,3,,59,96
86080,note_off,160,0,2,,,,,,,,,1,,68,120
86080,note_off,20,0,8,,,,,,,,,6,,80,120
86080,note_on,0,0,9,,,,,,,,,7,,79,120
86080,note_on,0,0,2,,,,,,,,,1,,67,120
86080,note_on,13,0,11,,,,,,,,,11,,64,92
86080,note_off,160,0,4,,,,,,,,,12,,68,120
86080,note_on,0,0,4,,,,,,,,,12,,67,120
86080,note_on,35,0,1,,,,,,,,,2,,65,96
86100,control_change,20,0,5,,,,,,,7,113,3,,,
86100,control_change,20,0,2,,,,,,,7,113,1,,,
86100,control_change,20,0,3,,,,,,,7,113,0,,,
86120,control_change,200,0,7,,,,,,,7,103,4,,,
86160,control_change,80,0,10,,,,,,,7,111,8,,,
86180,control_change,100,0,4,,,,,,,7,102,12,,,
86180,control_change,60,0,7,,,,,,,7,104,4,,,
86188,note_off,108,0,11,,,,,,,,,11,,64,92
86205,note_off,105,0,5,,,,,,,,,3,,59,96
86205,note_off,125,0,1,,,,,,,,,2,,65,96
86220,control_change,40,0,4,,,,,,,7,101,12,,,
86220,control_change,60,0,10,,,,,,,7,109,8,,,
86240,note_on,0,0,9,,,,,,,,,7,,77,120
86240,note_on,0,0,10,,,,,,,,,8,,77,120
86240,note_off,20,0,10,,,,,,,,,8,,79,120
86240,note_off,160,0,9,,,,,,,,,7,,79,120
86240,note_on,0,0,8,,,,,,,,,6,,77,120
86240,note_off,160,0,12,,,,,,,,,10,,55,98
86240,note_on,35,0,1,,,,,,,,,2,,59,96
86240,note_on,35,0,5,,,,,,,,,3,,56,96
86240,note_off,160,0,8,,,,,,,,,6,,79,120
86240,note_on,0,0,12,,,,,,,,,10,,53,98
86240,note_on,0,0,4,,,,,,,,,12,,65,120
86240,note_on,0,0,2,,,,,,,,,1,,65,120
86240,note_on,0,0,3,,,,,,,,,0,,65,120
86240,note_off,140,0,3,,,,,,,,,0,,67,120
86240,note_off,140,0,2,,,,,,,,,1,,67,120
86240,note_on,52,0,11,,,,,,,,,11,,65,88
86240,note_off,20,0,4,,,,,,,,,12,,67,120
86300,control_change,120,0,7,,,,,,,7,106,4,,,
86320,control_change,80,0,2,,,,,,,7,112,1,,,
86320,control_change,80,0,3,,,,,,,7,112,0,,,
86320,control_change,80,0,10,,,,,,,7,108,8,,,
86320,control_change,80,0,5,,,,,,,7,112,3,,,
86340,control_change,20,0,10,,,,,,,7,106,8,,,
86340,control_change,40,0,7,,,,,,,7,107,4,,,
86360,control_change,40,0,2,,,,,,,7,111,1,,,
86360,control_change,40,0,5,,,,,,,7,111,3,,,
86360,control_change,40,0,3,,,,,,,7,111,0,,,
86365,note_off,125,0,1,,,,,,,,,2,,59,96
86365,note_off,5,0,5,,,,,,,,,3,,56,96
86380,control_change,40,0,10,,,,,,,7,105,8,,,
86395,note_off,952,0,6,,,,,,,,,11,,59,106
86400,note_off,60,0,7,,,,,,,,,4,,38,105
86400,note_on,0,0,7,,,,,,,,,4,,36,105
86400,note_off,160,0,4,,,,,,,,,12,,65,120
86400,note_off,160,0,11,,,,,,,,,11,,65,88
86400,note_on,0,0,12,,,,,,,,,10,,55,98
86400,note_off,160,0,12,,,,,,,,,10,,53,98
86400,note_off,160,0,8,,,,,,,,,6,,77,120
86400,note_on,0,0,2,,,,,,,,,1,,67,120
86400,note_off,40,0,2,,,,,,,,,1,,65,120
86400,note_off,20,0,10,,,,,,,,,8,,77,120
86400,note_off,40,0,3,,,,,,,,,0,,65,120
86400,note_on,5,0,6,,,,,,,,,11,,60,123
86400,note_on,0,0,9,,,,,,,,,7,,79,120
86400,note_off,160,0,9,,,,,,,,,7,,77,120
86400,control_change,0,0,10,,,,,,,7,103,8,,,
86408,note_on,8,0,10,,,,,,,,,8,,79,126
86424,note_on,24,0,3,,,,,,,,,0,,67,96
86424,note_on,24,0,4,,,,,,,,,12,,67,96
86424,note_on,24,0,8,,,,,,,,,6,,84,96
