tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity,pitch
326320,note_on,,,,,0,0,8,,,,,7,,,64,45,
326320,note_off,,,,,48,0,13,,,,,12,,,40,0,
326320,note_on,,,,,0,0,13,,,,,12,,,40,45,
326320,note_off,,,,,48,0,8,,,,,7,,,64,0,
326336,note_off,,,,,48,0,9,,,,,8,,,59,0,
326336,note_off,,,,,48,0,11,,,,,10,,,55,0,
326336,note_on,,,,,0,0,11,,,,,10,,,55,45,
326336,note_on,,,,,0,0,9,,,,,8,,,59,45,
326352,note_on,,,,,0,0,12,,,,,11,,,52,45,
326352,note_off,,,,,48,0,12,,,,,11,,,52,0,
326368,note_off,,,,,48,0,8,,,,,7,,,64,0,
326368,note_on,,,,,0,0,8,,,,,7,,,64,45,
326368,note_off,,,,,48,0,13,,,,,12,,,40,0,
326368,note_on,,,,,0,0,13,,,,,12,,,40,45,
326384,note_on,,,,,0,0,11,,,,,10,,,55,45,
326384,note_off,,,,,48,0,11,,,,,10,,,55,0,
326384,note_off,,,,,48,0,9,,,,,8,,,59,0,
326384,note_on,,,,,0,0,9,,,,,8,,,59,45,
326400,note_on,,,,,0,0,12,,,,,11,,,52,31,
326400,note_off,,,,,48,0,12,,,,,11,,,52,0,
326416,note_off,,,,,256,0,2,,,,,1,,,71,0,
326416,note_on,,,,,0,0,13,,,,,12,,,40,31,
326416,note_off,,,,,256,0,3,,,,,2,,,71,0,
326416,note_off,,,,,48,0,8,,,,,7,,,64,0,
326416,note_on,,,,,0,0,8,,,,,7,,,64,31,
326416,note_on,,,,,256,0,4,,,,,3,,,55,73,
326416,note_on,,,,,0,0,3,,,,,2,,,64,73,
326416,note_off,,,,,48,0,13,,,,,12,,,40,0,
326416,note_on,,,,,0,0,2,,,,,1,,,64,73,
326424,note_off,,,,,256,0,1,,,,,0,,,71,0,
326424,note_on,,,,,0,0,1,,,,,0,,,64,73,
326424,note_off,,,,,8,0,4,,,,,3,,,59,0,
326432,note_off,,,,,48,0,9,,,,,8,,,59,0,
326432,note_on,,,,,0,0,9,,,,,8,,,59,31,
326432,note_on,,,,,0,0,11,,,,,10,,,55,31,
326432,note_off,,,,,48,0,11,,,,,10,,,55,0,
326784,note_off,,,,,384,0,12,,,,,11,,,52,0,
326800,note_off,,,,,384,0,3,,,,,2,,,64,0,
326800,note_off,,,,,384,0,2,,,,,1,,,64,0,
326800,note_off,,,,,640,0,6,,,,,5,,,71,0,
326800,note_off,,,,,376,0,4,,,,,3,,,55,0,
326800,note_off,,,,,384,0,8,,,,,7,,,64,0,
326800,note_off,,,,,384,0,13,,,,,12,,,40,0,
326808,note_off,,,,,384,0,1,,,,,0,,,64,0,
326808,note_off,,,,,576,0,5,,,,,4,,,64,0,
326816,note_off,,,,,384,0,9,,,,,8,,,59,0,
326816,note_off,,,,,384,0,11,,,,,10,,,55,0,
326840,note_off,,,,,0,0,7,,,,,6,,,59,0,
326840,note_off,,,,,712,0,7,,,,,6,,,55,0,
327552,note_on,,,,,768,0,12,,,,,11,,,54,104,
327568,control_change,,,,,768,0,6,,,11,96,5,,,,,
327568,note_on,,,,,0,0,3,,,,,2,,,71,100,
327568,control_change,,,,,768,0,3,,,11,56,2,,,,,
327568,note_on,,,,,0,0,6,,,,,5,,,66,96,
327568,note_on,,,,,0,0,4,,,,,3,,,62,96,
327568,note_on,,,,,768,0,8,,,,,7,,,66,126,
327568,control_change,,,,,768,0,2,,,11,56,1,,,,,
327568,note_on,,,,,0,0,2,,,,,1,,,71,100,
327568,control_change,,,,,768,0,4,,,11,96,3,,,,,
327568,note_on,,,,,768,0,13,,,,,12,,,42,104,
327576,control_change,,,,,768,0,1,,,11,48,0,,,,,
327576,control_change,,,,,8,0,2,,,11,63,1,,,,,
327576,control_change,,,,,8,0,3,,,11,63,2,,,,,
327576,control_change,,,,,768,0,5,,,11,96,4,,,,,
327576,note_on,,,,,0,0,1,,,,,0,,,71,100,
327584,control_change,,,,,8,0,1,,,11,56,0,,,,,
327584,note_on,,,,,768,0,9,,,,,8,,,62,127,
327584,control_change,,,,,8,0,3,,,11,68,2,,,,,
327584,note_on,,,,,768,0,11,,,,,10,,,59,127,
327584,control_change,,,,,8,0,2,,,11,68,1,,,,,
327592,control_change,,,,,8,0,2,,,11,72,1,,,,,
327592,control_change,,,,,8,0,1,,,11,62,0,,,,,
327592,control_change,,,,,8,0,3,,,11,72,2,,,,,
327600,control_change,,,,,8,0,3,,,11,75,2,,,,,
327600,control_change,,,,,8,0,2,,,11,75,1,,,,,
327600,note_on,,,,,0,0,12,,,,,11,,,54,114,
327600,note_off,,,,,48,0,12,,,,,11,,,54,0,
327600,control_change,,,,,8,0,1,,,11,67,0,,,,,
327608,control_change,,,,,8,0,2,,,11,78,1,,,,,
327608,control_change,,,,,768,0,7,,,11,116,6,,,,,
327608,control_change,,,,,8,0,1,,,11,71,0,,,,,
327608,control_change,,,,,8,0,3,,,11,78,2,,,,,
327616,control_change,,,,,8,0,1,,,11,75,0,,,,,
327616,note_off,,,,,48,0,13,,,,,12,,,42,0,
327616,control_change,,,,,8,0,2,,,11,81,1,,,,,
327616,note_on,,,,,0,0,8,,,,,7,,,66,127,
327616,note_off,,,,,48,0,8,,,,,7,,,66,0,
327616,control_change,,,,,8,0,3,,,11,81,2,,,,,
327616,note_on,,,,,0,0,13,,,,,12,,,42,114,
327624,control_change,,,,,8,0,3,,,11,83,2,,,,,
327624,control_change,,,,,8,0,2,,,11,83,1,,,,,
327624,control_change,,,,,8,0,1,,,11,78,0,,,,,
327632,control_change,,,,,8,0,2,,,11,85,1,,,,,
327632,note_on,,,,,0,0,7,,,,,6,,,59,110,
327632,note_on,,,,,24,0,7,,,,,6,,,62,110,
327632,note_off,,,,,48,0,9,,,,,8,,,62,0,
327632,note_on,,,,,0,0,9,,,,,8,,,62,112,
327632,note_off,,,,,48,0,11,,,,,10,,,59,0,
327632,note_on,,,,,0,0,11,,,,,10,,,59,112,
327632,control_change,,,,,8,0,3,,,11,85,2,,,,,
327632,control_change,,,,,8,0,1,,,11,80,0,,,,,
327640,control_change,,,,,8,0,2,,,11,86,1,,,,,
327640,control_change,,,,,8,0,3,,,11,86,2,,,,,
327640,control_change,,,,,8,0,1,,,11,83,0,,,,,
327640,note_on,,,,,0,0,5,,,,,4,,,54,96,
327640,note_on,,,,,64,0,5,,,,,4,,,66,96,
327648,control_change,,,,,8,0,3,,,11,88,2,,,,,
327648,note_on,,,,,0,0,12,,,,,11,,,54,116,
327648,note_off,,,,,48,0,12,,,,,11,,,54,0,
327648,control_change,,,,,8,0,2,,,11,88,1,,,,,
327648,control_change,,,,,8,0,1,,,11,84,0,,,,,
327656,control_change,,,,,8,0,3,,,11,89,2,,,,,
327656,control_change,,,,,8,0,2,,,11,89,1,,,,,
327656,control_change,,,,,8,0,1,,,11,87,0,,,,,
327664,control_change,,,,,8,0,3,,,11,90,2,,,,,
327664,control_change,,,,,8,0,1,,,11,88,0,,,,,
327664,control_change,,,,,8,0,2,,,11,90,1,,,,,
327664,note_on,,,,,0,0,13,,,,,12,,,42,116,
327664,note_on,,,,,0,0,8,,,,,7,,,66,124,
327664,note_off,,,,,48,0,8,,,,,7,,,66,0,
327664,note_off,,,,,48,0,13,,,,,12,,,42,0,
327672,control_change,,,,,8,0,3,,,11,91,2,,,,,
327672,control_change,,,,,8,0,2,,,11,91,1,,,,,
327672,control_change,,,,,8,0,1,,,11,89,0,,,,,
327680,control_change,,,,,8,0,1,,,11,90,0,,,,,
327680,control_change,,,,,8,0,2,,,11,92,1,,,,,
327680,control_change,,,,,8,0,3,,,11,92,2,,,,,
327680,note_off,,,,,48,0,11,,,,,10,,,59,0,
327680,note_on,,,,,0,0,9,,,,,8,,,62,116,
327680,note_off,,,,,48,0,9,,,,,8,,,62,0,
327680,note_on,,,,,0,0,11,,,,,10,,,59,116,
327688,control_change,,,,,8,0,3,,,11,93,2,,,,,
327688,control_change,,,,,8,0,2,,,11,93,1,,,,,
327688,control_change,,,,,8,0,1,,,11,91,0,,,,,
327696,note_off,,,,,48,0,12,,,,,11,,,54,0,
327696,note_on,,,,,0,0,12,,,,,11,,,54,117,
327696,control_change,,,,,8,0,1,,,11,92,0,,,,,
327704,control_change,,,,,16,0,2,,,11,94,1,,,,,
327704,control_change,,,,,16,0,3,,,11,94,2,,,,,
327704,control_change,,,,,8,0,1,,,11,93,0,,,,,
327712,note_off,,,,,48,0,13,,,,,12,,,42,0,
327712,note_on,,,,,0,0,8,,,,,7,,,66,123,
327712,note_on,,,,,0,0,13,,,,,12,,,42,117,
327712,note_off,,,,,48,0,8,,,,,7,,,66,0,
327728,note_off,,,,,48,0,9,,,,,8,,,62,0,
327728,note_on,,,,,0,0,11,,,,,10,,,59,118,
327728,note_off,,,,,48,0,11,,,,,10,,,59,0,
327728,note_on,,,,,0,0,9,,,,,8,,,62,118,
327728,control_change,,,,,24,0,3,,,11,95,2,,,,,
327728,control_change,,,,,24,0,1,,,11,94,0,,,,,
327728,control_change,,,,,24,0,2,,,11,95,1,,,,,
327744,control_change,,,,,16,0,1,,,11,95,0,,,,,
327744,note_off,,,,,48,0,12,,,,,11,,,54,0,
327744,note_on,,,,,0,0,12,,,,,11,,,54,115,
327760,control_change,,,,,32,0,2,,,11,96,1,,,,,
327760,note_off,,,,,48,0,13,,,,,12,,,42,0,
327760,note_on,,,,,0,0,13,,,,,12,,,42,115,
327760,note_on,,,,,0,0,8,,,,,7,,,66,127,
327760,control_change,,,,,32,0,3,,,11,96,2,,,,,
327760,note_off,,,,,48,0,8,,,,,7,,,66,0,
327776,note_on,,,,,0,0,9,,,,,8,,,62,110,
327776,note_off,,,,,48,0,9,,,,,8,,,62,0,
327776,note_off,,,,,48,0,11,,,,,10,,,59,0,
327776,note_on,,,,,0,0,11,,,,,10,,,59,110,
327776,control_change,,,,,32,0,1,,,11,96,0,,,,,
327792,note_off,,,,,48,0,12,,,,,11,,,54,0,
327792,note_on,,,,,0,0,12,,,,,11,,,54,113,
327808,note_off,,,,,48,0,8,,,,,7,,,66,0,
327808,note_on,,,,,0,0,8,,,,,7,,,66,119,
327808,note_off,,,,,48,0,13,,,,,12,,,42,0,
327808,note_on,,,,,0,0,13,,,,,12,,,42,113,
327824,note_on,,,,,0,0,11,,,,,10,,,59,108,
327824,note_off,,,,,48,0,11,,,,,10,,,59,0,
327824,note_on,,,,,0,0,9,,,,,8,,,62,108,
327824,note_off,,,,,48,0,9,,,,,8,,,62,0,
327840,note_off,,,,,48,0,12,,,,,11,,,54,0,
327840,note_on,,,,,0,0,12,,,,,11,,,54,111,
327856,note_off,,,,,48,0,13,,,,,12,,,42,0,
327856,note_on,,,,,0,0,13,,,,,12,,,42,111,
327856,note_off,,,,,48,0,8,,,,,7,,,66,0,
327856,note_on,,,,,0,0,8,,,,,7,,,66,109,
327864,control_change,,,,,296,0,6,,,11,92,5,,,,,
327864,control_change,,,,,104,0,2,,,11,92,1,,,,,
327864,control_change,,,,,296,0,4,,,11,92,3,,,,,
327864,control_change,,,,,104,0,3,,,11,92,2,,,,,
327872,note_on,,,,,0,0,11,,,,,10,,,59,93,
327872,control_change,,,,,96,0,1,,,11,92,0,,,,,
327872,control_change,,,,,8,0,6,,,11,90,5,,,,,
327872,control_change,,,,,8,0,3,,,11,90,2,,,,,
327872,note_on,,,,,0,0,9,,,,,8,,,62,93,
327872,note_off,,,,,48,0,11,,,,,10,,,59,0,
327872,control_change,,,,,8,0,2,,,11,90,1,,,,,
327872,control_change,,,,,8,0,4,,,11,90,3,,,,,
327872,note_off,,,,,48,0,9,,,,,8,,,62,0,
327880,control_change,,,,,8,0,6,,,11,87,5,,,,,
327880,control_change,,,,,8,0,2,,,11,87,1,,,,,
327880,control_change,,,,,8,0,4,,,11,87,3,,,,,
327880,control_change,,,,,8,0,1,,,11,90,0,,,,,
327880,control_change,,,,,8,0,3,,,11,87,2,,,,,
327888,control_change,,,,,8,0,6,,,11,85,5,,,,,
327888,control_change,,,,,8,0,2,,,11,85,1,,,,,
327888,note_on,,,,,0,0,12,,,,,11,,,54,108,
327888,control_change,,,,,8,0,4,,,11,85,3,,,,,
327888,note_off,,,,,48,0,12,,,,,11,,,54,0,
327888,control_change,,,,,8,0,3,,,11,85,2,,,,,
327888,control_change,,,,,8,0,1,,,11,87,0,,,,,
327896,control_change,,,,,8,0,6,,,11,83,5,,,,,
327896,control_change,,,,,8,0,3,,,11,83,2,,,,,
327896,control_change,,,,,8,0,2,,,11,83,1,,,,,
327896,control_change,,,,,8,0,4,,,11,83,3,,,,,
327896,control_change,,,,,8,0,1,,,11,85,0,,,,,
327904,note_off,,,,,48,0,13,,,,,12,,,42,0,
327904,control_change,,,,,8,0,4,,,11,80,3,,,,,
327904,control_change,,,,,8,0,6,,,11,80,5,,,,,
327904,control_change,,,,,8,0,1,,,11,83,0,,,,,
327904,note_on,,,,,0,0,13,,,,,12,,,42,108,
327904,note_off,,,,,48,0,8,,,,,7,,,66,0,
327904,control_change,,,,,8,0,2,,,11,80,1,,,,,
327904,note_on,,,,,0,0,8,,,,,7,,,66,100,
327904,control_change,,,,,8,0,3,,,11,80,2,,,,,
327904,control_change,,,,,272,0,7,,,11,92,6,,,,,
327912,control_change,,,,,8,0,1,,,11,80,0,,,,,
327912,control_change,,,,,8,0,3,,,11,79,2,,,,,
327912,control_change,,,,,8,0,2,,,11,79,1,,,,,
327912,control_change,,,,,8,0,7,,,11,90,6,,,,,
327912,control_change,,,,,8,0,6,,,11,79,5,,,,,
327912,control_change,,,,,8,0,4,,,11,79,3,,,,,
327920,control_change,,,,,8,0,2,,,11,76,1,,,,,
327920,control_change,,,,,8,0,3,,,11,76,2,,,,,
327920,note_on,,,,,0,0,11,,,,,10,,,59,81,
327920,control_change,,,,,8,0,6,,,11,76,5,,,,,
327920,note_off,,,,,48,0,11,,,,,10,,,59,0,
327920,control_change,,,,,8,0,1,,,11,79,0,,,,,
327920,control_change,,,,,8,0,4,,,11,76,3,,,,,
327920,note_on,,,,,0,0,9,,,,,8,,,62,81,
327920,control_change,,,,,8,0,7,,,11,87,6,,,,,
327920,note_off,,,,,48,0,9,,,,,8,,,62,0,
327928,control_change,,,,,8,0,6,,,11,74,5,,,,,
327928,control_change,,,,,8,0,2,,,11,74,1,,,,,
327928,control_change,,,,,8,0,3,,,11,74,2,,,,,
327928,control_change,,,,,8,0,4,,,11,74,3,,,,,
327928,control_change,,,,,8,0,7,,,11,85,6,,,,,
327928,control_change,,,,,8,0,1,,,11,76,0,,,,,
327936,control_change,,,,,8,0,4,,,11,73,3,,,,,
327936,control_change,,,,,8,0,7,,,11,83,6,,,,,
327936,control_change,,,,,8,0,3,,,11,73,2,,,,,
327936,control_change,,,,,8,0,2,,,11,73,1,,,,,
327936,control_change,,,,,8,0,6,,,11,73,5,,,,,
327936,note_on,,,,,0,0,12,,,,,11,,,54,104,
327936,note_off,,,,,48,0,12,,,,,11,,,54,0,
327936,control_change,,,,,296,0,5,,,11,92,4,,,,,
327936,control_change,,,,,8,0,1,,,11,74,0,,,,,
327944,control_change,,,,,8,0,4,,,11,71,3,,,,,
327944,control_change,,,,,8,0,1,,,11,73,0,,,,,
327944,control_change,,,,,8,0,3,,,11,71,2,,,,,
327944,control_change,,,,,8,0,6,,,11,71,5,,,,,
327944,control_change,,,,,8,0,2,,,11,71,1,,,,,
327944,control_change,,,,,8,0,7,,,11,80,6,,,,,
327944,control_change,,,,,8,0,5,,,11,90,4,,,,,
327952,note_on,,,,,0,0,13,,,,,12,,,42,104,
327952,control_change,,,,,8,0,6,,,11,70,5,,,,,
327952,note_off,,,,,48,0,13,,,,,12,,,42,0,
327952,control_change,,,,,8,0,3,,,11,70,2,,,,,
327952,control_change,,,,,8,0,1,,,11,71,0,,,,,
327952,control_change,,,,,8,0,4,,,11,70,3,,,,,
327952,control_change,,,,,8,0,7,,,11,79,6,,,,,
327952,control_change,,,,,8,0,2,,,11,70,1,,,,,
327952,control_change,,,,,8,0,5,,,11,87,4,,,,,
327952,note_on,,,,,0,0,8,,,,,7,,,66,98,
327952,note_off,,,,,48,0,8,,,,,7,,,66,0,
327960,control_change,,,,,8,0,7,,,11,76,6,,,,,
327960,control_change,,,,,8,0,6,,,11,68,5,,,,,
327960,control_change,,,,,8,0,4,,,11,68,3,,,,,
327960,control_change,,,,,8,0,1,,,11,70,0,,,,,
327960,control_change,,,,,8,0,2,,,11,68,1,,,,,
327960,control_change,,,,,8,0,5,,,11,85,4,,,,,
327960,control_change,,,,,8,0,3,,,11,68,2,,,,,
327968,note_on,,,,,0,0,9,,,,,8,,,62,73,
327968,note_off,,,,,48,0,9,,,,,8,,,62,0,
327968,control_change,,,,,8,0,4,,,11,67,3,,,,,
327968,note_off,,,,,48,0,11,,,,,10,,,59,0,
327968,control_change,,,,,8,0,6,,,11,67,5,,,,,
327968,note_on,,,,,0,0,11,,,,,10,,,59,73,
327968,control_change,,,,,8,0,2,,,11,67,1,,,,,
327968,control_change,,,,,8,0,1,,,11,68,0,,,,,
327968,control_change,,,,,8,0,7,,,11,74,6,,,,,
327968,control_change,,,,,8,0,5,,,11,83,4,,,,,
327968,control_change,,,,,8,0,3,,,11,67,2,,,,,
327976,control_change,,,,,8,0,3,,,11,66,2,,,,,
327976,control_change,,,,,8,0,4,,,11,66,3,,,,,
327976,control_change,,,,,8,0,7,,,11,73,6,,,,,
327976,control_change,,,,,8,0,6,,,11,66,5,,,,,
327976,control_change,,,,,8,0,1,,,11,67,0,,,,,
327976,control_change,,,,,8,0,5,,,11,80,4,,,,,
327976,control_change,,,,,8,0,2,,,11,66,1,,,,,
327984,control_change,,,,,8,0,3,,,11,64,2,,,,,
327984,control_change,,,,,8,0,2,,,11,64,1,,,,,
327984,control_change,,,,,8,0,6,,,11,64,5,,,,,
327984,control_change,,,,,8,0,1,,,11,66,0,,,,,
327984,note_off,,,,,48,0,12,,,,,11,,,54,0,
327984,control_change,,,,,8,0,7,,,11,71,6,,,,,
327984,note_on,,,,,0,0,12,,,,,11,,,54,98,
327984,control_change,,,,,8,0,4,,,11,64,3,,,,,
327984,control_change,,,,,8,0,5,,,11,79,4,,,,,
327992,control_change,,,,,8,0,2,,,11,63,1,,,,,
327992,control_change,,,,,8,0,6,,,11,63,5,,,,,
327992,control_change,,,,,8,0,7,,,11,70,6,,,,,
327992,control_change,,,,,8,0,4,,,11,63,3,,,,,
327992,control_change,,,,,8,0,1,,,11,64,0,,,,,
327992,control_change,,,,,8,0,3,,,11,63,2,,,,,
327992,control_change,,,,,8,0,5,,,11,76,4,,,,,
328000,control_change,,,,,8,0,2,,,11,62,1,,,,,
328000,control_change,,,,,8,0,3,,,11,62,2,,,,,
328000,control_change,,,,,8,0,1,,,11,63,0,,,,,
328000,control_change,,,,,8,0,5,,,11,74,4,,,,,
328000,note_on,,,,,0,0,13,,,,,12,,,42,98,
328000,note_off,,,,,48,0,13,,,,,12,,,42,0,
328000,control_change,,,,,8,0,7,,,11,68,6,,,,,
328000,note_on,,,,,0,0,8,,,,,7,,,66,99,
328000,control_change,,,,,8,0,4,,,11,62,3,,,,,
328000,control_change,,,,,8,0,6,,,11,62,5,,,,,
328000,note_off,,,,,48,0,8,,,,,7,,,66,0,
328008,control_change,,,,,8,0,5,,,11,73,4,,,,,
328008,control_change,,,,,8,0,3,,,11,61,2,,,,,
328008,control_change,,,,,8,0,6,,,11,61,5,,,,,
328008,control_change,,,,,8,0,1,,,11,62,0,,,,,
328008,control_change,,,,,8,0,2,,,11,61,1,,,,,
328008,control_change,,,,,8,0,4,,,11,61,3,,,,,
328008,control_change,,,,,8,0,7,,,11,67,6,,,,,
328016,control_change,,,,,8,0,6,,,11,60,5,,,,,
328016,note_off,,,,,48,0,9,,,,,8,,,62,0,
328016,note_on,,,,,0,0,9,,,,,8,,,62,85,
328016,control_change,,,,,8,0,3,,,11,60,2,,,,,
328016,note_on,,,,,0,0,11,,,,,10,,,59,85,
328016,note_off,,,,,48,0,11,,,,,10,,,59,0,
328016,control_change,,,,,8,0,4,,,11,60,3,,,,,
328016,control_change,,,,,8,0,1,,,11,61,0,,,,,
328016,control_change,,,,,8,0,5,,,11,71,4,,,,,
328016,control_change,,,,,8,0,2,,,11,60,1,,,,,
328016,control_change,,,,,8,0,7,,,11,66,6,,,,,
328024,control_change,,,,,8,0,4,,,11,59,3,,,,,
328024,control_change,,,,,8,0,5,,,11,70,4,,,,,
328024,control_change,,,,,8,0,6,,,11,59,5,,,,,
328024,control_change,,,,,8,0,3,,,11,59,2,,,,,
328024,control_change,,,,,8,0,2,,,11,59,1,,,,,
328024,control_change,,,,,8,0,1,,,11,60,0,,,,,
328024,control_change,,,,,8,0,7,,,11,64,6,,,,,
328032,note_off,,,,,48,0,12,,,,,11,,,54,0,
328032,note_on,,,,,0,0,12,,,,,11,,,54,93,
328032,control_change,,,,,8,0,3,,,11,58,2,,,,,
328032,control_change,,,,,8,0,4,,,11,58,3,,,,,
328032,control_change,,,,,8,0,7,,,11,63,6,,,,,
328032,control_change,,,,,8,0,2,,,11,58,1,,,,,
328032,control_change,,,,,8,0,1,,,11,59,0,,,,,
328032,control_change,,,,,8,0,6,,,11,58,5,,,,,
328032,control_change,,,,,8,0,5,,,11,68,4,,,,,
328040,control_change,,,,,8,0,5,,,11,67,4,,,,,
328040,control_change,,,,,8,0,1,,,11,58,0,,,,,
328040,control_change,,,,,8,0,6,,,11,57,5,,,,,
328040,control_change,,,,,8,0,7,,,11,62,6,,,,,
328040,control_change,,,,,8,0,2,,,11,57,1,,,,,
328040,control_change,,,,,8,0,4,,,11,57,3,,,,,
328040,control_change,,,,,8,0,3,,,11,57,2,,,,,
328048,control_change,,,,,8,0,7,,,11,61,6,,,,,
328048,control_change,,,,,8,0,5,,,11,66,4,,,,,
328048,control_change,,,,,8,0,3,,,11,56,2,,,,,
328048,note_on,,,,,0,0,13,,,,,12,,,42,93,
328048,control_change,,,,,8,0,1,,,11,57,0,,,,,
328048,control_change,,,,,8,0,2,,,11,56,1,,,,,
328048,note_off,,,,,48,0,8,,,,,7,,,66,0,
328048,control_change,,,,,8,0,6,,,11,56,5,,,,,
328048,note_off,,,,,48,0,13,,,,,12,,,42,0,
328048,control_change,,,,,8,0,4,,,11,56,3,,,,,
328048,note_on,,,,,0,0,8,,,,,7,,,66,77,
328056,control_change,,,,,8,0,2,,,11,55,1,,,,,
328056,control_change,,,,,8,0,5,,,11,64,4,,,,,
328056,control_change,,,,,8,0,4,,,11,55,3,,,,,
328056,control_change,,,,,8,0,1,,,11,56,0,,,,,
328056,control_change,,,,,8,0,6,,,11,55,5,,,,,
328056,control_change,,,,,8,0,7,,,11,60,6,,,,,
328056,control_change,,,,,8,0,3,,,11,55,2,,,,,
328064,control_change,,,,,8,0,4,,,11,54,3,,,,,
328064,control_change,,,,,8,0,1,,,11,55,0,,,,,
328064,control_change,,,,,8,0,7,,,11,59,6,,,,,
328064,note_on,,,,,0,0,9,,,,,8,,,62,78,
328064,note_off,,,,,48,0,9,,,,,8,,,62,0,
328064,note_off,,,,,48,0,11,,,,,10,,,59,0,
328064,note_on,,,,,0,0,11,,,,,10,,,59,78,
328064,control_change,,,,,8,0,2,,,11,54,1,,,,,
328064,control_change,,,,,8,0,3,,,11,54,2,,,,,
328064,control_change,,,,,8,0,5,,,11,63,4,,,,,
328064,control_change,,,,,8,0,6,,,11,54,5,,,,,
328072,control_change,,,,,8,0,5,,,11,62,4,,,,,
328072,control_change,,,,,8,0,7,,,11,58,6,,,,,
328072,control_change,,,,,8,0,1,,,11,54,0,,,,,
328080,control_change,,,,,8,0,7,,,11,57,6,,,,,
328080,control_change,,,,,16,0,6,,,11,53,5,,,,,
328080,control_change,,,,,16,0,4,,,11,53,3,,,,,
328080,control_change,,,,,16,0,3,,,11,53,2,,,,,
328080,note_on,,,,,0,0,12,,,,,11,,,54,88,
328080,note_off,,,,,48,0,12,,,,,11,,,54,0,
328080,control_change,,,,,16,0,2,,,11,53,1,,,,,
328080,control_change,,,,,8,0,5,,,11,61,4,,,,,
328088,control_change,,,,,8,0,5,,,11,60,4,,,,,
328088,control_change,,,,,16,0,1,,,11,53,0,,,,,
328088,control_change,,,,,8,0,7,,,11,56,6,,,,,
328096,control_change,,,,,16,0,3,,,11,52,2,,,,,
328096,control_change,,,,,8,0,5,,,11,59,4,,,,,
328096,note_off,,,,,48,0,13,,,,,12,,,42,0,
328096,control_change,,,,,16,0,4,,,11,52,3,,,,,
328096,note_on,,,,,0,0,13,,,,,12,,,42,88,
328096,control_change,,,,,16,0,2,,,11,52,1,,,,,
328096,control_change,,,,,8,0,7,,,11,55,6,,,,,
328096,note_off,,,,,48,0,8,,,,,7,,,66,0,
328096,note_on,,,,,0,0,8,,,,,7,,,66,72,
328096,control_change,,,,,16,0,6,,,11,52,5,,,,,
328104,control_change,,,,,8,0,6,,,11,51,5,,,,,
328104,control_change,,,,,8,0,5,,,11,58,4,,,,,
328104,control_change,,,,,8,0,3,,,11,51,2,,,,,
328104,control_change,,,,,8,0,2,,,11,51,1,,,,,
328104,control_change,,,,,16,0,1,,,11,52,0,,,,,
328104,control_change,,,,,8,0,7,,,11,54,6,,,,,
328104,control_change,,,,,8,0,4,,,11,51,3,,,,,
328112,note_on,,,,,0,0,11,,,,,10,,,59,70,
328112,note_on,,,,,0,0,9,,,,,8,,,62,70,
328112,control_change,,,,,8,0,5,,,11,57,4,,,,,
328112,note_off,,,,,48,0,11,,,,,10,,,59,0,
328112,note_off,,,,,48,0,9,,,,,8,,,62,0,
328112,control_change,,,,,8,0,1,,,11,51,0,,,,,
328120,control_change,,,,,16,0,4,,,11,50,3,,,,,
328120,control_change,,,,,8,0,5,,,11,56,4,,,,,
328120,control_change,,,,,16,0,7,,,11,53,6,,,,,
328120,control_change,,,,,16,0,2,,,11,50,1,,,,,
328120,control_change,,,,,16,0,6,,,11,50,5,,,,,
328120,control_change,,,,,16,0,3,,,11,50,2,,,,,
328128,control_change,,,,,8,0,5,,,11,55,4,,,,,
328128,note_on,,,,,0,0,12,,,,,11,,,54,82,
328128,note_off,,,,,48,0,12,,,,,11,,,54,0,
328128,control_change,,,,,16,0,1,,,11,50,0,,,,,
328136,control_change,,,,,16,0,6,,,11,49,5,,,,,
328136,control_change,,,,,16,0,2,,,11,49,1,,,,,
328136,control_change,,,,,8,0,5,,,11,54,4,,,,,
328136,control_change,,,,,16,0,7,,,11,52,6,,,,,
328136,control_change,,,,,16,0,3,,,11,49,2,,,,,
328136,control_change,,,,,16,0,4,,,11,49,3,,,,,
328144,note_on,,,,,0,0,8,,,,,7,,,66,61,
328144,note_off,,,,,48,0,8,,,,,7,,,66,0,
328144,note_on,,,,,0,0,13,,,,,12,,,42,82,
328144,note_off,,,,,48,0,13,,,,,12,,,42,0,
328144,control_change,,,,,8,0,7,,,11,51,6,,,,,
328144,control_change,,,,,16,0,1,,,11,49,0,,,,,
328152,control_change,,,,,16,0,5,,,11,53,4,,,,,
328152,control_change,,,,,16,0,4,,,11,48,3,,,,,
328152,control_change,,,,,16,0,6,,,11,48,5,,,,,
328152,control_change,,,,,16,0,2,,,11,48,1,,,,,
328152,control_change,,,,,16,0,3,,,11,48,2,,,,,
328160,control_change,,,,,16,0,7,,,11,50,6,,,,,
328160,note_on,,,,,0,0,11,,,,,10,,,59,60,
328160,note_off,,,,,48,0,11,,,,,10,,,59,0,
328160,control_change,,,,,16,0,1,,,11,48,0,,,,,
328160,note_off,,,,,48,0,9,,,,,8,,,62,0,
328160,note_on,,,,,0,0,9,,,,,8,,,62,60,
328168,control_change,,,,,16,0,5,,,11,52,4,,,,,
328176,control_change,,,,,8,0,5,,,11,51,4,,,,,
